# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 4651019295122
#
# Children      Self  Command          Shared Object                        Symbol                                                                                                                                                                                               
# ........  ........  ...............  ...................................  .....................................................................................................................................................................................................
#
     1.14%     0.00%  GC Thread#17     [kernel.kallsyms]                    [k] shrink_inactive_list
     1.14%     0.00%  GC Thread#14     [kernel.kallsyms]                    [k] __handle_mm_fault
     1.13%     0.00%  GC Thread#21     [kernel.kallsyms]                    [k] __handle_mm_fault
     1.13%     0.00%  GC Thread#10     [kernel.kallsyms]                    [k] __alloc_pages_slowpath.constprop.0
     1.13%     0.00%  GC Thread#13     [kernel.kallsyms]                    [k] shrink_node_memcgs
     1.13%     0.00%  GC Thread#13     [kernel.kallsyms]                    [k] do_try_to_free_pages
     1.13%     0.00%  GC Thread#13     [kernel.kallsyms]                    [k] shrink_node
     1.13%     0.00%  GC Thread#13     [kernel.kallsyms]                    [k] shrink_zones
     1.13%     0.00%  GC Thread#13     [kernel.kallsyms]                    [k] try_to_free_pages
     1.13%     0.00%  GC Thread#7      [kernel.kallsyms]                    [k] __alloc_pages_slowpath.constprop.0
     1.13%     0.00%  GC Thread#14     [kernel.kallsyms]                    [k] do_anonymous_page
     1.12%     0.00%  GC Thread#13     [kernel.kallsyms]                    [k] shrink_lruvec
     1.12%     0.00%  GC Thread#21     [kernel.kallsyms]                    [k] do_anonymous_page
     1.11%     0.00%  GC Thread#13     [kernel.kallsyms]                    [k] shrink_inactive_list
     1.11%     0.00%  GC Thread#0      [kernel.kallsyms]                    [k] try_to_free_pages
     1.11%     0.00%  GC Thread#0      [kernel.kallsyms]                    [k] do_try_to_free_pages
     1.11%     0.00%  GC Thread#0      [kernel.kallsyms]                    [k] shrink_node
     1.11%     0.00%  GC Thread#0      [kernel.kallsyms]                    [k] shrink_node_memcgs
     1.11%     0.00%  GC Thread#0      [kernel.kallsyms]                    [k] shrink_zones
     1.11%     0.00%  GC Thread#19     [kernel.kallsyms]                    [k] __alloc_pages
     1.11%     0.00%  GC Thread#19     [kernel.kallsyms]                    [k] alloc_pages_vma
     1.11%     0.00%  GC Thread#0      [kernel.kallsyms]                    [k] shrink_lruvec
     1.11%     0.02%  Executor task l  [kernel.kallsyms]                    [k] mem_cgroup_charge
     1.11%     0.00%  GC Thread#0      [kernel.kallsyms]                    [k] shrink_inactive_list
     1.10%     0.00%  GC Thread#8      [kernel.kallsyms]                    [k] __alloc_pages_slowpath.constprop.0
     1.10%     0.00%  GC Thread#22     [kernel.kallsyms]                    [k] try_to_free_pages
     1.10%     0.00%  GC Thread#22     [kernel.kallsyms]                    [k] shrink_node_memcgs
     1.10%     0.00%  GC Thread#22     [kernel.kallsyms]                    [k] do_try_to_free_pages
     1.10%     0.00%  GC Thread#22     [kernel.kallsyms]                    [k] shrink_node
     1.10%     0.00%  GC Thread#22     [kernel.kallsyms]                    [k] shrink_zones
     1.10%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] __alloc_pages_slowpath.constprop.0
     1.10%     0.00%  GC Thread#22     [kernel.kallsyms]                    [k] shrink_lruvec
     1.10%     0.00%  GC Thread#21     [kernel.kallsyms]                    [k] alloc_pages_vma
     1.10%     0.00%  GC Thread#21     [kernel.kallsyms]                    [k] __alloc_pages
     1.09%     0.00%  GC Thread#14     [kernel.kallsyms]                    [k] alloc_pages_vma
     1.09%     0.00%  GC Thread#14     [kernel.kallsyms]                    [k] __alloc_pages
     1.09%     0.00%  GC Thread#22     [kernel.kallsyms]                    [k] shrink_inactive_list
     1.09%     0.00%  GC Thread#10     [kernel.kallsyms]                    [k] try_to_free_pages
     1.09%     0.00%  GC Thread#10     [kernel.kallsyms]                    [k] shrink_node
     1.09%     0.00%  GC Thread#10     [kernel.kallsyms]                    [k] do_try_to_free_pages
     1.09%     0.00%  GC Thread#10     [kernel.kallsyms]                    [k] shrink_zones
     1.09%     0.00%  GC Thread#10     [kernel.kallsyms]                    [k] shrink_node_memcgs
