# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 64K of event 'cycles'
# Event count (approx.): 6448299687658
#
# Children      Self  Command          Shared Object                       Symbol                                           
# ........  ........  ...............  ..................................  .................................................
#
     0.00%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.00%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  Thread-23        [kernel.kallsyms]                   [k] newidle_balance
     0.00%     0.00%  Thread-23        [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] __count_memcg_events
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] hash_futex
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] lru_note_cost
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] lru_note_cost_page
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] sync_regs
     0.00%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] buffer_migrate_page
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] migrate_page
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] migrate_page_move_mapping
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] move_to_new_page
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] native_set_pte
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] mutex_lock
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __bitmap_andnot
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_event_data_recv
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] update_rq_clock
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] blkcg_rstat_flush
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] wake_page_function
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] wake_up_state
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  kworker/45:1-mm  [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  Thread-34        [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] set_task_cpu
     0.00%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] mem_cgroup_charge_statistics.constprop.0
     0.00%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.00%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] charge_memcg
     0.00%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] count_shadow_nodes
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] do_shrink_slab
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  Thread-74        [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  Thread-74        [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  Thread-42        [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  Thread-42        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  Thread-42        [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  Thread-42        [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  Thread-42        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  Thread-42        [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  Thread-42        [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  Thread-42        [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-146    [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-146    [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __rq_qos_done
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] workingset_update_node
     0.00%     0.00%  ReadStage-157    [kernel.kallsyms]                   [k] workingset_refault
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] calc_global_load_tick
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] cpufreq_stats_record_transition
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] update_rq_clock
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] start_this_handle
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] mem_cgroup_update_lru_size
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  Thread-48        [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __ext4_mark_inode_dirty
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] ext4_dirty_inode
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  kworker/45:1-mm  [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  kworker/45:1-mm  [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kworker/45:1-mm  [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  kworker/45:1-mm  [kernel.kallsyms]                   [k] lru_add_drain_cpu
     0.00%     0.00%  kworker/45:1-mm  [kernel.kallsyms]                   [k] lru_add_drain_per_cpu
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  Thread-108       [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-108       [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] __blk_rq_map_sg
     0.00%     0.00%  Thread-22        [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  Thread-22        [kernel.kallsyms]                   [k] __cgroup_account_cputime
     0.00%     0.00%  Thread-22        [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  Thread-5         [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  Thread-5         [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-5         [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  Thread-5         [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] memset_erms
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] mempool_alloc
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] mempool_kmalloc
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-79        [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  Thread-79        [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-79        [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  Thread-79        [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  Thread-37        [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  Thread-37        [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  Thread-37        [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  Thread-37        [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  kswapd1          [kernel.kallsyms]                   [k] jbd2_journal_grab_journal_head
     0.00%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] memset_erms
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] ondemand_readahead
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] page_cache_async_ra
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] fpregs_assert_state_consistent
     0.00%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  Thread-23        [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  Thread-23        [kernel.kallsyms]                   [k] __cgroup_account_cputime
     0.00%     0.00%  Thread-23        [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  Thread-23        [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  kworker/40:1-mm  [kernel.kallsyms]                   [k] kthread
     0.00%     0.00%  kworker/40:1-mm  [kernel.kallsyms]                   [k] ret_from_fork
     0.00%     0.00%  kworker/40:1-mm  [kernel.kallsyms]                   [k] worker_thread
     0.00%     0.00%  Thread-19        [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  Thread-19        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  Thread-19        [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  Thread-19        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-47     [JIT] tid 2173                      [.] 0x00007fbcd50006ac
     0.00%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] irq_exit_rcu
     0.00%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-97     [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] kmalloc_slab
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] free_unref_page
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __free_pages
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] blkcg_rstat_flush
     0.00%     0.00%  Thread-122       [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  Thread-122       [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  Thread-122       [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] bio_alloc_bioset
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ___slab_alloc
     0.00%     0.00%  Thread-43        [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  Thread-43        [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] mempool_kmalloc
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  Thread-121       [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  kworker/24:2-mm  [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  kworker/24:2-mm  [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  Thread-52        [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  kworker/9:1-mm_  [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/9:1-mm_  [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  kworker/9:1-mm_  [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kworker/9:1-mm_  [kernel.kallsyms]                   [k] kthread
     0.00%     0.00%  kworker/9:1-mm_  [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  kworker/9:1-mm_  [kernel.kallsyms]                   [k] lru_add_drain_cpu
     0.00%     0.00%  kworker/9:1-mm_  [kernel.kallsyms]                   [k] lru_add_drain_per_cpu
     0.00%     0.00%  kworker/9:1-mm_  [kernel.kallsyms]                   [k] process_one_work
     0.00%     0.00%  kworker/9:1-mm_  [kernel.kallsyms]                   [k] ret_from_fork
     0.00%     0.00%  kworker/9:1-mm_  [kernel.kallsyms]                   [k] worker_thread
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] __ext4_journal_stop
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] jbd2_journal_stop
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] kmem_cache_free
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] memcg_slab_free_hook
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  Thread-106       [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] mempool_kmalloc
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] inode_congested
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] futex_wake
