# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 265K of event 'cycles'
# Event count (approx.): 5068918367203
#
# Children      Self  Command          Shared Object                       Symbol                                        
# ........  ........  ...............  ..................................  ..............................................
#
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] scheduler_tick
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] task_tick_fair
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] tick_sched_handle
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] tick_sched_timer
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] update_process_times
     0.00%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] __calc_delta
     0.00%     0.00%  migration/38     [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  migration/38     [kernel.kallsyms]                   [k] cpu_stop_should_run
     0.00%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] xas_create
     0.00%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] xas_store
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] slab_free_freelist_hook.constprop.0
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] kfree
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] mempool_free
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] mempool_kfree
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] nvme_unmap_data.part.0
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                   [k] mark_wake_futex
     0.00%     0.00%  Thread-104       [JIT] tid 2480                      [.] 0x00007f9465aff1e4
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] note_interrupt
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] xa_load
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] blk_start_plug
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] down_read
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] __cond_resched
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] __bio_add_page
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] bio_add_page
     0.00%     0.00%  ReadStage-67     liblz4-java-1657462540169726829.so  [.] LZ4_decompress_safe
     0.00%     0.00%  MutationStage-2  [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] update_dl_rq_load_avg
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] __softirqentry_text_start
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] irq_exit_rcu
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] run_rebalance_domains
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] update_blocked_averages
     0.00%     0.00%  Thread-134       [kernel.kallsyms]                   [k] save_fpregs_to_fpstate
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] hrtimer_start_range_ns
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] hrtimer_sleeper_start_expires
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] cpumask_next
     0.00%     0.00%  Thread-48        [kernel.kallsyms]                   [k] sched_clock_cpu
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] do_set_pte
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] page_add_file_rmap
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] bio_add_page
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] mod_objcg_state
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] migrate_task_rq_fair
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] set_task_cpu
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  ReadStage-146    [kernel.kallsyms]                   [k] _raw_spin_trylock
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] memset_erms
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] mempool_alloc
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] mempool_kmalloc
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] __lock_text_start
     0.00%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] native_flush_tlb_local
     0.00%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] hrtimer_init_sleeper
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] sbitmap_queue_clear
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] __blk_mq_free_request
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] blk_mq_free_request
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] blk_mq_put_tag
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  Thread-72        [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.00%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] futex_wait_setup
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] psi_flags_change
     0.00%     0.00%  ReadStage-144    [kernel.kallsyms]                   [k] task_scan_start
     0.00%     0.00%  ReadStage-144    [kernel.kallsyms]                   [k] migrate_task_rq_fair
     0.00%     0.00%  ReadStage-144    [kernel.kallsyms]                   [k] set_task_cpu
     0.00%     0.00%  Thread-142       [kernel.kallsyms]                   [k] __cgroup_account_cputime
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] __bio_add_page
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] bio_add_page
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] blkcg_rstat_flush
     0.00%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] dma_pool_alloc
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] ktime_add_safe
     0.00%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] down_read
     0.00%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] llist_add_batch
     0.00%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] ttwu_queue_wakelist
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] security_task_prctl
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] __unqueue_futex
     0.00%     0.00%  Thread-40        [kernel.kallsyms]                   [k] __switch_to
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  Thread-104       [kernel.kallsyms]                   [k] __switch_to_asm
     0.00%     0.00%  Thread-62        [kernel.kallsyms]                   [k] __update_load_avg_se
     0.00%     0.00%  Thread-62        [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] __perf_event__output_id_sample
     0.00%     0.00%  Thread-44        [kernel.kallsyms]                   [k] newidle_balance
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  Thread-39        [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] nvme_submit_cmd
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] _raw_spin_trylock
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.00%     0.00%  Thread-5         [kernel.kallsyms]                   [k] __update_load_avg_se
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] hrtimer_reprogram
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] hrtimer_sleeper_start_expires
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] lapic_next_deadline
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] clockevents_program_event
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] tick_program_event
     0.00%     0.00%  ReadStage-147    [kernel.kallsyms]                   [k] percpu_counter_add_batch
     0.00%     0.00%  ReadStage-147    [kernel.kallsyms]                   [k] ext4_es_lookup_extent
     0.00%     0.00%  ReadStage-147    [kernel.kallsyms]                   [k] ext4_map_blocks
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] ttwu_queue_wakelist
     0.00%     0.00%  migration/38     [kernel.kallsyms]                   [k] stop_machine_yield
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] isolate_freepages_block
     0.00%     0.00%  Thread-20        [kernel.kallsyms]                   [k] __update_idle_core
     0.00%     0.00%  Thread-20        [kernel.kallsyms]                   [k] pick_next_task_idle
     0.00%     0.00%  Thread-29        [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  Thread-29        [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  Thread-29        [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  Thread-29        [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] __update_load_avg_blocked_se
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] migrate_task_rq_fair
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] set_task_cpu
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] mark_wake_futex
     0.00%     0.00%  kworker/32:3-mm  [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  kworker/32:3-mm  [kernel.kallsyms]                   [k] drain_local_pages_wq
     0.00%     0.00%  kworker/32:3-mm  [kernel.kallsyms]                   [k] drain_pages_zone
     0.00%     0.00%  kworker/32:3-mm  [kernel.kallsyms]                   [k] free_pcppages_bulk
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] sysvec_reschedule_ipi
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] percpu_counter_add_batch
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] copy_page
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] migrate_misplaced_page
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] migrate_page
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] migrate_pages
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] move_to_new_page
     0.00%     0.00%  Thread-110       [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  Thread-110       [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  MutationStage-9  [kernel.kallsyms]                   [k] timerqueue_add
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] get_futex_key
     0.00%     0.00%  ReadStage-109    [kernel.kallsyms]                   [k] __count_memcg_events
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  Thread-42        [kernel.kallsyms]                   [k] hash_futex
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] idle_cpu
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] find_vma
     0.00%     0.00%  Thread-89        [kernel.kallsyms]                   [k] __calc_delta
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] xas_store
     0.00%     0.00%  ReadStage-20     [JIT] tid 2150                      [.] 0x00007feec32c06b8
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] __task_pid_nr_ns
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] __do_sys_prctl
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] __perf_event_header__init_id
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] __set_task_comm
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] __x64_sys_prctl
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] perf_event_comm
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] perf_event_comm_output
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] perf_iterate_sb
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] cpumask_next
     0.00%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] rcu_sched_clock_irq
     0.00%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] tick_sched_handle
     0.00%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] tick_sched_timer
     0.00%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] update_process_times
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  Thread-119       [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] enter_lazy_tlb
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.00%     0.00%  Thread-124       [kernel.kallsyms]                   [k] hash_futex
     0.00%     0.00%  ReadStage-21     [JIT] tid 2150                      [.] 0x00007feec10006ac
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] ext4_inode_block_valid
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] cpuacct_charge
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] security_task_prctl
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] __do_sys_prctl
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] __x64_sys_prctl
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] xas_start
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]                   [k] _raw_spin_trylock
     0.00%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] futex_wait_setup
     0.00%     0.00%  MutationStage-5  [kernel.kallsyms]                   [k] sugov_update_single_freq
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] cpumask_next
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] workingset_update_node
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] mem_cgroup_charge_statistics.constprop.0
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] charge_memcg
     0.00%     0.00%  migration/40     [kernel.kallsyms]                   [k] cpu_stopper_thread
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] lapic_next_deadline
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] tick_program_event
     0.00%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] __check_object_size
     0.00%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] strncpy_from_user
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] ext4_map_blocks
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] __switch_to_asm
     0.00%     0.00%  Thread-81        [kernel.kallsyms]                   [k] error_entry
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] error_entry
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] charge_memcg
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] mem_cgroup_charge_statistics.constprop.0
     0.00%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] __sysvec_call_function_single
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] asm_sysvec_call_function_single
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] sysvec_call_function_single
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] __blk_queue_split
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] migrate_task_rq_fair
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] set_task_cpu
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] sbitmap_queue_clear
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] __blk_mq_free_request
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] blk_mq_free_request
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] blk_mq_put_tag
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] __switch_to_asm
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] page_mapping
     0.00%     0.00%  Thread-103       [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.00%     0.00%  Reference-Reape  [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  Reference-Reape  [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  Reference-Reape  [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  Thread-128       [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] rcu_all_qs
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] llist_add_batch
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] ttwu_queue_wakelist
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] blk_start_plug
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] __x86_indirect_thunk_rax
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] workingset_update_node
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] irq_enter_rcu
     0.00%     0.00%  ReadStage-106    [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-106    [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  Thread-129       [kernel.kallsyms]                   [k] native_irq_return_iret
     0.00%     0.00%  Thread-129       [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.00%     0.00%  kworker/16:1-ev  [kernel.kallsyms]                   [k] __switch_to
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] ext4_inode_block_valid
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] __check_block_validity.constprop.0
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] native_flush_tlb_local
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] workingset_age_nonresident
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] dma_pool_alloc
     0.00%     0.00%  Thread-137       [kernel.kallsyms]                   [k] futex_wait_setup
     0.00%     0.00%  Thread-125       [kernel.kallsyms]                   [k] futex_wait_setup
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] PageHuge
     0.00%     0.00%  Native-Transpor  [JIT] tid 2150                      [.] 0x00007feec13b3633
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] blk_queue_exit
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] __blk_mq_free_request
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] blk_mq_free_request
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] pagecache_get_page
     0.00%     0.00%  Native-Transpor  [JIT] tid 2150                      [.] 0x00007feec2bc94a6
     0.00%     0.00%  ReadStage-109    [kernel.kallsyms]                   [k] irqentry_exit
     0.00%     0.00%  ReadStage-109    [kernel.kallsyms]                   [k] irqentry_exit_to_user_mode
     0.00%     0.00%  Thread-140       [kernel.kallsyms]                   [k] set_next_entity
     0.00%     0.00%  Thread-140       [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] __task_pid_nr_ns
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] __perf_event_header__init_id
     0.00%     0.00%  ReadStage-143    [kernel.kallsyms]                   [k] nvme_submit_cmd
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] send_call_function_single_ipi
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] __smp_call_single_queue
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] ttwu_queue_wakelist
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] memcpy_erms
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] perf_event_comm_output
     0.00%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] blkcg_rstat_flush
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] __next_zones_zonelist
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] memset_erms
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] mempool_alloc
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] mempool_kmalloc
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] scheduler_tick
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] task_tick_fair
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] tick_sched_handle
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] tick_sched_timer
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] update_process_times
     0.00%     0.00%  Thread-92        [kernel.kallsyms]                   [k] bio_advance
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] kfree
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] mempool_free
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] mempool_kfree
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] nvme_unmap_data.part.0
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] down_read_trylock
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] dma_direct_unmap_sg
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] dma_unmap_sg_attrs
     0.00%     0.00%  Thread-93        [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.00%     0.00%  Native-Transpor  [JIT] tid 2150                      [.] 0x00007feec28b1659
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] xas_start
     0.00%     0.00%  MutationStage-5  libc.so.6                           [.] 0x0000000000094ff7
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] lapic_next_deadline
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] clockevents_program_event
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] hrtimer_reprogram
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] hrtimer_sleeper_start_expires
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] hrtimer_start_range_ns
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] tick_program_event
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] sg_init_table
