# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 129K of event 'cycles'
# Event count (approx.): 2520707030880
#
# Children      Self  Command          Shared Object                       Symbol                                        
# ........  ........  ...............  ..................................  ..............................................
#
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] __blk_queue_split
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  Thread-15        [kernel.kallsyms]                   [k] cpuacct_charge
     0.00%     0.00%  Thread-15        [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] hrtick_update
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] irqentry_enter
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] irqentry_enter_from_user_mode
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] entry_SYSCALL_64_safe_stack
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] blk_mq_free_request
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] xas_find_conflict
     0.00%     0.00%  migration/22     [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  migration/22     [kernel.kallsyms]                   [k] activate_task
     0.00%     0.00%  migration/22     [kernel.kallsyms]                   [k] active_load_balance_cpu_stop
     0.00%     0.00%  migration/22     [kernel.kallsyms]                   [k] attach_task
     0.00%     0.00%  migration/22     [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  migration/22     [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  migration/22     [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] lru_gen_add_page
     0.00%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] perf_output_copy
     0.00%     0.00%  Thread-13        [kernel.kallsyms]                   [k] save_fpregs_to_fpstate
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] xa_load
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] __bitmap_andnot
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] __lock_text_start
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  java             libjvm.so                           [.] 0x00000000009eefd1
     0.00%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] page_add_file_rmap
     0.00%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] do_set_pte
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] ext4_es_lookup_extent
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] mark_wake_futex
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] page_mapping
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] update_blocked_averages
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] __softirqentry_text_start
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] irq_exit_rcu
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] run_rebalance_domains
     0.00%     0.00%  kworker/0:1-mm_  [kernel.kallsyms]                   [k] kmem_cache_free
     0.00%     0.00%  kworker/0:1-mm_  [kernel.kallsyms]                   [k] acpi_ds_clear_implicit_return
     0.00%     0.00%  kworker/0:1-mm_  [kernel.kallsyms]                   [k] acpi_ds_restart_control_method
     0.00%     0.00%  kworker/0:1-mm_  [kernel.kallsyms]                   [k] acpi_os_release_object
     0.00%     0.00%  kworker/0:1-mm_  [kernel.kallsyms]                   [k] acpi_ut_delete_object_desc
     0.00%     0.00%  kworker/0:1-mm_  [kernel.kallsyms]                   [k] acpi_ut_remove_reference
     0.00%     0.00%  kworker/0:1-mm_  [kernel.kallsyms]                   [k] acpi_ut_update_object_reference
     0.00%     0.00%  kworker/0:1-mm_  [kernel.kallsyms]                   [k] acpi_ut_update_ref_count
     0.00%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] xa_get_order
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] memcg_slab_free_hook
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] bio_free
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] bio_put
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] kmem_cache_free
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] mempool_free
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] mempool_free_slab
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  Thread-93        [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] __lock_text_start
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] lru_gen_add_page
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] ttwu_queue_wakelist
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] kmem_cache_alloc
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] bio_alloc_bioset
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] mempool_alloc
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] mempool_alloc_slab
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] native_apic_msr_eoi_write
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] dma_pool_free
     0.00%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] nvme_unmap_data.part.0
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] pud_val
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] dma_pool_alloc
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  Thread-122       [kernel.kallsyms]                   [k] __get_user_nocheck_4
     0.00%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] strncpy_from_user
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] page_vma_mapped_walk
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] rmap_walk_anon
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] try_to_migrate_one
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] __free_slab
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] discard_slab
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] kfree
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] __irqentry_text_end
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] xas_start
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] xa_get_order
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] __entry_text_start
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] entry_SYSCALL_64_safe_stack
     0.00%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] wake_q_add_safe
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-143    [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] __es_tree_search.isra.0
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] ext4_es_insert_extent
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] __kmalloc
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] mempool_alloc
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] mempool_kmalloc
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] __es_tree_search.isra.0
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] ext4_es_insert_extent
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] __blk_mq_get_tag
     0.00%     0.00%  Thread-70        [kernel.kallsyms]                   [k] futex_wait_setup
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] isolate_lru_page
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] lock_page_lruvec_irq
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] migrate_misplaced_page
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] mark_wake_futex
     0.00%     0.00%  Thread-129       [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  ReadStage-94     [JIT] tid 2149                      [.] 0x00007f63a1def74d
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] _find_first_zero_bit
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] mem_cgroup_from_task
     0.00%     0.00%  Thread-37        [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  Thread-37        [kernel.kallsyms]                   [k] get_futex_key
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] mod_lruvec_state
     0.00%     0.00%  Native-Transpor  [JIT] tid 2149                      [.] 0x00007f63a2240798
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] memcg_check_events
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] charge_memcg
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] entry_SYSCALL_64_safe_stack
     0.00%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] is_cpu_allowed
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] check_stack_object
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] __check_object_size
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] __do_sys_prctl
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] __x64_sys_prctl
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] strncpy_from_user
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] lru_gen_add_page
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] __read_extent_tree_block
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] ext4_ext_map_blocks
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] ext4_map_blocks
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  Thread-38        [kernel.kallsyms]                   [k] cpufreq_stats_record_transition
     0.00%     0.00%  Thread-38        [kernel.kallsyms]                   [k] sugov_update_single_freq
     0.00%     0.00%  ReadStage-48     [kernel.kallsyms]                   [k] rcu_read_unlock_strict
     0.00%     0.00%  ReadStage-48     [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.00%     0.00%  ReadStage-48     [kernel.kallsyms]                   [k] charge_memcg
     0.00%     0.00%  ReadStage-48     [kernel.kallsyms]                   [k] memcg_check_events
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] __task_pid_nr_ns
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] __perf_event_header__init_id
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] __set_task_comm
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] perf_event_comm
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] perf_event_comm_output
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] perf_iterate_sb
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] __hrtimer_init
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] hrtimer_init_sleeper
     0.00%     0.00%  Thread-114       [kernel.kallsyms]                   [k] save_fpregs_to_fpstate
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] timerqueue_add
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] enqueue_hrtimer
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] reweight_entity
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] __lock_text_start
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] mark_wake_futex
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] get_mem_cgroup_from_mm
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] is_cpu_allowed
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] __find_get_block
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] __getblk_gfp
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] __read_extent_tree_block
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] ext4_ext_map_blocks
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] ext4_find_extent
     0.00%     0.00%  Thread-70        [kernel.kallsyms]                   [k] cpuacct_charge
     0.00%     0.00%  Thread-70        [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] apparmor_ipv4_postroute
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] bio_alloc_bioset
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] bvec_alloc
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] xa_load
     0.00%     0.00%  CompactionExecu  [JIT] tid 2149                      [.] 0x00007f63a273e35d
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] lapic_next_deadline
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] clockevents_program_event
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] tick_program_event
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] wake_page_function
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] wake_up_state
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] vmacache_find
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] find_vma
     0.00%     0.00%  Native-Transpor  [JIT] tid 2149                      [.] 0x00007f63a28fccbd
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __irqentry_text_start
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] kernel_init_free_pages.part.0
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.00%     0.00%  ReadStage-97     [kernel.kallsyms]                   [k] strnlen
     0.00%     0.00%  ReadStage-97     [kernel.kallsyms]                   [k] __set_task_comm
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] wake_q_add_safe
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] _raw_write_lock
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] kmem_cache_free
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] bio_free
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] bio_put
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] bvec_free
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-147    [kernel.kallsyms]                   [k] mark_wake_futex
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] xas_find_conflict
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] vmacache_find
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] find_vma
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] xas_find_conflict
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] perf_output_copy
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] perf_event_comm
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] perf_event_comm_output
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] perf_iterate_sb
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] policy_nodemask
     0.00%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] hrtimer_start_range_ns
     0.00%     0.00%  Thread-7         [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] update_cfs_rq_h_load
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] __bio_try_merge_page
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] bio_add_page
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] ext4_es_lookup_extent
     0.00%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] release_pages
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] kmem_cache_alloc
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] bio_alloc_bioset
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] mempool_alloc
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] mempool_alloc_slab
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] down_read_trylock
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] flush_tlb_func
