# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 11935416462012
#
# Children      Self  Command          Shared Object      Symbol                                                        
# ........  ........  ...............  .................  ..............................................................
#
     0.00%     0.00%  ksoftirqd/0      [kernel.kallsyms]  [k] __blk_mq_end_request
     0.00%     0.00%  ksoftirqd/0      [kernel.kallsyms]  [k] blk_end_sync_rq
     0.00%     0.00%  ksoftirqd/0      [kernel.kallsyms]  [k] complete
     0.00%     0.00%  ksoftirqd/0      [kernel.kallsyms]  [k] select_task_rq_fair
     0.00%     0.00%  ksoftirqd/0      [kernel.kallsyms]  [k] swake_up_locked
     0.00%     0.00%  ksoftirqd/0      [kernel.kallsyms]  [k] try_to_wake_up
     0.00%     0.00%  ksoftirqd/0      [kernel.kallsyms]  [k] wake_up_process
     0.00%     0.00%  SpillThread      [kernel.kallsyms]  [k] policy_node
     0.00%     0.00%  migration/13     [kernel.kallsyms]  [k] cpuacct_charge
     0.00%     0.00%  C2 CompilerThre  libjvm.so          [.] 0x00000000004ffc34
     0.00%     0.00%  C1 CompilerThre  libjvm.so          [.] 0x00000000003b13ea
     0.00%     0.00%  migration/2      [kernel.kallsyms]  [k] iterate_groups
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] sched_ttwu_pending
     0.00%     0.00%  SpillThread      [JIT] tid 1576     [.] 0x00007f9a490135be
     0.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] set_task_reclaim_state
     0.00%     0.00%  communication t  [JIT] tid 1479     [.] 0x00007f6028fd059b
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]  [k] load_new_mm_cr3
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]  [k] switch_mm_irqs_off
     0.00%     0.00%  migration/39     [kernel.kallsyms]  [k] dequeue_entity
     0.00%     0.00%  migration/39     [kernel.kallsyms]  [k] __migrate_swap_task.part.0
     0.00%     0.00%  migration/39     [kernel.kallsyms]  [k] dequeue_task
     0.00%     0.00%  migration/39     [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%     0.00%  migration/39     [kernel.kallsyms]  [k] migrate_swap_stop
     0.00%     0.00%  migration/39     [kernel.kallsyms]  [k] multi_cpu_stop
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] task_nr_scan_windows.isra.0
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2221     [.] 0x00007fef99516fb6
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] balance_dirty_pages_ratelimited
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] fault_dirty_shared_page
     0.00%     0.00%  SpillThread      [kernel.kallsyms]  [k] ptep_clear_flush
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]  [k] strnlen
     0.00%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1915     [.] 0x00007fc92d51efab
     0.00%     0.00%  kworker/6:1-eve  [kernel.kallsyms]  [k] wq_worker_running
     0.00%     0.00%  kworker/45:1-mm  [kernel.kallsyms]  [k] __switch_to_asm
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]  [k] __radix_tree_lookup
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]  [k] idr_find
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]  [k] radix_tree_lookup
     0.00%     0.00%  migration/6      [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%     0.00%  migration/6      [kernel.kallsyms]  [k] complete
     0.00%     0.00%  migration/6      [kernel.kallsyms]  [k] softlockup_fn
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1448     [.] 0x00007fcbc9509b78
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] iov_iter_init
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]  [k] pwq_dec_nr_in_flight
     0.00%     0.00%  systemd-network  [kernel.kallsyms]  [k] ep_item_poll.isra.0
     0.00%     0.00%  kworker/37:1-ev  [kernel.kallsyms]  [k] add_timer_on
     0.00%     0.00%  migration/13     [kernel.kallsyms]  [k] attach_task
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] __calc_delta
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2059     [.] 0x00007f980d5ef47d
     0.00%     0.00%  LocalJobRunner   libc.so.6          [.] pthread_getaffinity_np
     0.00%     0.00%  kworker/28:2-ev  [kernel.kallsyms]  [k] put_prev_entity
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1817     [.] 0x00007f23695982ca
     0.00%     0.00%  migration/8      [kernel.kallsyms]  [k] set_next_entity
     0.00%     0.00%  migration/8      [kernel.kallsyms]  [k] __pick_next_task_fair
     0.00%     0.00%  migration/8      [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%     0.00%  migration/36     [kernel.kallsyms]  [k] balance_dl
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] __sysvec_call_function_single
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] asm_sysvec_call_function_single
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] enqueue_task
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] sched_ttwu_pending
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] sysvec_call_function_single
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] ttwu_do_activate
     0.00%     0.00%  migration/18     [kernel.kallsyms]  [k] pull_rt_task
     0.00%     0.00%  migration/3      [kernel.kallsyms]  [k] __switch_to_asm
     0.00%     0.00%  Finalizer        [kernel.kallsyms]  [k] update_min_vruntime
     0.00%     0.00%  SpillThread      [kernel.kallsyms]  [k] pmd_pfn
     0.00%     0.00%  kworker/3:2-eve  [kernel.kallsyms]  [k] enqueue_timer
     0.00%     0.00%  kworker/3:2-eve  [kernel.kallsyms]  [k] __queue_delayed_work
     0.00%     0.00%  kworker/3:2-eve  [kernel.kallsyms]  [k] add_timer_on
     0.00%     0.00%  kworker/3:2-eve  [kernel.kallsyms]  [k] queue_delayed_work_on
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1747     [.] 0x00007f9ea56a9f8b
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1448     [.] 0x00007fcbc99fe095
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1747     [.] 0x00007f9ea56a9c3e
     0.00%     0.00%  kworker/1:2-eve  [kernel.kallsyms]  [k] first_online_pgdat
     0.00%     0.00%  migration/37     [kernel.kallsyms]  [k] balance_fair
     0.00%     0.00%  migration/37     [kernel.kallsyms]  [k] deactivate_task
     0.00%     0.00%  migration/37     [kernel.kallsyms]  [k] dequeue_task
     0.00%     0.00%  migration/37     [kernel.kallsyms]  [k] load_balance
     0.00%     0.00%  migration/37     [kernel.kallsyms]  [k] newidle_balance
     0.00%     0.00%  java             [JIT] tid 2159     [.] 0x00007f59f57f6f90
     0.00%     0.00%  kworker/47:1-mm  [kernel.kallsyms]  [k] cpuacct_charge
     0.00%     0.00%  communication t  libjvm.so          [.] 0x0000000000adaa00
     0.00%     0.00%  kworker/32:2-ev  [kernel.kallsyms]  [k] psi_flags_change
     0.00%     0.00%  kworker/4:2-mm_  [kernel.kallsyms]  [k] kfree_rcu_work
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1915     [.] 0x00007fc92d51f1a2
     0.00%     0.00%  Timer for 'JobT  [kernel.kallsyms]  [k] __rdgsbase_inactive
     0.00%     0.00%  kworker/31:2-ev  [kernel.kallsyms]  [k] __switch_to_asm
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2221     [.] 0x00007fef997299f5
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2159     [.] 0x00007f59f558fb81
     0.00%     0.00%  Timer for 'JobT  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] lockref_get_not_zero
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] dget_parent
     0.00%     0.00%  kworker/30:2-mm  [kernel.kallsyms]  [k] cpuacct_charge
     0.00%     0.00%  kworker/30:2-mm  [kernel.kallsyms]  [k] update_curr
     0.00%     0.00%  Timer for 'JobT  [kernel.kallsyms]  [k] sync_regs
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1448     [.] 0x00007fcbc9024a52
     0.00%     0.00%  kworker/38:1-ev  [kernel.kallsyms]  [k] native_sched_clock
     0.00%     0.00%  kworker/38:1-ev  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1747     [.] 0x00007f9ea55c7306
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1576     [.] 0x00007f9a494346da
     0.00%     0.00%  kswapd1          [kernel.kallsyms]  [k] css_next_descendant_pre
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] kfree_skb
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] kfree_skbmem
     0.00%     0.00%  kworker/u97:12-  [kernel.kallsyms]  [k] sched_clock
     0.00%     0.00%  migration/6      [kernel.kallsyms]  [k] __switch_to
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] xas_start
     0.00%     0.00%  kworker/37:1-ev  [kernel.kallsyms]  [k] collect_percpu_times
     0.00%     0.00%  kworker/37:1-ev  [kernel.kallsyms]  [k] psi_avgs_work
     0.00%     0.00%  kworker/24:2-mm  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.00%     0.00%  kworker/24:2-mm  [kernel.kallsyms]  [k] hub_ext_port_status
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] nmi_handle
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2059     [.] 0x00007f980d85bbed
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1995     [.] 0x00007ff45959a2b3
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] get_unmapped_area
     0.00%     0.00%  migration/25     [kernel.kallsyms]  [k] __update_load_avg_se
     0.00%     0.00%  migration/37     [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%     0.00%  migration/37     [kernel.kallsyms]  [k] running_clock
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2159     [.] 0x00007f59f558fabe
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] klp_copy_process
     0.00%     0.00%  kworker/u97:0    [kernel.kallsyms]  [k] wbc_attach_and_unlock_inode
     0.00%     0.00%  kworker/14:1-ev  [kernel.kallsyms]  [k] acpi_os_read_memory
     0.00%     0.00%  kworker/14:1-ev  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1479     [.] 0x00007f602955473c
     0.00%     0.00%  kworker/32:2-ev  [kernel.kallsyms]  [k] strnlen
     0.00%     0.00%  migration/42     [kernel.kallsyms]  [k] softlockup_fn
     0.00%     0.00%  usb-storage      [kernel.kallsyms]  [k] __switch_to_asm
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1817     [.] 0x00007f2369a297a0
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1576     [.] 0x00007f9a4957c8bf
     0.00%     0.00%  migration/18     [kernel.kallsyms]  [k] arch_touch_nmi_watchdog
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] security_mmap_addr
     0.00%     0.00%  kworker/41:1-ev  [kernel.kallsyms]  [k] next_zone
     0.00%     0.00%  kworker/32:2-ev  [kernel.kallsyms]  [k] mutex_lock
     0.00%     0.00%  kworker/32:2-ev  [kernel.kallsyms]  [k] __cond_resched
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1479     [.] 0x00007f602954bba1
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1639     [.] 0x00007f1dc573ff2f
     0.00%     0.00%  migration/31     [kernel.kallsyms]  [k] update_rq_clock
     0.00%     0.00%  migration/21     [kernel.kallsyms]  [k] active_load_balance_cpu_stop
     0.00%     0.00%  multipathd       [kernel.kallsyms]  [k] __unqueue_futex
     0.00%     0.00%  kworker/45:1-mm  [kernel.kallsyms]  [k] __update_load_avg_se
     0.00%     0.00%  kworker/45:1-mm  [kernel.kallsyms]  [k] set_next_entity
     0.00%     0.00%  kworker/45:1-mm  [kernel.kallsyms]  [k] update_load_avg
     0.00%     0.00%  migration/41     [kernel.kallsyms]  [k] rb_erase
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] add_transaction_credits
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] start_this_handle
     0.00%     0.00%  kworker/20:1H-k  [kernel.kallsyms]  [k] blk_mq_queue_tag_busy_iter
     0.00%     0.00%  kworker/20:1H-k  [kernel.kallsyms]  [k] blk_mq_timeout_work
     0.00%     0.00%  migration/27     [kernel.kallsyms]  [k] __switch_to_asm
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1747     [.] 0x00007f9ea56a9d87
     0.00%     0.00%  kworker/1:2-eve  [kernel.kallsyms]  [k] put_prev_entity
     0.00%     0.00%  kworker/u97:11-  [kernel.kallsyms]  [k] migrate_task_rq_fair
     0.00%     0.00%  kworker/u97:11-  [kernel.kallsyms]  [k] remove_entity_load_avg
     0.00%     0.00%  kworker/u97:11-  [kernel.kallsyms]  [k] set_task_cpu
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] hrtimer_active
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2266     [.] 0x00007ff2d13fd9d6
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] intel_bts_enable_local
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] perf_swevent_start
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1995     [.] 0x00007ff45959a215
     0.00%     0.00%  kworker/24:2-mm  [kernel.kallsyms]  [k] update_load_avg
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] rcu_segcblist_pend_cbs
     0.00%     0.00%  java             libc.so.6          [.] 0x00000000001b290a
     0.00%     0.00%  migration/31     [kernel.kallsyms]  [k] detach_entity_cfs_rq
     0.00%     0.00%  migration/31     [kernel.kallsyms]  [k] migrate_task_rq_fair
     0.00%     0.00%  migration/31     [kernel.kallsyms]  [k] propagate_entity_cfs_rq
     0.00%     0.00%  migration/31     [kernel.kallsyms]  [k] set_task_cpu
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2059     [.] 0x00007f980d85b868
     0.00%     0.00%  VM Thread        libjvm.so          [.] 0x00000000009e99ca
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] __resolve_freq
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] cpufreq_driver_resolve_freq
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] get_next_freq
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2159     [.] 0x00007f59f500079e
     0.00%     0.00%  java             [kernel.kallsyms]  [k] rcu_nmi_exit
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] raw_spin_rq_lock_nested
     0.00%     0.00%  communication t  [JIT] tid 1747     [.] 0x00007f9ea50135b7
     0.00%     0.00%  migration/0      [kernel.kallsyms]  [k] migrate_task_rq_fair
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2221     [.] 0x00007fef99729830
     0.00%     0.00%  kworker/17:1-ev  [kernel.kallsyms]  [k] __switch_to
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] ktime_get_ts64
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] poll_select_set_timeout
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1479     [.] 0x00007f602954bb71
     0.00%     0.00%  kworker/u97:12-  [kernel.kallsyms]  [k] strnlen
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] module_put
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1479     [.] 0x00007f6028fd03fd
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2221     [.] 0x00007fef990008bb
     0.00%     0.00%  java             [kernel.kallsyms]  [k] __irqentry_text_start
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2159     [.] 0x00007f59f558feff
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2266     [.] 0x00007ff2d1a35885
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1639     [.] 0x00007f1dc5378b8c
     0.00%     0.00%  kthreadd         [kernel.kallsyms]  [k] sched_autogroup_fork
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1448     [.] 0x00007fcbc9748c28
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] __update_load_avg_se
     0.00%     0.00%  kworker/14:1-ev  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]  [k] xhci_setup_device
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]  [k] xhci_address_device
     0.00%     0.00%  migration/9      [kernel.kallsyms]  [k] cpu_stop_should_run
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] ima_file_mmap
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1479     [.] 0x00007f6029423e3a
     0.00%     0.00%  kworker/u97:12-  [kernel.kallsyms]  [k] scsi_device_get
     0.00%     0.00%  kworker/u97:12-  [kernel.kallsyms]  [k] try_module_get
     0.00%     0.00%  kworker/8:2-mm_  [kernel.kallsyms]  [k] _find_first_bit
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%     0.00%  kworker/6:1-eve  [kernel.kallsyms]  [k] kfree_rcu_work
     0.00%     0.00%  SpillThread      [kernel.kallsyms]  [k] free_pcp_prepare
     0.00%     0.00%  C2 CompilerThre  libc.so.6          [.] malloc
     0.00%     0.00%  kworker/4:2-mm_  [kernel.kallsyms]  [k] iterate_groups
     0.00%     0.00%  migration/33     [kernel.kallsyms]  [k] psi_group_change
     0.00%     0.00%  migration/41     [kernel.kallsyms]  [k] migrate_task_rq_fair
     0.00%     0.00%  migration/41     [kernel.kallsyms]  [k] migration_cpu_stop
     0.00%     0.00%  migration/41     [kernel.kallsyms]  [k] move_queued_task
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1915     [.] 0x00007fc92d739e0c
     0.00%     0.00%  migration/44     [kernel.kallsyms]  [k] rb_erase
     0.00%     0.00%  kworker/37:1-ev  [kernel.kallsyms]  [k] _find_first_bit
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2266     [.] 0x00007ff2d1362c73
     0.00%     0.00%  migration/32     [kernel.kallsyms]  [k] update_rq_clock
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] __wake_up
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] __ext4_journal_stop
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] jbd2_journal_stop
     0.00%     0.00%  Finalizer        [JIT] tid 1915     [.] 0x00007fc92d7a2da0
     0.00%     0.00%  migration/6      [kernel.kallsyms]  [k] balance_stop
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] acpi_global_event_handler
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]  [k] hrtick_update
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] intel_cpufreq_update_pstate
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1479     [.] 0x00007f602932f7e8
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1915     [.] 0x00007fc92d06d860
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1639     [.] 0x00007f1dc50008bd
     0.00%     0.00%  migration/6      [kernel.kallsyms]  [k] rb_erase
     0.00%     0.00%  migration/6      [kernel.kallsyms]  [k] __pick_next_task_fair
     0.00%     0.00%  migration/6      [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%     0.00%  migration/6      [kernel.kallsyms]  [k] set_next_entity
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2159     [.] 0x00007f59f5ae7734
     0.00%     0.00%  kworker/16:1H    [kernel.kallsyms]  [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/16:1H    [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  kworker/16:1H    [kernel.kallsyms]  [k] find_busiest_group
     0.00%     0.00%  kworker/16:1H    [kernel.kallsyms]  [k] kthread
     0.00%     0.00%  kworker/16:1H    [kernel.kallsyms]  [k] load_balance
     0.00%     0.00%  kworker/16:1H    [kernel.kallsyms]  [k] newidle_balance
     0.00%     0.00%  kworker/16:1H    [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%     0.00%  kworker/16:1H    [kernel.kallsyms]  [k] ret_from_fork
     0.00%     0.00%  kworker/16:1H    [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  kworker/16:1H    [kernel.kallsyms]  [k] worker_thread
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1817     [.] 0x00007f2369a297ff
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2266     [.] 0x00007ff2d10523c7
     0.00%     0.00%  migration/22     [kernel.kallsyms]  [k] balance_stop
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] putback_lru_page
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] next_uptodate_page
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] filemap_map_pages
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] __update_load_avg_blocked_se
