# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 131K of event 'cycles'
# Event count (approx.): 2536711226545
#
# Children      Self  Command          Shared Object                       Symbol                                           
# ........  ........  ...............  ..................................  .................................................
#
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] shrink_lruvec
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] cpuidle_poll_time
     0.00%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  kworker/7:1-mm_  [kernel.kallsyms]                   [k] kthread
     0.00%     0.00%  kworker/7:1-mm_  [kernel.kallsyms]                   [k] ret_from_fork
     0.00%     0.00%  kworker/7:1-mm_  [kernel.kallsyms]                   [k] worker_thread
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ipv4_mtu
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] ext4_map_blocks
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] change_protection
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] change_prot_numa
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] task_numa_work
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] task_work_run
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] mark_wake_futex
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  Thread-29        [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  Thread-29        [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-29        [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-29        [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  Thread-29        [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] native_apic_msr_eoi_write
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  Thread-7         [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  Thread-7         [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-7         [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  Thread-7         [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  Thread-139       [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  Thread-139       [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] lru_gen_add_page
     0.00%     0.00%  Thread-134       [kernel.kallsyms]                   [k] __update_load_avg_se
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  Thread-99        [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] __fget_files
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] __fdget
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] __fget_light
     0.00%     0.00%  Thread-74        [kernel.kallsyms]                   [k] futex_wait_setup
     0.00%     0.00%  Thread-46        [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] ondemand_readahead
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] ext4_ext_map_blocks
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_cgroup_bio_start
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] xa_load
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] blk_mq_sched_restart
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  migration/22     [kernel.kallsyms]                   [k] kthread
     0.00%     0.00%  migration/22     [kernel.kallsyms]                   [k] ret_from_fork
     0.00%     0.00%  migration/22     [kernel.kallsyms]                   [k] smpboot_thread_fn
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-155    [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] rmap_walk
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  Thread-84        [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  Thread-84        [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-84        [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  Thread-84        [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  Thread-92        [kernel.kallsyms]                   [k] __switch_to_asm
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] __compaction_suitable
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] wakeup_kcompactd
     0.00%     0.00%  Thread-11        [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  Thread-11        [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  Thread-11        [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] ext4_ext_map_blocks
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] ext4_find_extent
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] rmap_walk
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] __slab_free
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] bio_free
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] bio_put
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] down_read_trylock
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] end_swap_bio_write
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] kmem_cache_free
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] mempool_free
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] mempool_free_slab
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] page_lock_anon_vma_read
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] page_referenced
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] rmap_walk
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] rmap_walk_anon
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] pagevec_remove_exceptionals
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] workingset_refault
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_try_enter_queue
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] irqentry_exit_to_user_mode
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] native_flush_tlb_local
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] smp_call_function_many_cond
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] on_each_cpu_cond_mask
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] llist_reverse_order
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] ondemand_readahead
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  Thread-109       [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-109       [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.00%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] ext4_es_lookup_extent
     0.00%     0.00%  ReadStage-143    [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.00%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] xa_load
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  Thread-115       [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  Thread-115       [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  Thread-115       [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] xas_store
     0.00%     0.00%  ReadStage-109    [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  ReadStage-109    [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_rcv_space_adjust
     0.00%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-107       [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] __mod_node_page_state
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] test_clear_page_writeback
     0.00%     0.00%  Thread-66        [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] entry_SYSCALL_64_safe_stack
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] down_read_trylock
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] scheduler_tick
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] task_tick_fair
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] tick_sched_handle
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] tick_sched_timer
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] update_process_times
     0.00%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] shrink_slab
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] xa_get_order
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] page_lock_anon_vma_read
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] rmap_walk
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] rmap_walk_anon
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] try_to_unmap
     0.00%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] ext4_map_blocks
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] local_clock
     0.00%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] raw_local_deliver
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] migrate_task_rq_fair
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] set_task_cpu
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] __find_get_block
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] __getblk_gfp
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] __read_extent_tree_block
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] ext4_ext_map_blocks
