# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 16K of event 'cycles'
# Event count (approx.): 9151984292462
#
# Children      Self  Command          Shared Object                       Symbol                                           
# ........  ........  ...............  ..................................  .................................................
#
     0.01%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.01%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] sysvec_call_function
     0.01%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.01%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.01%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] tick_sched_handle
     0.01%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] tick_sched_timer
     0.01%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] update_process_times
     0.01%     0.01%  ReadStage-98     [kernel.kallsyms]                   [k] lru_gen_add_page
     0.01%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.01%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] lru_cache_add
     0.01%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.01%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] schedule
     0.01%     0.01%  swapper          [kernel.kallsyms]                   [k] account_process_tick
     0.01%     0.00%  swapper          [kernel.kallsyms]                   [k] cpuidle_poll_time
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_rearm_rto
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] clear_buddies
     0.01%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Thread-37        [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  Thread-132       [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-132       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] get_timespec64
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] __do_fault
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] filemap_fault
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] io_schedule
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] schedule
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] update_vsyscall
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] tick_do_update_jiffies64.part.0
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] timekeeping_advance
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] timekeeping_update
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] update_wall_time
     0.01%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] scheduler_tick
     0.01%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] task_tick_fair
     0.01%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.01%  MutationStage-2  [kernel.kallsyms]                   [k] __perf_event_header__init_id
     0.01%     0.00%  MutationStage-2  [kernel.kallsyms]                   [k] __do_sys_prctl
     0.01%     0.00%  MutationStage-2  [kernel.kallsyms]                   [k] __set_task_comm
     0.01%     0.00%  MutationStage-2  [kernel.kallsyms]                   [k] __x64_sys_prctl
     0.01%     0.00%  MutationStage-2  [kernel.kallsyms]                   [k] perf_event_comm
     0.01%     0.00%  MutationStage-2  [kernel.kallsyms]                   [k] perf_event_comm_output
     0.01%     0.00%  MutationStage-2  [kernel.kallsyms]                   [k] perf_iterate_sb
     0.01%     0.01%  NonPeriodicTask  [kernel.kallsyms]                   [k] update_load_avg
     0.01%     0.01%  ReadStage-158    [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.01%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.01%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] hrtimer_sleeper_start_expires
     0.01%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] hrtimer_start_range_ns
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.01%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] schedule
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] __brelse
     0.01%     0.01%  Thread-60        [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  Thread-60        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-60        [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-60        [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-60        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.01%  ReadStage-72     [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.01%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] filemap_fault
     0.01%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] __do_fault
     0.01%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.01%  ReadStage-78     [kernel.kallsyms]                   [k] mark_wake_futex
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] mark_wake_futex
     0.01%     0.01%  ReadStage-6      [kernel.kallsyms]                   [k] available_idle_cpu
     0.01%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] do_page_cache_ra
     0.01%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.01%  ReadStage-50     [kernel.kallsyms]                   [k] mem_cgroup_from_obj
     0.01%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] list_lru_del
     0.01%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] workingset_update_node
     0.01%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] xas_store
     0.01%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.01%  ReadStage-82     [kernel.kallsyms]                   [k] available_idle_cpu
     0.01%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] PageHuge
     0.01%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.01%     0.00%  swapper          [kernel.kallsyms]                   [k] rcu_nmi_enter
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __count_memcg_events
     0.01%     0.01%  ReadStage-60     [kernel.kallsyms]                   [k] clear_page_erms
     0.01%     0.00%  Thread-107       [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-107       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-107       [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-107       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_rate_skb_sent
     0.01%     0.00%  java             [kernel.kallsyms]                   [k] enqueue_task
     0.01%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.01%  kswapd0          [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.01%     0.01%  CompactionExecu  [kernel.kallsyms]                   [k] native_flush_tlb_local
     0.01%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] __do_sys_prctl
     0.01%     0.01%  ReadStage-109    [kernel.kallsyms]                   [k] __switch_to
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] get_nohz_timer_target
     0.01%     0.01%  ReadStage-45     [kernel.kallsyms]                   [k] syscall_return_via_sysret
     0.01%     0.01%  ReadStage-42     [kernel.kallsyms]                   [k] clear_page_erms
     0.01%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __sysvec_call_function
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] sysvec_call_function
     0.01%     0.00%  swapper          [kernel.kallsyms]                   [k] get_next_freq
     0.01%     0.01%  ReadStage-53     [kernel.kallsyms]                   [k] xas_load
     0.01%     0.01%  kswapd1          [kernel.kallsyms]                   [k] up_read
     0.01%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.01%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.01%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] scheduler_tick
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] task_tick_fair
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] tick_sched_handle
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] tick_sched_timer
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] update_process_times
     0.01%     0.01%  ReadStage-75     [kernel.kallsyms]                   [k] rmqueue_bulk
     0.01%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.01%  ReadStage-71     [kernel.kallsyms]                   [k] flush_tlb_func
     0.01%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] __sysvec_call_function
     0.01%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.01%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.01%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.01%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] sysvec_call_function
     0.01%     0.01%  ReadStage-82     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.01%  Thread-104       [kernel.kallsyms]                   [k] hash_futex
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] unlock_page
     0.01%     0.01%  kswapd1          [kernel.kallsyms]                   [k] rb_next
     0.01%     0.00%  java             [kernel.kallsyms]                   [k] enqueue_task_fair
     0.01%     0.01%  ReadStage-72     [kernel.kallsyms]                   [k] blk_update_request
     0.01%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] __common_interrupt
     0.01%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.01%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.01%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.01%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] common_interrupt
     0.01%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] handle_edge_irq
     0.01%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] handle_irq_event
     0.01%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.01%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] nvme_irq
     0.01%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.01%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] nvme_process_cq
     0.01%     0.00%  java             [kernel.kallsyms]                   [k] update_load_avg
     0.01%     0.00%  MutationStage-5  [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  MutationStage-5  [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] enqueue_task
     0.01%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] ttwu_do_activate
     0.01%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __tcp_send_ack.part.0
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_cleanup_rbuf
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_send_ack
     0.01%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] _raw_read_lock_irqsave
     0.01%     0.01%  ReadStage-98     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] jbd2__journal_start
     0.01%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] __ext4_journal_start_sb
     0.01%     0.01%  ReadStage-61     [kernel.kallsyms]                   [k] sg_next
     0.01%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.01%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] __dma_map_sg_attrs
     0.01%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] blk_finish_plug
     0.01%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.01%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.01%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.01%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.01%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] dma_map_sg_attrs
     0.01%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] nvme_queue_rq
     0.01%     0.01%  ReadStage-140    [kernel.kallsyms]                   [k] yama_task_prctl
     0.01%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] __do_sys_prctl
     0.01%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] __x64_sys_prctl
     0.01%     0.00%  Thread-90        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-90        [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-90        [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.01%  ReadStage-142    [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] blk_finish_plug
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] dma_pool_alloc
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] nvme_queue_rq
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] read_pages
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.01%  kswapd1          [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.01%     0.00%  kworker/u98:3-w  [kernel.kallsyms]                   [k] __test_set_page_writeback
     0.01%     0.00%  kworker/u98:3-w  [kernel.kallsyms]                   [k] ext4_bio_write_page
     0.01%     0.00%  kworker/u98:3-w  [kernel.kallsyms]                   [k] mpage_submit_page
     0.01%     0.00%  kswapd0          [kernel.kallsyms]                   [k] count_shadow_nodes
     0.01%     0.01%  ReadStage-118    [kernel.kallsyms]                   [k] down_read
     0.01%     0.01%  perf             [kernel.kallsyms]                   [k] start_this_handle
     0.01%     0.00%  perf             [kernel.kallsyms]                   [k] __ext4_journal_start_sb
     0.01%     0.00%  perf             [kernel.kallsyms]                   [k] jbd2__journal_start
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ext4_es_insert_delayed_block
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] bio_uninit
     0.01%     0.01%  ReadStage-58     [kernel.kallsyms]                   [k] hash_futex
     0.01%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.00%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] kernel_init_free_pages.part.0
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_data_queue
     0.00%     0.00%  Thread-122       libc.so.6                           [.] 0x00000000000951b5
     0.00%     0.00%  Thread-122       [kernel.kallsyms]                   [k] __entry_text_start
     0.00%     0.00%  kworker/u98:0-w  [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  kworker/u98:0-w  [kernel.kallsyms]                   [k] __test_set_page_writeback
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] get_mem_cgroup_from_mm
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] __mod_node_page_state
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] do_set_pte
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] page_add_file_rmap
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __wake_up
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __wake_up_common_lock
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] stop_this_handle
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] xa_get_order
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __bitmap_andnot
     0.00%     0.00%  Thread-128       [kernel.kallsyms]                   [k] get_futex_key
     0.00%     0.00%  Thread-128       [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] slab_free_freelist_hook.constprop.0
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] skb_free_head
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] __do_fault
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] do_page_cache_ra
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] filemap_fault
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] __blk_queue_split
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] ondemand_readahead
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] page_cache_async_ra
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_mq_get_tag
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  Thread-146       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] native_apic_msr_eoi_write
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] __page_cache_alloc
