# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3346000136016
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                           
# ........  ........  ...............  ................................................  .................................................................................................................................................................
#
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] llist_del_first
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] wake_affine_weight
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4e856c5
     0.00%     0.00%  G1 Refine#19     libjvm.so                                         [.] _ZN22G1BlockOffsetTablePart16alloc_block_workEPP8HeapWordPmS1_S1_
     0.00%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] rcu_all_qs
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] change_protection_range
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] __bitmap_and
     0.00%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] available_idle_cpu
     0.00%     0.00%  kworker/u64:36-  [kernel.kallsyms]                                 [k] native_flush_tlb_multi
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] attach_task
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36be2eea1b
     0.00%     0.00%  Executor task l  libjvm.so                                         [.] _ZN17ThreadHeapSampler7enabledEv
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5518d90
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] nohz_balancer_kick
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4e85bfa
     0.00%     0.00%  G1 Conc#2        libjvm.so                                         [.] _ZN21OopOopIterateDispatchI22G1RebuildRemSetClosureE5Table15oop_oop_iterateI13InstanceKlassP7oopDescEEvPS0_S6_P5Klass
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] __vm_munmap
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] __x64_sys_munmap
     0.00%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] amd_pmu_addr_offset
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5077e10
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] select_task_rq_fair
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] page_counter_try_charge
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] tick_do_update_jiffies64.part.0
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] syscall_trace_enter.constprop.0
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c487069b
     0.00%     0.00%  pool             [kernel.kallsyms]                                 [k] zap_pmd_range.isra.0
     0.00%     0.00%  pool             [kernel.kallsyms]                                 [k] __x64_sys_madvise
     0.00%     0.00%  pool             [kernel.kallsyms]                                 [k] do_madvise.part.0
     0.00%     0.00%  pool             [kernel.kallsyms]                                 [k] do_syscall_64
     0.00%     0.00%  pool             [kernel.kallsyms]                                 [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  pool             [kernel.kallsyms]                                 [k] unmap_page_range
     0.00%     0.00%  pool             [kernel.kallsyms]                                 [k] zap_page_range
     0.00%     0.00%  Executor task l  [vdso]                                            [.] 0x000000000000082a
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] syscall_return_via_sysret
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] cpumask_next_and
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] rcu_accelerate_cbs
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]                                 [k] __wait_on_bit
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]                                 [k] out_of_line_wait_on_bit
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] migrate_task_rq_fair
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5193a62
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] handle_pte_fault
     0.00%     0.00%  dispatcher-even  [JIT] tid 1536                                    [.] 0x00007f36bf84029f
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c55b9e96
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] mark_wake_futex
     0.00%     0.00%  kworker/28:1-ev  [kernel.kallsyms]                                 [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36bd36467b
     0.00%     0.00%  G1 Refine#0      libjvm.so                                         [.] _ZN12G1CardCounts14add_card_countEPa
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5518c50
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] xa_load
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] blk_update_request
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] __handle_irq_event_percpu
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] blk_mq_end_request
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] nvme_irq
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] nvme_process_cq
     0.00%     0.00%  dispatcher-even  [kernel.kallsyms]                                 [k] resched_curr
     0.00%     0.00%  C1 CompilerThre  ld-2.28.so                                        [.] _dl_update_slotinfo
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] wake_affine
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] run_posix_cpu_timers
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] __update_blocked_others
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4e9d8c5
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] update_sg_lb_stats
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] __lock_text_start
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5565dce
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4e9d78c
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4747413
     0.00%     0.00%  refresh progres  [kernel.kallsyms]                                 [k] tick_sched_do_timer
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c547d2ec
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] ksys_write
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4d73b35
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] reweight_entity
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4e85932
     0.00%     0.00%  G1 Refine#18     libjvm.so                                         [.] _ZN17OtherRegionsTable13add_referenceEPvj
     0.00%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] save_fpregs_to_fpstate
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] unroll_tree_refs
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] generic_exec_single
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] is_cpu_allowed
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4e9e18f
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] d_set_d_op
     0.00%     0.00%  kworker/5:2-eve  [kernel.kallsyms]                                 [k] fold_diff
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36bc89722d
     0.00%     0.00%  C1 CompilerThre  libjvm.so                                         [.] _Z23resource_allocate_bytesmN17AllocFailStrategy13AllocFailEnumE
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5576e2e
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] _find_next_bit
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c556ac97
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4943947
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36bd12a0c2
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c549f895
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] _raw_spin_trylock
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c556610b
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  G1 Refine#15     libjvm.so                                         [.] _ZN28G1ConcurrentRefineOopClosure11do_oop_workIP7oopDescEEvPT_
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] nft_do_chain
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] __netif_receive_skb_core
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] ip_rcv
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] nf_hook_slow
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] nft_do_chain_inet
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] detach_tasks
     0.00%     0.00%  GC Thread#21     [kernel.kallsyms]                                 [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] kernel_clone
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] run_rebalance_domains
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] update_blocked_averages
     0.00%     0.00%  migration/16     [kernel.kallsyms]                                 [k] __pick_next_task_fair
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] swake_up_one
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] touch_atime
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] asm_sysvec_call_function_single
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] update_pvclock_gtod
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] pvclock_gtod_notify
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] calc_global_load
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] timerqueue_add
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] enqueue_hrtimer
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] lru_cache_add
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] nf_nat_ipv4_local_in
     0.00%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.00%     0.00%  migration/2      [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] acct_account_cputime
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] __update_blocked_others
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] __block_write_begin_int
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] ext4_da_write_begin
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] pci_msi_mask_irq
     0.00%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] wake_affine_weight
     0.00%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] wake_affine
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4e85963
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] filename_parentat
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] path_parentat
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5277c21
     0.00%     0.00%  GC Thread#13     [kernel.kallsyms]                                 [k] profile_tick
     0.00%     0.00%  dispatcher-even  [kernel.kallsyms]                                 [k] rb_erase
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c503aa24
     0.00%     0.00%  Executor task l  libpthread-2.28.so                                [.] __lll_lock_wait
     0.00%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] update_vsyscall
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4d73d66
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] dequeue_task_fair
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] __common_interrupt
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] mprotect_fixup
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] mprotect_fixup
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] rcu_cblist_dequeue
     0.00%     0.00%  GC Thread#9      libjvm.so                                         [.] _ZN2os11elapsedTimeEv
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] rcu_qs
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4e9d700
     0.00%     0.00%  GC Thread#6      [kernel.kallsyms]                                 [k] acpi_os_read_memory
     0.00%     0.00%  GC Thread#6      [kernel.kallsyms]                                 [k] apei_read
     0.00%     0.00%  kworker/30:1-ev  [kernel.kallsyms]                                 [k] _find_next_bit
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] task_cputime_adjusted
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] __wrgsbase_inactive
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] rcu_cblist_dequeue
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5214d95
     0.00%     0.00%  Reference Handl  [kernel.kallsyms]                                 [k] update_curr
     0.00%     0.00%  dag-scheduler-e  [kernel.kallsyms]                                 [k] restore_regs_and_return_to_kernel
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] perf_pmu_nop_void
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] wake_affine_weight
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] wake_affine
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] default_send_IPI_single_phys
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] invalidate_bh_lrus_cpu
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] __pagevec_lru_add
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] __pagevec_lru_add_fn
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] lru_cache_add
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] lru_gen_add_page
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] hrtimer_start_range_ns
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] page_referenced_one
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] llist_reverse_order
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5574609
     0.00%     0.00%  G1 Refine#4      libjvm.so                                         [.] _ZN28OopOopIterateBoundedDispatchI28G1ConcurrentRefineOopClosureE5Table23oop_oop_iterate_boundedI13ObjArrayKlassP7oopDescEEvPS0_S6_P5Klass9MemRegion
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] delay_halt_mwaitx
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] delay_halt.part.0
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c55021aa
     0.00%     0.00%  GC Thread#11     libjvm.so                                         [.] _ZN31G1ScanObjsDuringUpdateRSClosure11do_oop_workIP7oopDescEEvPT_
     0.00%     0.00%  Spark Context C  [kernel.kallsyms]                                 [k] hrtimer_cancel
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c51ed2a4
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] _raw_spin_trylock
     0.00%     0.00%  kworker/30:1-ev  [kernel.kallsyms]                                 [k] dequeue_task_fair
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] perf_swevent_stop
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] clear_page_rep
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] __alloc_pages
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] get_page_from_freelist
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] kernel_init_free_pages.part.0
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] do_mkdirat
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4573060
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4e9deaf
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] activate_task
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] attach_task
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4b186d9
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] detach_tasks
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] ttwu_do_wakeup
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] __x64_sys_mprotect
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] do_mprotect_pkey
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] find_vma
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36bf807599
     0.00%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] update_sg_lb_stats
     0.00%     0.00%  migration/4      [kernel.kallsyms]                                 [k] pick_next_task_rt
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] timekeeping_advance
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] tick_sched_do_timer
     0.00%     0.00%  refresh progres  [JIT] tid 1536                                    [.] 0x00007f36c4d17fe4
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] plist_del
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36bc89632e
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] check_cpu_stall
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c51933e5
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] kthread_is_per_cpu
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] is_cpu_allowed
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] futex_wait_setup
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] hrtimer_wakeup
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4d739ef
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] syscall_exit_work
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] __audit_syscall_exit
     0.00%     0.00%  migration/1      [kernel.kallsyms]                                 [k] cpuacct_charge
     0.00%     0.00%  migration/1      [kernel.kallsyms]                                 [k] put_prev_task_stop
     0.00%     0.00%  GC Thread#22     libjvm.so                                         [.] _ZN17OtherRegionsTable13add_referenceEPvj
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] update_rt_rq_load_avg
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c54fa6e0
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5577329
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] llist_reverse_order
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c54886c1
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c52779bf
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] __rdgsbase_inactive
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c54cc074
     0.00%     0.00%  migration/10     [kernel.kallsyms]                                 [k] kthread
     0.00%     0.00%  migration/10     [kernel.kallsyms]                                 [k] ret_from_fork
     0.00%     0.00%  migration/10     [kernel.kallsyms]                                 [k] smpboot_thread_fn
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] set_next_entity
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] mark_wake_futex
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] down_read
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4e9e067
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] cpuacct_account_field
     0.00%     0.00%  kworker/14:1-mm  [kernel.kallsyms]                                 [k] sched_ttwu_pending
     0.00%     0.00%  kworker/14:1-mm  [kernel.kallsyms]                                 [k] __sysvec_call_function_single
     0.00%     0.00%  kworker/14:1-mm  [kernel.kallsyms]                                 [k] asm_sysvec_call_function_single
     0.00%     0.00%  kworker/14:1-mm  [kernel.kallsyms]                                 [k] sysvec_call_function_single
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5474b35
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] __calc_delta
     0.00%     0.00%  GC Thread#17     libjvm.so                                         [.] _ZN6Thread10muxAcquireEPVlPKc
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] smp_call_function_many_cond
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] on_each_cpu_cond_mask
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c549df82
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] __update_blocked_others
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c553deb0
     0.00%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] ttwu_queue_wakelist
     0.00%     0.00%  Executor task l  [vdso]                                            [.] 0x0000000000000824
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] account_kernel_stack.isra.0
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] put_task_stack
     0.00%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] pick_next_entity
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] run_timer_softirq
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5319e9c
     0.00%     0.00%  dispatcher-even  [kernel.kallsyms]                                 [k] __read_end_io
     0.00%     0.00%  dispatcher-even  [kernel.kallsyms]                                 [k] __handle_irq_event_percpu
     0.00%     0.00%  dispatcher-even  [kernel.kallsyms]                                 [k] blk_mq_end_request
     0.00%     0.00%  dispatcher-even  [kernel.kallsyms]                                 [k] blk_update_request
     0.00%     0.00%  dispatcher-even  [kernel.kallsyms]                                 [k] nvme_irq
     0.00%     0.00%  dispatcher-even  [kernel.kallsyms]                                 [k] nvme_process_cq
     0.00%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] check_cpu_stall
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] __run_timers.part.0
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] call_timer_fn
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] tcp_rate_skb_sent
     0.00%     0.00%  kworker/17:2-mm  [kernel.kallsyms]                                 [k] lock_timer_base
     0.00%     0.00%  migration/17     [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  migration/17     [kernel.kallsyms]                                 [k] kthread
     0.00%     0.00%  migration/17     [kernel.kallsyms]                                 [k] ret_from_fork
     0.00%     0.00%  migration/17     [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  migration/17     [kernel.kallsyms]                                 [k] smpboot_thread_fn
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] validate_xmit_vlan
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] prepare_task_switch
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] release_pages
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c55b9c26
     0.00%     0.00%  kworker/0:1-mm_  [kernel.kallsyms]                                 [k] refresh_cpu_vm_stats
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5241855
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4eebbca
     0.00%     0.00%  migration/19     [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] find_busiest_queue
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] default_send_IPI_mask_sequence_phys
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c551ecda
     0.00%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] __calc_delta
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] kmem_cache_free
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] timekeeping_advance
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4d17fd0
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4e796c2
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] rwsem_mark_wake
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] change_protection_range
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] __x64_sys_mprotect
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] do_mprotect_pkey
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] perf_swevent_stop
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36bc870f60
     0.00%     0.00%  Executor task l  libnio.so                                         [.] 0x0000000000007844
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] rcu_core_si
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] rcu_cblist_dequeue
     0.00%     0.00%  java             libjvm.so                                         [.] _ZNK15ClassFileParser24verify_legal_method_nameEPK6SymbolP6Thread
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c51c2c10
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] task_tick_fair
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] __ext4_mark_inode_dirty
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] irq_fpu_usable
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5537b92
     0.00%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] tick_sched_do_timer
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] rb_erase
