# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 301K of event 'cycles'
# Event count (approx.): 8955303910291
#
# Children      Self  Command          Shared Object      Symbol                                             
# ........  ........  ...............  .................  ...................................................
#
     0.75%     0.75%  InMemoryMerger   [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.75%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] kthread
     0.75%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] ret_from_fork
     0.75%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] worker_thread
     0.75%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] process_one_work
     0.74%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] ext4_end_io_rsv_work
     0.74%     0.09%  kswapd0          [kernel.kallsyms]  [k] shrink_page_list
     0.72%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] ext4_release_io_end
     0.71%     0.10%  kworker/u96:0-e  [kernel.kallsyms]  [k] ext4_finish_bio
     0.68%     0.65%  LocalJobRunner   [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.66%     0.00%  java             [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.65%     0.01%  java             [kernel.kallsyms]  [k] do_syscall_64
     0.63%     0.04%  localfetcher#1   [kernel.kallsyms]  [k] lru_cache_add
     0.63%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] asm_exc_page_fault
     0.59%     0.11%  localfetcher#1   [kernel.kallsyms]  [k] __pagevec_lru_add
     0.57%     0.07%  kswapd1          [kernel.kallsyms]  [k] __remove_mapping
     0.57%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] asm_exc_page_fault
     0.55%     0.40%  kswapd1          [kernel.kallsyms]  [k] isolate_pages
     0.54%     0.00%  java             [kernel.kallsyms]  [k] find_vma
     0.54%     0.54%  java             [kernel.kallsyms]  [k] vmacache_find
     0.52%     0.02%  InMemoryMerger   [kernel.kallsyms]  [k] ext4_block_write_begin
     0.52%     0.04%  kworker/u96:0-e  [kernel.kallsyms]  [k] end_page_writeback
     0.51%     0.51%  localfetcher#1   [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.51%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_block_write_begin
     0.50%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] exc_page_fault
     0.50%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] exc_page_fault
     0.50%     0.49%  pool-4-thread-1  [kernel.kallsyms]  [k] clear_page_erms
     0.49%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] __do_munmap
     0.49%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] __x64_sys_munmap
     0.49%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] __vm_munmap
     0.49%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] unmap_region
     0.48%     0.30%  localfetcher#1   [kernel.kallsyms]  [k] rmqueue_bulk
     0.48%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] do_user_addr_fault
     0.47%     0.02%  java             [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.47%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] do_user_addr_fault
     0.47%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.47%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.46%     0.04%  InMemoryMerger   [kernel.kallsyms]  [k] lru_cache_add
     0.46%     0.01%  kworker/u98:3-f  [kernel.kallsyms]  [k] mpage_submit_page
     0.45%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_da_write_begin
     0.45%     0.09%  InMemoryMerger   [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.45%     0.44%  InMemoryMerger   [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.43%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] handle_mm_fault
     0.43%     0.01%  kswapd1          [kernel.kallsyms]  [k] shrink_slab
     0.43%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.43%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] handle_mm_fault
     0.42%     0.06%  InMemoryMerger   [kernel.kallsyms]  [k] __pagevec_lru_add
     0.42%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] irqentry_exit
     0.42%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.42%     0.42%  InMemoryMerger   [kernel.kallsyms]  [k] clear_page_erms
     0.42%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] task_work_run
     0.42%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] task_numa_work
     0.42%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] change_prot_numa
     0.41%     0.02%  kswapd1          [kernel.kallsyms]  [k] do_shrink_slab
     0.41%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __page_cache_alloc
     0.41%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_mark_inode_dirty
     0.41%     0.07%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_list
     0.39%     0.38%  LocalJobRunner   [kernel.kallsyms]  [k] change_protection
     0.38%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] __ext4_mark_inode_dirty
     0.38%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] lru_cache_add
     0.37%     0.09%  kworker/u96:0-e  [kernel.kallsyms]  [k] test_clear_page_writeback
     0.37%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] grab_cache_page_write_begin
     0.37%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] pagecache_get_page
     0.36%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] __alloc_pages_slowpath.constprop.0
     0.35%     0.35%  localfetcher#1   [kernel.kallsyms]  [k] native_irq_return_iret
     0.35%     0.00%  java             [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.35%     0.35%  java             [kernel.kallsyms]  [k] sync_regs
     0.35%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] filemap_get_pages
     0.34%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] __ext4_journal_start_sb
     0.34%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] kthread
     0.34%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] ret_from_fork
     0.34%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] worker_thread
     0.34%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] process_one_work
     0.34%     0.07%  kworker/u98:3-f  [kernel.kallsyms]  [k] ext4_bio_write_page
     0.34%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] wb_workfn
     0.34%     0.04%  localfetcher#1   [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.34%     0.08%  pool-4-thread-1  [kernel.kallsyms]  [k] __pagevec_lru_add
     0.34%     0.04%  LocalJobRunner   [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.34%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] wb_writeback
     0.34%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.34%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] writeback_sb_inodes
     0.34%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] __writeback_single_inode
     0.34%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] do_writepages
     0.33%     0.03%  kworker/u97:8-e  [kernel.kallsyms]  [k] ext4_writepages
     0.33%     0.09%  pool-4-thread-1  [kernel.kallsyms]  [k] __handle_mm_fault
     0.33%     0.02%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.33%     0.04%  InMemoryMerger   [kernel.kallsyms]  [k] __block_commit_write.constprop.0.isra.0
     0.33%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.32%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ondemand_readahead
     0.32%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] tlb_finish_mmu
     0.32%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] page_cache_ra_unbounded
     0.32%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] __alloc_pages
     0.31%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] __alloc_pages_slowpath.constprop.0
     0.31%     0.00%  kswapd1          [kernel.kallsyms]  [k] try_to_release_page
     0.31%     0.02%  InMemoryMerger   [kernel.kallsyms]  [k] jbd2__journal_start
     0.31%     0.05%  localfetcher#1   [kernel.kallsyms]  [k] release_pages
     0.31%     0.00%  java             [kernel.kallsyms]  [k] arch_do_signal_or_restart
     0.31%     0.00%  java             [kernel.kallsyms]  [k] get_signal
     0.31%     0.00%  java             [kernel.kallsyms]  [k] do_exit
     0.31%     0.00%  java             [kernel.kallsyms]  [k] do_group_exit
     0.31%     0.00%  java             [kernel.kallsyms]  [k] exit_mmap
     0.31%     0.00%  java             [kernel.kallsyms]  [k] mmput
     0.31%     0.03%  kswapd1          [kernel.kallsyms]  [k] ext4_releasepage
     0.31%     0.05%  kswapd1          [kernel.kallsyms]  [k] free_pcppages_bulk
     0.31%     0.00%  java             [kernel.kallsyms]  [k] unmap_single_vma
     0.31%     0.00%  java             [kernel.kallsyms]  [k] unmap_vmas
     0.31%     0.05%  java             [kernel.kallsyms]  [k] unmap_page_range
     0.30%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] alloc_pages
     0.30%     0.11%  InMemoryMerger   [kernel.kallsyms]  [k] __handle_mm_fault
     0.30%     0.03%  LocalJobRunner   [kernel.kallsyms]  [k] get_page_from_freelist
     0.30%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] lru_cache_add_inactive_or_unevictable
     0.30%     0.00%  kswapd1          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.30%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_journal_start_sb
     0.30%     0.25%  localfetcher#1   [kernel.kallsyms]  [k] try_charge_memcg
     0.30%     0.00%  java             [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.29%     0.00%  java             [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.29%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kcompactd
     0.29%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kthread
     0.29%     0.00%  kcompactd0       [kernel.kallsyms]  [k] ret_from_fork
     0.29%     0.00%  kcompactd0       [kernel.kallsyms]  [k] compact_zone
     0.29%     0.00%  kcompactd0       [kernel.kallsyms]  [k] proactive_compact_node
     0.29%     0.03%  InMemoryMerger   [kernel.kallsyms]  [k] mark_buffer_dirty
     0.29%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] page_cache_async_ra
     0.29%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] free_pages_and_swap_cache
     0.28%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] kthread
     0.28%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ret_from_fork
     0.28%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] worker_thread
     0.28%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.28%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] process_one_work
     0.28%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_end_io_rsv_work
     0.27%     0.00%  kswapd1          [kernel.kallsyms]  [k] mem_cgroup_flush_stats
     0.27%     0.01%  kswapd1          [kernel.kallsyms]  [k] jbd2_journal_try_to_free_buffers
     0.27%     0.00%  kswapd1          [kernel.kallsyms]  [k] cgroup_rstat_flush_irqsafe
     0.27%     0.03%  kswapd0          [kernel.kallsyms]  [k] __remove_mapping
     0.27%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.27%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] jbd2__journal_start
     0.27%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] task_work_run
