# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 191K of event 'cycles'
# Event count (approx.): 17297680199363
#
# Children      Self  Command          Shared Object                       Symbol                                           
# ........  ........  ...............  ..................................  .................................................
#
     0.00%     0.00%  ReadStage-106    [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] ext4_inode_block_valid
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] __check_block_validity.constprop.0
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] ext4_map_blocks
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] lock_page_memcg
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] __radix_tree_lookup
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] idr_find
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] mem_cgroup_from_id
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] radix_tree_lookup
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] __rq_qos_done
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] blk_mq_free_request
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] mod_lruvec_state.constprop.0
     0.00%     0.00%  ReadStage-17     libc.so.6                           [.] pthread_cond_signal
     0.00%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] __entry_text_start
     0.00%     0.00%  MutationStage-5  [kernel.kallsyms]                   [k] _copy_from_user
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] perf_poll
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] native_flush_tlb_local
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] idle_cpu
     0.00%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] page_cache_next_miss
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] xa_get_order
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] find_busiest_group
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] load_balance
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] newidle_balance
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  ReadStage-49     libc.so.6                           [.] pthread_cond_signal
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] __entry_text_start
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] wake_page_function
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] wake_up_state
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] idle_cpu
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] task_numa_fault
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] task_numa_migrate.isra.0
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] update_numa_stats
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] nvme_setup_rw
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] nvme_submit_cmd
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] dma_pool_alloc
     0.00%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] cpus_share_cache
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]                   [k] find_get_pages_range
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]                   [k] pagevec_lookup_range
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] __lock_text_start
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] scheduler_tick
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] task_tick_fair
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] tick_sched_handle
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] tick_sched_timer
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] update_process_times
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] vmacache_find
     0.00%     0.00%  kworker/21:1-mm  [kernel.kallsyms]                   [k] __mod_node_page_state
     0.00%     0.00%  kworker/35:2-mm  [kernel.kallsyms]                   [k] __switch_to
     0.00%     0.00%  Thread-117       [kernel.kallsyms]                   [k] __switch_to
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] __mod_zone_page_state
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] __blk_mq_sched_bio_merge
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] blk_cgroup_bio_start
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] submit_bio_checks
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] wake_page_function
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] wake_up_state
     0.00%     0.00%  ReadStage-163    [kernel.kallsyms]                   [k] ttwu_queue_wakelist
     0.00%     0.00%  ReadStage-163    [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-163    [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  ReadStage-163    [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  ReadStage-163    [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-163    [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-163    [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  ReadStage-144    [kernel.kallsyms]                   [k] xas_find_conflict
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] blk_mq_get_tag
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] workingset_age_nonresident
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] cpuacct_charge
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] scheduler_tick
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] task_tick_fair
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] tick_sched_handle
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] tick_sched_timer
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] update_process_times
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] update_blocked_averages
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] send_call_function_single_ipi
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] __smp_call_single_queue
     0.00%     0.00%  ReadStage-143    [kernel.kallsyms]                   [k] nvme_setup_cmd
     0.00%     0.00%  Thread-96        [kernel.kallsyms]                   [k] __switch_to
     0.00%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] blk_attempt_plug_merge
     0.00%     0.00%  MutationStage-5  [kernel.kallsyms]                   [k] strncpy_from_user
     0.00%     0.00%  MutationStage-5  [kernel.kallsyms]                   [k] __do_sys_prctl
     0.00%     0.00%  MutationStage-5  [kernel.kallsyms]                   [k] __x64_sys_prctl
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] bio_associate_blkg_from_css
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] bio_associate_blkg
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] update_rq_clock
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] account_user_time
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] account_process_tick
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] tick_sched_handle
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] tick_sched_timer
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] update_process_times
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] dma_pool_alloc
     0.00%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] add_mm_counter_fast
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] __next_zones_zonelist
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] __mod_node_page_state
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]                   [k] submit_bio_checks
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] blk_mq_start_request
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] ktime_get
     0.00%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] load_balance
     0.00%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] _raw_spin_trylock
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] __next_zones_zonelist
     0.00%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] ext4_inode_block_valid
     0.00%     0.00%  kworker/23:1-mm  [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-31     [JIT] tid 2154                      [.] 0x00007fb70656b937
     0.00%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] xas_find_conflict
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] mod_lruvec_state.constprop.0
     0.00%     0.00%  Thread-81        [kernel.kallsyms]                   [k] save_fpregs_to_fpstate
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  Thread-57        [kernel.kallsyms]                   [k] reweight_entity
     0.00%     0.00%  Thread-57        [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] kmem_cache_alloc
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] page_add_file_rmap
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] do_set_pte
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]                   [k] error_entry
     0.00%     0.00%  Thread-87        [kernel.kallsyms]                   [k] cpuacct_charge
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] ext4_inode_block_valid
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] __check_block_validity.constprop.0
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] __kmalloc
     0.00%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] kmem_cache_alloc
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] blk_mq_start_request
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] __update_idle_core
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] _raw_read_lock
     0.00%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] release_pages
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] native_flush_tlb_local
     0.00%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  Thread-17        [kernel.kallsyms]                   [k] reweight_entity
     0.00%     0.00%  Thread-17        [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  Thread-79        [kernel.kallsyms]                   [k] file_update_time
     0.00%     0.00%  Thread-79        [kernel.kallsyms]                   [k] __x64_sys_write
     0.00%     0.00%  Thread-79        [kernel.kallsyms]                   [k] ksys_write
     0.00%     0.00%  Thread-79        [kernel.kallsyms]                   [k] new_sync_write
     0.00%     0.00%  Thread-79        [kernel.kallsyms]                   [k] pipe_write
     0.00%     0.00%  Thread-79        [kernel.kallsyms]                   [k] vfs_write
     0.00%     0.00%  ReadStage-159    [kernel.kallsyms]                   [k] syscall_enter_from_user_mode
     0.00%     0.00%  Thread-139       [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-139       [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] native_flush_tlb_local
     0.00%     0.00%  MutationStage-5  [kernel.kallsyms]                   [k] __switch_to_asm
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] fscrypt_mergeable_bio
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] memset_erms
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] llist_add_batch
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] find_vma
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]                   [k] __kmalloc
     0.00%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] kmalloc_slab
     0.00%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] __kmalloc
     0.00%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] mempool_alloc
     0.00%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] mempool_kmalloc
     0.00%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] native_irq_return_iret
     0.00%     0.00%  Thread-36        [kernel.kallsyms]                   [k] iterate_groups
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] xas_start
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]                   [k] blkcg_rstat_flush
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] lock_page_memcg
     0.00%     0.00%  Thread-140       [kernel.kallsyms]                   [k] get_futex_key
     0.00%     0.00%  Thread-140       [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] lock_page_memcg
     0.00%     0.00%  ReadStage-106    [kernel.kallsyms]                   [k] blkcg_rstat_flush
     0.00%     0.00%  Thread-40        [kernel.kallsyms]                   [k] run_posix_cpu_timers
     0.00%     0.00%  Thread-40        [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  Thread-40        [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-40        [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-40        [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  Thread-40        [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-40        [kernel.kallsyms]                   [k] tick_sched_handle
     0.00%     0.00%  Thread-40        [kernel.kallsyms]                   [k] tick_sched_timer
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] ext4_es_lookup_extent
     0.00%     0.00%  Thread-34        [kernel.kallsyms]                   [k] sugov_update_single_freq
     0.00%     0.00%  Thread-34        [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  Thread-34        [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-34        [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-34        [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  Thread-34        [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  Thread-34        [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  Thread-34        [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  Thread-34        [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  Thread-34        [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-34        [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  Thread-34        [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  Thread-34        [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  Thread-34        [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  Thread-54        [kernel.kallsyms]                   [k] __rdgsbase_inactive
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] PageHuge
     0.00%     0.00%  Thread-62        [kernel.kallsyms]                   [k] reweight_entity
     0.00%     0.00%  Thread-62        [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] xas_find_conflict
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] workingset_update_node
     0.00%     0.00%  Thread-105       [kernel.kallsyms]                   [k] syscall_return_via_sysret
     0.00%     0.00%  kworker/8:1-mm_  [kernel.kallsyms]                   [k] pwq_dec_nr_in_flight
     0.00%     0.00%  Thread-144       [kernel.kallsyms]                   [k] __switch_to_asm
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] __get_free_pages
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] get_mem_cgroup_from_mm
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] __unqueue_futex
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] __unqueue_futex
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] mark_wake_futex
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] __mnt_want_write_file
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __kmalloc
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] irqentry_exit
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] irqentry_exit_to_user_mode
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  ReadStage-148    [kernel.kallsyms]                   [k] native_irq_return_iret
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] lock_page_memcg
     0.00%     0.00%  ReadStage-129    [JIT] tid 2154                      [.] 0x00007fb7050006ac
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] x86_pmu_disable
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] sg_next
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] dma_unmap_sg_attrs
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] nvme_unmap_data.part.0
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] cpumask_next
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] perf_event_task_tick
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]                   [k] mark_wake_futex
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] fpregs_assert_state_consistent
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] irqentry_exit
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] irqentry_exit_to_user_mode
     0.00%     0.00%  Thread-31        [kernel.kallsyms]                   [k] syscall_return_via_sysret
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] memset_erms
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] update_rq_clock
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]                   [k] update_rq_clock
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] blk_mq_start_request
     0.00%     0.00%  ReadStage-152    [kernel.kallsyms]                   [k] is_cpu_allowed
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] down_read
     0.00%     0.00%  Thread-102       [kernel.kallsyms]                   [k] entry_SYSCALL_64_safe_stack
     0.00%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] blkcg_rstat_flush
     0.00%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] sg_next
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] __mod_zone_page_state
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] get_mem_cgroup_from_mm
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] lru_note_cost
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] lru_note_cost_page
     0.00%     0.00%  kworker/38:2-mm  [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  kworker/38:2-mm  [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  kworker/38:2-mm  [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] xa_get_order
     0.00%     0.00%  ReadStage-148    [kernel.kallsyms]                   [k] wbt_issue
     0.00%     0.00%  ReadStage-148    [kernel.kallsyms]                   [k] blk_mq_start_request
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] __irqentry_text_end
     0.00%     0.00%  Thread-76        [kernel.kallsyms]                   [k] __calc_delta
     0.00%     0.00%  Thread-76        [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  Thread-76        [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-76        [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-76        [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  Thread-76        [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  Thread-76        [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  Thread-76        [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  Thread-76        [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  Thread-76        [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-76        [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  Thread-76        [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  Thread-76        [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  Thread-71        [kernel.kallsyms]                   [k] sugov_update_single_freq
     0.00%     0.00%  Thread-71        [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  Thread-71        [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-71        [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  Thread-71        [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  Thread-71        [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  Thread-71        [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  Thread-71        [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  Thread-71        [kernel.kallsyms]                   [k] try_to_wake_up
