# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 350K of event 'cycles'
# Event count (approx.): 5662229416096
#
# Children      Self  Command          Shared Object      Symbol                                             
# ........  ........  ...............  .................  ...................................................
#
     0.45%     0.44%  pool-4-thread-1  [kernel.kallsyms]  [k] __get_user_nocheck_1
     0.45%     0.05%  kswapd0          [kernel.kallsyms]  [k] __remove_mapping
     0.45%     0.05%  java             [kernel.kallsyms]  [k] get_page_from_freelist
     0.44%     0.00%  java             [kernel.kallsyms]  [k] free_pages_and_swap_cache
     0.44%     0.09%  java             [kernel.kallsyms]  [k] __schedule
     0.44%     0.02%  java             [kernel.kallsyms]  [k] do_sched_yield
     0.43%     0.02%  java             [kernel.kallsyms]  [k] ptep_clear_flush
     0.43%     0.03%  java             [kernel.kallsyms]  [k] rmap_walk_anon
     0.43%     0.00%  java             [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.42%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kthread
     0.42%     0.00%  kcompactd0       [kernel.kallsyms]  [k] ret_from_fork
     0.42%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kcompactd
     0.42%     0.00%  kcompactd0       [kernel.kallsyms]  [k] proactive_compact_node
     0.42%     0.10%  java             [kernel.kallsyms]  [k] release_pages
     0.42%     0.00%  kcompactd0       [kernel.kallsyms]  [k] compact_zone
     0.42%     0.40%  pool-4-thread-1  [kernel.kallsyms]  [k] change_protection
     0.41%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] create_empty_buffers
     0.41%     0.00%  java             [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.40%     0.00%  kworker/u98:3-w  [kernel.kallsyms]  [k] kthread
     0.40%     0.00%  kworker/u98:3-w  [kernel.kallsyms]  [k] ret_from_fork
     0.40%     0.00%  kworker/u98:3-w  [kernel.kallsyms]  [k] worker_thread
     0.40%     0.00%  kworker/u98:3-w  [kernel.kallsyms]  [k] process_one_work
     0.40%     0.00%  kworker/u98:3-w  [kernel.kallsyms]  [k] wb_writeback
     0.40%     0.00%  kworker/u98:3-w  [kernel.kallsyms]  [k] wb_workfn
     0.40%     0.00%  kworker/u98:3-w  [kernel.kallsyms]  [k] writeback_sb_inodes
     0.40%     0.00%  kworker/u98:3-w  [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.40%     0.04%  kworker/u98:3-w  [kernel.kallsyms]  [k] ext4_writepages
     0.40%     0.00%  kworker/u98:3-w  [kernel.kallsyms]  [k] __writeback_single_inode
     0.40%     0.00%  kworker/u98:3-w  [kernel.kallsyms]  [k] do_writepages
     0.40%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] swapin_readahead
     0.39%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] page_cache_sync_ra
