# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 105071331686
#
# Children      Self  Command          Shared Object        Symbol                                                                                                                           
# ........  ........  ...............  ...................  .................................................................................................................................
#
     0.12%     0.12%  kswapd0          [kernel.kallsyms]    [k] rb_next
     0.12%     0.11%  mariadbd         [kernel.kallsyms]    [k] reweight_entity
     0.12%     0.12%  mariadbd         [kernel.kallsyms]    [k] update_irq_load_avg
     0.12%     0.05%  mariadbd         [kernel.kallsyms]    [k] workingset_refault
     0.12%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] poll_freewait
     0.12%     0.04%  mariadbd         [kernel.kallsyms]    [k] __mod_memcg_lruvec_state
     0.12%     0.01%  swapper          [kernel.kallsyms]    [k] check_preempt_curr
     0.12%     0.12%  swapper          [kernel.kallsyms]    [k] _find_next_bit
     0.12%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] __check_object_size.part.0
     0.12%     0.10%  tclsh8.6         [kernel.kallsyms]    [k] drain_obj_stock
     0.12%     0.06%  mariadbd         [kernel.kallsyms]    [k] bio_set_pages_dirty
     0.12%     0.09%  mariadbd         [kernel.kallsyms]    [k] selinux_file_permission
     0.12%     0.00%  mariadbd         [kernel.kallsyms]    [k] security_file_permission
     0.12%     0.12%  swapper          [kernel.kallsyms]    [k] nohz_balance_enter_idle
     0.12%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] selinux_socket_recvmsg
     0.12%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] security_socket_recvmsg
     0.12%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] sock_recvmsg
     0.12%     0.01%  mariadbd         [kernel.kallsyms]    [k] __mod_timer
     0.12%     0.09%  mariadbd         [kernel.kallsyms]    [k] __audit_syscall_entry
     0.12%     0.01%  mariadbd         [kernel.kallsyms]    [k] dma_map_sg_attrs
     0.12%     0.09%  swapper          [kernel.kallsyms]    [k] update_sg_lb_stats
     0.12%     0.07%  swapper          [kernel.kallsyms]    [k] hrtimer_update_next_event
     0.12%     0.11%  swapper          [kernel.kallsyms]    [k] irqentry_enter
     0.12%     0.12%  swapper          [kernel.kallsyms]    [k] load_new_mm_cr3
     0.11%     0.11%  swapper          [kernel.kallsyms]    [k] __irqentry_text_start
     0.11%     0.11%  mariadbd         [kernel.kallsyms]    [k] check_preempt_wakeup
     0.11%     0.01%  mariadbd         [kernel.kallsyms]    [k] plist_del
     0.11%     0.00%  mariadbd         [kernel.kallsyms]    [k] copy_page_from_iter_atomic
     0.11%     0.11%  mariadbd         mariadbd             [.] _ZN5tpool19thread_pool_generic8get_taskEPNS_11worker_dataEPPNS_4taskE
     0.11%     0.09%  tclsh8.6         [kernel.kallsyms]    [k] kmem_cache_free
     0.11%     0.04%  mariadbd         [kernel.kallsyms]    [k] __virt_addr_valid
     0.11%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] sched_ttwu_pending
     0.11%     0.02%  mariadbd         [kernel.kallsyms]    [k] update_rq_clock
     0.11%     0.00%  mariadbd         [kernel.kallsyms]    [k] lru_add_drain
     0.11%     0.00%  mariadbd         [kernel.kallsyms]    [k] lru_add_drain_cpu
     0.11%     0.10%  mariadbd         [kernel.kallsyms]    [k] __fget_files
     0.11%     0.02%  swapper          [kernel.kallsyms]    [k] end_swap_bio_read
     0.11%     0.01%  mariadbd         [kernel.kallsyms]    [k] __update_blocked_others
     0.11%     0.01%  mariadbd         [kernel.kallsyms]    [k] balance_dirty_pages_ratelimited
     0.11%     0.11%  mariadbd         [kernel.kallsyms]    [k] kmalloc_slab
     0.11%     0.11%  swapper          [kernel.kallsyms]    [k] resched_curr
     0.11%     0.05%  mariadbd         [kernel.kallsyms]    [k] __rq_qos_track
     0.11%     0.11%  mariadbd         [kernel.kallsyms]    [k] llist_reverse_order
     0.11%     0.11%  mariadbd         libpthread-2.28.so   [.] pthread_cond_signal@@GLIBC_2.3.2
     0.11%     0.11%  swapper          [kernel.kallsyms]    [k] update_cfs_group
     0.10%     0.05%  mariadbd         [kernel.kallsyms]    [k] down_read
     0.10%     0.05%  mariadbd         [kernel.kallsyms]    [k] do_page_add_anon_rmap
     0.10%     0.04%  mariadbd         [kernel.kallsyms]    [k] __rq_qos_done_bio
     0.10%     0.00%  mariadbd         [kernel.kallsyms]    [k] bio_endio
     0.10%     0.00%  swapper          [kernel.kallsyms]    [k] hrtimer_cancel
     0.10%     0.07%  mariadbd         [kernel.kallsyms]    [k] free_unref_page
     0.10%     0.10%  swapper          [kernel.kallsyms]    [k] __wrgsbase_inactive
     0.10%     0.01%  mariadbd         [kernel.kallsyms]    [k] swap_range_free
     0.10%     0.10%  mariadbd         [kernel.kallsyms]    [k] __es_tree_search.isra.0
     0.10%     0.10%  swapper          [kernel.kallsyms]    [k] nohz_run_idle_balance
     0.10%     0.02%  mariadbd         [kernel.kallsyms]    [k] skb_release_head_state
     0.10%     0.05%  mariadbd         [kernel.kallsyms]    [k] cgroup_rstat_flush_locked
     0.10%     0.00%  mariadbd         [kernel.kallsyms]    [k] balance_dirty_pages
     0.10%     0.00%  mariadbd         [kernel.kallsyms]    [k] cgroup_rstat_flush_irqsafe
     0.10%     0.00%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_wb_stats
     0.10%     0.05%  mariadbd         [kernel.kallsyms]    [k] put_prev_task_fair
     0.10%     0.01%  mariadbd         [kernel.kallsyms]    [k] uncharge_batch
     0.10%     0.01%  mariadbd         [kernel.kallsyms]    [k] _copy_from_iter
     0.10%     0.10%  mariadbd         [kernel.kallsyms]    [k] prepare_task_switch
     0.10%     0.04%  mariadbd         [kernel.kallsyms]    [k] xas_create
     0.10%     0.00%  mariadbd         [kernel.kallsyms]    [k] xas_create_range
     0.10%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] tick_sched_handle
     0.10%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] update_process_times
     0.10%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] skb_copy_datagram_from_iter
     0.10%     0.02%  kswapd0          [kernel.kallsyms]    [k] __remove_mapping
     0.10%     0.10%  mariadbd         mariadbd             [.] 0x0000000000c9da2d
     0.10%     0.02%  mariadbd         [kernel.kallsyms]    [k] aio_read_events
     0.10%     0.00%  mariadbd         [kernel.kallsyms]    [k] file_write_and_wait_range
     0.10%     0.01%  mariadbd         [kernel.kallsyms]    [k] obj_cgroup_charge_pages
     0.10%     0.10%  mariadbd         [kernel.kallsyms]    [k] _raw_read_lock
     0.10%     0.10%  swapper          [kernel.kallsyms]    [k] nr_iowait_cpu
     0.10%     0.09%  mariadbd         [kernel.kallsyms]    [k] dma_direct_map_sg
     0.10%     0.00%  mariadbd         [kernel.kallsyms]    [k] activate_task
     0.10%     0.00%  mariadbd         [kernel.kallsyms]    [k] attach_task
     0.10%     0.00%  mariadbd         [kernel.kallsyms]    [k] __fget_light
     0.10%     0.10%  mariadbd         [kernel.kallsyms]    [k] cpus_share_cache
     0.10%     0.01%  mariadbd         [kernel.kallsyms]    [k] __cgroup_account_cputime
     0.09%     0.09%  swapper          [kernel.kallsyms]    [k] ktime_get_update_offsets_now
     0.09%     0.01%  mariadbd         [kernel.kallsyms]    [k] raw_spin_rq_lock_nested
     0.09%     0.07%  mariadbd         [kernel.kallsyms]    [k] atime_needs_update
     0.09%     0.07%  mariadbd         [kernel.kallsyms]    [k] ext4_do_update_inode.isra.0
     0.09%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_mark_iloc_dirty
     0.09%     0.09%  mariadbd         mariadbd             [.] rw_pr_wrlock
     0.09%     0.06%  mariadbd         [kernel.kallsyms]    [k] __mod_lruvec_page_state
     0.09%     0.09%  mariadbd         [kernel.kallsyms]    [k] __frontswap_invalidate_page
     0.09%     0.09%  swapper          [kernel.kallsyms]    [k] rcu_nocb_flush_deferred_wakeup
     0.09%     0.09%  mariadbd         mariadbd             [.] _ZN5tpool9aio_linux23getevent_thread_routineEPS0_
     0.09%     0.02%  mariadbd         [kernel.kallsyms]    [k] drain_stock
     0.09%     0.00%  mariadbd         [kernel.kallsyms]    [k] refill_stock
     0.09%     0.09%  mariadbd         [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.09%     0.09%  mariadbd         [kernel.kallsyms]    [k] native_flush_tlb_one_user
     0.09%     0.01%  mariadbd         [kernel.kallsyms]    [k] __pagevec_lru_add_fn
     0.09%     0.08%  mariadbd         [kernel.kallsyms]    [k] __sbitmap_get
     0.09%     0.09%  swapper          [kernel.kallsyms]    [k] menu_update
     0.09%     0.06%  mariadbd         [kernel.kallsyms]    [k] start_this_handle
     0.09%     0.05%  mariadbd         [kernel.kallsyms]    [k] dma_pool_free
     0.09%     0.09%  mariadbd         [kernel.kallsyms]    [k] unroll_tree_refs
     0.09%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] scheduler_tick
     0.09%     0.02%  kswapd0          [kernel.kallsyms]    [k] try_to_free_buffers
     0.09%     0.02%  mariadbd         [kernel.kallsyms]    [k] ext4_set_iomap
     0.09%     0.09%  mariadbd         [kernel.kallsyms]    [k] wake_q_add_safe
     0.09%     0.03%  mariadbd         [kernel.kallsyms]    [k] release_pages
     0.09%     0.03%  kworker/9:1-dio  [kernel.kallsyms]    [k] process_one_work
     0.09%     0.00%  kworker/9:1-dio  [kernel.kallsyms]    [k] kthread
     0.09%     0.00%  kworker/9:1-dio  [kernel.kallsyms]    [k] ret_from_fork
     0.09%     0.00%  kworker/9:1-dio  [kernel.kallsyms]    [k] worker_thread
     0.09%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] exit_to_user_mode_prepare
     0.09%     0.09%  mariadbd         mariadbd             [.] 0x0000000000d9c210
     0.09%     0.09%  mariadbd         libpthread-2.28.so   [.] __condvar_dec_grefs
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] __irqentry_text_end
     0.08%     0.02%  mariadbd         [kernel.kallsyms]    [k] unix_destruct_scm
     0.08%     0.08%  swapper          [kernel.kallsyms]    [k] tsc_verify_tsc_adjust
     0.08%     0.00%  swapper          [kernel.kallsyms]    [k] arch_cpu_idle_enter
     0.08%     0.08%  mariadbd         mariadbd             [.] 0x0000000000d2985d
     0.08%     0.00%  swapper          [kernel.kallsyms]    [k] __sysvec_call_function
     0.08%     0.00%  swapper          [kernel.kallsyms]    [k] hrtimer_try_to_cancel.part.0
     0.08%     0.07%  swapper          [kernel.kallsyms]    [k] add_interrupt_randomness
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] simple_copy_to_iter
     0.08%     0.04%  mariadbd         [kernel.kallsyms]    [k] sock_poll
     0.08%     0.08%  swapper          [kernel.kallsyms]    [k] native_apic_mem_write
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] add_to_page_cache_lru
     0.08%     0.05%  mariadbd         [kernel.kallsyms]    [k] find_busiest_queue
     0.08%     0.01%  mariadbd         [kernel.kallsyms]    [k] remove_entity_load_avg
     0.08%     0.00%  swapper          [kernel.kallsyms]    [k] nvme_pci_complete_rq
     0.08%     0.08%  mariadbd         libpthread-2.28.so   [.] __pthread_mutex_cond_lock
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] __mod_memcg_state.part.0
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] aio_read_events_ring
     0.08%     0.02%  mariadbd         [kernel.kallsyms]    [k] tick_sched_do_timer
     0.08%     0.08%  swapper          [kernel.kallsyms]    [k] update_curr
     0.08%     0.08%  tclsh8.6         [kernel.kallsyms]    [k] available_idle_cpu
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] __filemap_fdatawrite_range
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] do_writepages
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_writepages
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] _swap_info_get
     0.08%     0.08%  swapper          [kernel.kallsyms]    [k] memchr_inv
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] pick_next_task_fair
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] get_obj_cgroup_from_current
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] _copy_to_iter
     0.08%     0.05%  mariadbd         [kernel.kallsyms]    [k] iomap_dio_complete
     0.08%     0.06%  mariadbd         [kernel.kallsyms]    [k] mark_page_accessed
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] __rq_qos_issue
     0.08%     0.02%  mariadbd         [kernel.kallsyms]    [k] __page_cache_release
     0.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] bio_associate_blkg
     0.07%     0.07%  mariadbd         mariadbd             [.] _ZN13Explain_queryD1Ev
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] __wrgsbase_inactive
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] __mem_cgroup_charge
     0.07%     0.07%  kworker/31:2-mm  [kernel.kallsyms]    [k] select_task_rq_fair
     0.07%     0.00%  kworker/31:2-mm  [kernel.kallsyms]    [k] __wake_up_common
     0.07%     0.00%  kworker/31:2-mm  [kernel.kallsyms]    [k] __wake_up_common_lock
     0.07%     0.00%  kworker/31:2-mm  [kernel.kallsyms]    [k] aio_complete_rw
     0.07%     0.00%  kworker/31:2-mm  [kernel.kallsyms]    [k] autoremove_wake_function
     0.07%     0.00%  kworker/31:2-mm  [kernel.kallsyms]    [k] kthread
     0.07%     0.00%  kworker/31:2-mm  [kernel.kallsyms]    [k] process_one_work
     0.07%     0.00%  kworker/31:2-mm  [kernel.kallsyms]    [k] ret_from_fork
     0.07%     0.00%  kworker/31:2-mm  [kernel.kallsyms]    [k] try_to_wake_up
     0.07%     0.00%  kworker/31:2-mm  [kernel.kallsyms]    [k] worker_thread
     0.07%     0.05%  mariadbd         [kernel.kallsyms]    [k] kmem_cache_alloc_trace
     0.07%     0.06%  mariadbd         [kernel.kallsyms]    [k] percpu_counter_add_batch
     0.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] jbd2_transaction_committed
     0.07%     0.02%  swapper          [kernel.kallsyms]    [k] tick_sched_do_timer
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] __ext4_journal_stop
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] jbd2_journal_stop
     0.07%     0.07%  mariadbd         libpthread-2.28.so   [.] __pthread_getspecific
     0.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] rcu_core
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] rcu_pending
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] rcu_sched_clock_irq
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] page_mapping
     0.07%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] send_call_function_single_ipi
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] ext4_split_extent
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_ext_handle_unwritten_extents
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] timekeeping_max_deferment
     0.07%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] avc_lookup
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] avc_has_perm
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] pm_qos_read_value
     0.07%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] timekeeping_advance
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] tick_sched_do_timer
     0.07%     0.05%  mariadbd         [kernel.kallsyms]    [k] rebalance_domains
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] __task_rq_lock
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] blkcg_iolatency_done_bio
     0.07%     0.05%  mariadbd         [kernel.kallsyms]    [k] switch_mm_irqs_off
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] pfn_valid
     0.07%     0.07%  mariadbd         mariadbd             [.] 0x0000000000c9dafe
     0.07%     0.00%  swapper          [kernel.kallsyms]    [k] note_gp_changes
     0.07%     0.00%  swapper          [kernel.kallsyms]    [k] rcu_core
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] __add_to_page_cache_locked
     0.07%     0.07%  mariadbd         mariadbd             [.] _ZN5tpool19thread_pool_generic4wakeENS_18worker_wake_reasonEPNS_4taskE
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] hrtimer_start_range_ns
     0.07%     0.03%  mariadbd         [kernel.kallsyms]    [k] __rq_qos_throttle
     0.07%     0.05%  swapper          [kernel.kallsyms]    [k] nft_do_chain
     0.07%     0.00%  swapper          [kernel.kallsyms]    [k] __napi_poll
     0.07%     0.00%  swapper          [kernel.kallsyms]    [k] __netif_receive_skb_core
     0.07%     0.00%  swapper          [kernel.kallsyms]    [k] __netif_receive_skb_list
     0.07%     0.00%  swapper          [kernel.kallsyms]    [k] __netif_receive_skb_list_core
     0.07%     0.00%  swapper          [kernel.kallsyms]    [k] ip_rcv
     0.07%     0.00%  swapper          [kernel.kallsyms]    [k] ixgbe_poll
     0.07%     0.00%  swapper          [kernel.kallsyms]    [k] napi_complete_done
     0.07%     0.00%  swapper          [kernel.kallsyms]    [k] net_rx_action
     0.07%     0.00%  swapper          [kernel.kallsyms]    [k] netif_receive_skb_list_internal
     0.07%     0.00%  swapper          [kernel.kallsyms]    [k] nf_hook_slow
     0.07%     0.00%  swapper          [kernel.kallsyms]    [k] nft_do_chain_inet
     0.07%     0.04%  mariadbd         [kernel.kallsyms]    [k] is_cpu_allowed
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] cpuidle_get_cpu_driver
     0.07%     0.00%  swapper          [kernel.kallsyms]    [k] cpumask_next_and
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_swap_full
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] account_user_time
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] rb_erase
     0.06%     0.03%  swapper          [kernel.kallsyms]    [k] lapic_next_event
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] update_io_ticks
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] sockfd_lookup_light
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] set_next_buddy
     0.06%     0.02%  mariadbd         [kernel.kallsyms]    [k] unix_write_space
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] sock_wfree
     0.06%     0.05%  mariadbd         [kernel.kallsyms]    [k] queued_read_lock_slowpath
     0.06%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] skb_queue_tail
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] fold_diff
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] page_counter_try_charge
     0.06%     0.05%  mariadbd         [kernel.kallsyms]    [k] swap_cgroup_record
     0.06%     0.00%  kworker/1:2-dio  [kernel.kallsyms]    [k] kthread
     0.06%     0.00%  kworker/1:2-dio  [kernel.kallsyms]    [k] ret_from_fork
     0.06%     0.00%  kworker/1:2-dio  [kernel.kallsyms]    [k] worker_thread
     0.06%     0.05%  mariadbd         [kernel.kallsyms]    [k] hrtimer_active
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] nohz_newidle_balance
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] stop_this_handle
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] entry_SYSCALL_64_safe_stack
     0.06%     0.06%  mariadbd         libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.06%     0.06%  kworker/5:0-dio  [kernel.kallsyms]    [k] available_idle_cpu
     0.06%     0.00%  kworker/5:0-dio  [kernel.kallsyms]    [k] __wake_up_common
     0.06%     0.00%  kworker/5:0-dio  [kernel.kallsyms]    [k] __wake_up_common_lock
     0.06%     0.00%  kworker/5:0-dio  [kernel.kallsyms]    [k] aio_complete_rw
     0.06%     0.00%  kworker/5:0-dio  [kernel.kallsyms]    [k] autoremove_wake_function
     0.06%     0.00%  kworker/5:0-dio  [kernel.kallsyms]    [k] kthread
     0.06%     0.00%  kworker/5:0-dio  [kernel.kallsyms]    [k] process_one_work
     0.06%     0.00%  kworker/5:0-dio  [kernel.kallsyms]    [k] ret_from_fork
     0.06%     0.00%  kworker/5:0-dio  [kernel.kallsyms]    [k] select_task_rq_fair
     0.06%     0.00%  kworker/5:0-dio  [kernel.kallsyms]    [k] try_to_wake_up
     0.06%     0.00%  kworker/5:0-dio  [kernel.kallsyms]    [k] wake_affine
     0.06%     0.00%  kworker/5:0-dio  [kernel.kallsyms]    [k] worker_thread
     0.06%     0.05%  mariadbd         [kernel.kallsyms]    [k] __blk_bios_map_sg
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] __blk_rq_map_sg
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] acpi_processor_ffh_cstate_enter
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] error_return
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] __ext4_ext_dirty
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] crc32c_pcl_intel_update
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_extent_block_csum_set
     0.06%     0.06%  mariadbd         mariadbd             [.] 0x0000000000ccf29f
     0.06%     0.06%  mariadbd         mariadbd             [.] vio_write
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] bio_integrity_prep
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] hrtimer_try_to_cancel.part.0
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] prepare_task_switch
     0.06%     0.02%  mariadbd         [kernel.kallsyms]    [k] __block_commit_write.constprop.0.isra.0
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_da_write_end
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] generic_write_end
     0.06%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] refill_stock
     0.06%     0.04%  mariadbd         [kernel.kallsyms]    [k] obj_cgroup_uncharge_pages
     0.06%     0.03%  mariadbd         [kernel.kallsyms]    [k] timerqueue_del
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] lock_timer_base
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] __list_del_entry_valid
     0.06%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] obj_cgroup_uncharge_pages
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] _copy_to_user
     0.06%     0.03%  mariadbd         [kernel.kallsyms]    [k] rb_next
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] detach_entity_cfs_rq
     0.06%     0.02%  mariadbd         [kernel.kallsyms]    [k] __lock_page_or_retry
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] xas_expand
     0.06%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] read_tsc
     0.06%     0.05%  mariadbd         [kernel.kallsyms]    [k] dma_direct_unmap_sg
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] check_cpu_stall
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] idle_cpu
     0.06%     0.06%  mariadbd         libc-2.28.so         [.] malloc
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] remove_wait_queue
     0.06%     0.03%  mariadbd         [kernel.kallsyms]    [k] cpumask_next_wrap
     0.06%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] calc_load_nohz_stop
     0.06%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] __update_idle_core
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] pick_next_task_idle
     0.06%     0.06%  mariadbd         mariadbd             [.] 0x0000000000da18b7
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] nvme_setup_cmd
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_split_extent_at
     0.06%     0.06%  mariadbd         mariadbd             [.] thd_wait_end
     0.06%     0.03%  swapper          [kernel.kallsyms]    [k] timekeeping_advance
     0.06%     0.06%  mariadbd         mariadbd             [.] _current_thd
     0.06%     0.02%  mariadbd         [kernel.kallsyms]    [k] handle_pte_fault
     0.06%     0.00%  swapper          [kernel.kallsyms]    [k] nvme_unmap_data.part.0
     0.06%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] obj_cgroup_charge_pages
     0.06%     0.03%  mariadbd         [kernel.kallsyms]    [k] hrtimer_cancel
     0.06%     0.06%  mariadbd         mariadbd             [.] 0x0000000000ea8edf
     0.06%     0.02%  mariadbd         [kernel.kallsyms]    [k] timekeeping_advance
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] blkdev_issue_flush
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] submit_bio_wait
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] wbt_track
     0.06%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] __restore_fpregs_from_fpstate
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] switch_fpu_return
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] arch_scale_freq_tick
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] maybe_add_creds
     0.05%     0.01%  swapper          [kernel.kallsyms]    [k] __update_blocked_others
     0.05%     0.05%  tclsh8.6         libc-2.28.so         [.] __libc_recv
     0.05%     0.03%  mariadbd         [kernel.kallsyms]    [k] bio_associate_blkg_from_css
     0.05%     0.02%  mariadbd         [kernel.kallsyms]    [k] del_timer_sync
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] propagate_protected_usage
     0.05%     0.04%  mariadbd         [kernel.kallsyms]    [k] blk_stat_add
     0.05%     0.00%  kworker/9:1-dio  [kernel.kallsyms]    [k] __wake_up_common_lock
     0.05%     0.00%  kworker/9:1-dio  [kernel.kallsyms]    [k] aio_complete_rw
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] get_futex_key
     0.05%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] finish_task_switch.isra.0
     0.05%     0.01%  swapper          [kernel.kallsyms]    [k] rcu_sched_clock_irq
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] prepare_to_wait_event
     0.05%     0.00%  kworker/18:1-di  [kernel.kallsyms]    [k] kthread
     0.05%     0.00%  kworker/18:1-di  [kernel.kallsyms]    [k] ret_from_fork
     0.05%     0.00%  kworker/18:1-di  [kernel.kallsyms]    [k] worker_thread
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] update_dl_rq_load_avg
     0.05%     0.00%  swapper          [kernel.kallsyms]    [k] irqentry_exit
     0.05%     0.05%  mariadbd         libc-2.28.so         [.] _int_free
     0.05%     0.05%  mariadbd         libpthread-2.28.so   [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.05%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] add_wait_queue
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] rb_insert_color
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] _raw_spin_trylock
     0.05%     0.05%  mariadbd         libc-2.28.so         [.] __strstr_sse2
     0.05%     0.02%  mariadbd         [kernel.kallsyms]    [k] __blk_queue_split
     0.05%     0.02%  swapper          [kernel.kallsyms]    [k] rcu_idle_exit
     0.05%     0.05%  tclsh8.6         libtcl8.6.so         [.] Ptr2Block
     0.05%     0.02%  mariadbd         [kernel.kallsyms]    [k] syscall_enter_from_user_mode
     0.05%     0.03%  mariadbd         [kernel.kallsyms]    [k] path_put
     0.05%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] __virt_addr_valid
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] hash_futex
