# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 2120037017847
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                                                               
# ........  ........  ...............  ................................................  .....................................................................................................................................................................................................
#
     0.00%     0.00%  kworker/20:1H-k  [kernel.kallsyms]                                 [k] kthread
     0.00%     0.00%  kworker/20:1H-k  [kernel.kallsyms]                                 [k] ret_from_fork
     0.00%     0.00%  kworker/20:1H-k  [kernel.kallsyms]                                 [k] worker_thread
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] raw_spin_rq_lock_nested
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] newidle_balance
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] acpi_os_read_memory
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] apei_read
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] _find_next_bit
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] cpumask_next
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] irq_exit_rcu
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] __ghes_peek_estatus.isra.0
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] ghes_poll_func
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] ghes_proc
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] _find_next_bit
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee653f5d6f
     0.00%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] switch_fpu_return
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]                                 [k] rcu_start_this_gp
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] update_rq_clock
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] is_prefetch.constprop.0
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee6532755c
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] irq_exit_rcu
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee64b57001
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] x86_pmu_enable_all
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee6491b5b6
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] irqentry_exit_to_user_mode
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee653b20e8
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee64aac4ed
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee6533be3a
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] __mod_lruvec_page_state
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] hrtimer_wakeup
     0.00%     0.00%  GC Thread#4      libjvm.so                                         [.] _ZNK8CodeHeap16find_blob_unsafeEPv
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] __bitmap_and
     0.00%     0.00%  GC Thread#9      libjvm.so                                         [.] _ZN14PreservedMarks7restoreEv
     0.00%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] __audit_syscall_exit
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]                                 [k] __jbd2_journal_clean_checkpoint_list
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]                                 [k] __jbd2_journal_remove_checkpoint
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]                                 [k] journal_clean_one_cp_list
     0.00%     0.00%  GC Thread#13     libjvm.so                                         [.] _ZN31G1ScanObjsDuringUpdateRSClosure11do_oop_workIP7oopDescEEvPT_
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  G1 Refine#5      libjvm.so                                         [.] _ZN28OopOopIterateBoundedDispatchI28G1ConcurrentRefineOopClosureE5Table23oop_oop_iterate_boundedI13ObjArrayKlassP7oopDescEEvPS0_S6_P5Klass9MemRegion
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee648cdf1c
     0.00%     0.00%  G1 Refine#15     [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee64da868a
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] note_gp_changes
     0.00%     0.00%  kworker/31:1-mm  [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  GC Thread#22     [kernel.kallsyms]                                 [k] exit_to_user_mode_loop
     0.00%     0.00%  dag-scheduler-e  [kernel.kallsyms]                                 [k] wake_affine_weight
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee64b2e903
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee5c683a22
     0.00%     0.00%  GC Thread#17     libjvm.so                                         [.] _ZNK8CodeHeap16find_blob_unsafeEPv
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee648c3d61
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee653bffe6
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee653b1fdc
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] futex_wait_setup
     0.00%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] put_prev_task_fair
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] __default_send_IPI_dest_field
     0.00%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] release_pages
     0.00%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] __pagevec_lru_add
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee653c0024
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] __mem_cgroup_charge
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] touch_atime
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] rcu_accelerate_cbs
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] ttwu_do_wakeup
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee64b2d754
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] vm_stat_account
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] _raw_spin_lock_irq
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] run_timer_softirq
     0.00%     0.00%  Executor task l  liblz4-java-16472847054979518983.so               [.] 0x000000000002c836
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee5c683ab7
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] apic_ack_edge
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] pick_next_entity
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] rb_erase
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] __cgroup_account_cputime
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] release_pages
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] tlb_finish_mmu
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] zap_pte_range
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] unmap_page_range
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] zap_pmd_range.isra.0
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee64464216
     0.00%     0.00%  GC Thread#0      libjvm.so                                         [.] _ZN24G1ScanRSForRegionClosure18scan_rem_set_rootsEP10HeapRegion
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] __run_timers.part.0
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] syscall_trace_enter.constprop.0
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] __list_del_entry_valid
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] send_call_function_single_ipi
     0.00%     0.00%  G1 Refine#15     [kernel.kallsyms]                                 [k] native_sched_clock
     0.00%     0.00%  G1 Refine#15     [kernel.kallsyms]                                 [k] sched_clock_cpu
     0.00%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] select_task_rq_fair
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] tick_do_update_jiffies64.part.0
     0.00%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] rwsem_optimistic_spin
     0.00%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] down_write_killable
     0.00%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] rwsem_down_write_slowpath
     0.00%     0.00%  G1 Refine#15     [kernel.kallsyms]                                 [k] update_vsyscall
     0.00%     0.00%  G1 Refine#15     [kernel.kallsyms]                                 [k] timekeeping_update
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] get_task_mm
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee644642aa
     0.00%     0.00%  Spark Context C  [kernel.kallsyms]                                 [k] cpuacct_charge
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] update_rq_clock_task
     0.00%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] ixgbe_clean_tx_irq
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] rcu_accelerate_cbs
     0.00%     0.00%  tuned            [kernel.kallsyms]                                 [k] update_load_avg
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] amd_pmu_disable_all
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] perf_adjust_freq_unthr_context
     0.00%     0.00%  GC Thread#1      libjvm.so                                         [.] _ZN12OopMapStream9find_nextEv.part.44
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] path_put
     0.00%     0.00%  refresh progres  [kernel.kallsyms]                                 [k] enqueue_entity
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee64a69e39
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] llist_add_batch
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] __smp_call_single_queue
     0.00%     0.00%  migration/12     [kernel.kallsyms]                                 [k] active_load_balance_cpu_stop
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee64b3b321
     0.00%     0.00%  migration/5      [kernel.kallsyms]                                 [k] cpu_stopper_thread
     0.00%     0.00%  GC Thread#18     libc-2.28.so                                      [.] sysmalloc
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] timerqueue_add
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee6537e3e8
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee6536726e
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] set_next_entity
     0.00%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] delay_halt_mwaitx
     0.00%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] delay_halt.part.0
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] is_cpu_allowed
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] drop_buffers
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] try_to_free_buffers
     0.00%     0.00%  driver-heartbea  [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.00%     0.00%  driver-heartbea  [kernel.kallsyms]                                 [k] __run_hrtimer
     0.00%     0.00%  driver-heartbea  [kernel.kallsyms]                                 [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  driver-heartbea  [kernel.kallsyms]                                 [k] hrtimer_interrupt
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] irq_enter_rcu
     0.00%     0.00%  G1 Refine#5      libjvm.so                                         [.] _ZN2os12elapsedVTimeEv
     0.00%     0.00%  GC Thread#20     libjvm.so                                         [.] _ZN6Thread10muxAcquireEPVlPKc
     0.00%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] put_prev_entity
     0.00%     0.00%  GC Thread#21     [kernel.kallsyms]                                 [k] __calc_delta
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee64690ec7
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] dequeue_task_fair
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] is_cpu_allowed
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] rwsem_down_read_slowpath
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee64b2df02
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee6533b7c2
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] x86_pmu_disable_all
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] amd_pmu_disable_all
     0.00%     0.00%  GC Thread#1      libjvm.so                                         [.] _ZN15G1CollectedHeap33preserve_mark_during_evac_failureEjP7oopDescP11markOopDesc
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee6469fa93
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] __x86_indirect_thunk_rax
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] enter_lazy_tlb
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] update_sg_lb_stats
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] get_futex_key
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] note_gp_changes
     0.00%     0.00%  kworker/5:2-mm_  [kernel.kallsyms]                                 [k] update_sg_lb_stats
     0.00%     0.00%  kworker/5:2-mm_  [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  kworker/5:2-mm_  [kernel.kallsyms]                                 [k] load_balance
     0.00%     0.00%  kworker/5:2-mm_  [kernel.kallsyms]                                 [k] newidle_balance
     0.00%     0.00%  kworker/5:2-mm_  [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] update_rq_clock
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] attach_task
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] irq_enter_rcu
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] load_balance
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] find_busiest_queue
     0.00%     0.00%  GC Thread#6      [kernel.kallsyms]                                 [k] delay_halt_mwaitx
     0.00%     0.00%  GC Thread#6      [kernel.kallsyms]                                 [k] delay_halt.part.0
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] update_irq_load_avg
     0.00%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  GC Thread#21     [kernel.kallsyms]                                 [k] select_idle_cpu
     0.00%     0.00%  GC Thread#15     libjvm.so                                         [.] _ZN14PreservedMarks7restoreEv
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee64b2e14c
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] ghes_proc
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] call_timer_fn
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] ghes_poll_func
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] syscall_exit_work
     0.00%     0.00%  G1 Refine#7      libpthread-2.28.so                                [.] pthread_cond_wait@@GLIBC_2.3.2
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] dput
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] path_put
     0.00%     0.00%  refresh progres  [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee65458542
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] dput
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] path_put
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] rb_erase
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] task_tick_idle
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] cgroup_rstat_updated
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee64c27178
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] queued_write_lock_slowpath
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] arch_do_signal_or_restart
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] do_exit
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] do_group_exit
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] exit_notify
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] get_signal
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] release_task
     0.00%     0.00%  G1 Main Marker   [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.00%     0.00%  G1 Main Marker   [kernel.kallsyms]                                 [k] __run_hrtimer
     0.00%     0.00%  G1 Main Marker   [kernel.kallsyms]                                 [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  G1 Main Marker   [kernel.kallsyms]                                 [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  G1 Main Marker   [kernel.kallsyms]                                 [k] hrtimer_interrupt
     0.00%     0.00%  G1 Main Marker   [kernel.kallsyms]                                 [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  G1 Main Marker   [kernel.kallsyms]                                 [k] tick_sched_handle
     0.00%     0.00%  G1 Main Marker   [kernel.kallsyms]                                 [k] tick_sched_timer
     0.00%     0.00%  G1 Main Marker   [kernel.kallsyms]                                 [k] update_process_times
     0.00%     0.00%  Executor task l  libjvm.so                                         [.] _ZN18ObjectSynchronizer7inflateEP6ThreadP7oopDescNS_12InflateCauseE
     0.00%     0.00%  GC Thread#2      libjvm.so                                         [.] _ZN17G1ContiguousSpace15cross_thresholdEP8HeapWordS1_
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] security_file_permission
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] get_futex_key
     0.00%     0.00%  GC Thread#13     libjvm.so                                         [.] _ZN24G1ScanRSForRegionClosure18scan_rem_set_rootsEP10HeapRegion
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] mod_objcg_state
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] read_tsc
     0.00%     0.00%  kworker/3:2-mm_  [kernel.kallsyms]                                 [k] first_online_pgdat
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] bvec_free
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] __common_interrupt
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] __handle_irq_event_percpu
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] bio_free
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] blk_mq_end_request
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] blk_update_request
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] handle_edge_irq
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] handle_irq_event
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] nvme_irq
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] nvme_process_cq
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] lock_page_lruvec_irqsave
     0.00%     0.00%  Reference Handl  [kernel.kallsyms]                                 [k] send_call_function_single_ipi
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] cpuacct_account_field
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee653b01db
     0.00%     0.00%  GC Thread#21     [kernel.kallsyms]                                 [k] queue_work_on
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] rcu_core
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] __cgroup_account_cputime
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] update_rt_rq_load_avg
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee653f5a91
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] raw_spin_rq_lock_nested
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]                                 [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]                                 [k] submit_bio_checks
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]                                 [k] submit_bio_noacct
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee6446421b
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] sync_regs
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] error_entry
     0.00%     0.00%  GC Thread#6      [kernel.kallsyms]                                 [k] __audit_syscall_entry
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] __bitmap_and
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] poll_freewait
     0.00%     0.00%  GC Thread#6      [kernel.kallsyms]                                 [k] rwsem_down_read_slowpath
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] set_next_entity
     0.00%     0.00%  VM Thread        libjvm.so                                         [.] _ZN20GenericGrowableArray12raw_allocateEi
     0.00%     0.00%  migration/3      [kernel.kallsyms]                                 [k] newidle_balance
     0.00%     0.00%  migration/3      [kernel.kallsyms]                                 [k] balance_fair
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] acpi_os_read_memory
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] __ghes_peek_estatus.isra.0
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] apei_read
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] ghes_poll_func
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] ghes_proc
     0.00%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] hrtimer_run_queues
     0.00%     0.00%  migration/27     [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  migration/27     [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  GC Thread#22     [kernel.kallsyms]                                 [k] newidle_balance
     0.00%     0.00%  migration/4      [kernel.kallsyms]                                 [k] cpu_stopper_thread
     0.00%     0.00%  GC Thread#13     [kernel.kallsyms]                                 [k] put_prev_entity
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee64b2d731
     0.00%     0.00%  GC Thread#15     libjvm.so                                         [.] _ZN28OopOopIterateBoundedDispatchI29G1ScanObjsDuringScanRSClosureE5Table23oop_oop_iterate_boundedI13ObjArrayKlassP7oopDescEEvPS0_S6_P5Klass9MemRegion
     0.00%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] select_task_rq_fair
     0.00%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] update_sg_lb_stats
     0.00%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  ksoftirqd/1      [kernel.kallsyms]                                 [k] pfifo_fast_dequeue
     0.00%     0.00%  ksoftirqd/1      [kernel.kallsyms]                                 [k] __qdisc_run
     0.00%     0.00%  ksoftirqd/1      [kernel.kallsyms]                                 [k] dequeue_skb
     0.00%     0.00%  ksoftirqd/1      [kernel.kallsyms]                                 [k] net_tx_action
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] mod_objcg_state
     0.00%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] update_dl_rq_load_avg
     0.00%     0.00%  refresh progres  [kernel.kallsyms]                                 [k] hrtimer_start_range_ns
     0.00%     0.00%  G1 Conc#2        ld-2.28.so                                        [.] __tls_get_addr
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] can_migrate_task
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] perf_event_task_tick
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] handle_irq_event
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee653b21c9
     0.00%     0.00%  kworker/5:2-mm_  [kernel.kallsyms]                                 [k] add_timer_on
     0.00%     0.00%  kworker/5:2-mm_  [kernel.kallsyms]                                 [k] queue_delayed_work_on
     0.00%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] account_user_time
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee6537e31e
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] __audit_syscall_exit
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] syscall_exit_work
     0.00%     0.00%  refresh progres  [kernel.kallsyms]                                 [k] __fget_files
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] __x64_sys_madvise
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] do_madvise.part.0
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] zap_page_range
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.00%     0.00%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee64336f23
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] rcu_report_qs_rnp
     0.00%     0.00%  G1 Conc#2        libjvm.so                                         [.] _ZN2os13PlatformEvent4parkEv
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] irqentry_exit
     0.00%     0.00%  G1 Refine#2      libjvm.so                                         [.] _ZN2os12elapsedVTimeEv
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] mutex_unlock
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] prepare_task_switch
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] try_charge_memcg
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] syscall_trace_enter.constprop.0
     0.00%     0.00%  GC Thread#13     [kernel.kallsyms]                                 [k] save_fpregs_to_fpstate
