# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 11612035658184
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                                           
# ........  ........  ...............  ................................................  .................................................................................................................................................................................
#
     0.00%     0.00%  kworker/11:1H-k  [kernel.kallsyms]                                 [k] flush_smp_call_function_queue
     0.00%     0.00%  kworker/11:1H-k  [kernel.kallsyms]                                 [k] sysvec_call_function
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ccf2ba
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cb4eec
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c47917
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d61295
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000da18c8
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _Z24sp_create_assignment_lexP3THDPKc
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000b93ef7
     0.00%     0.00%  kworker/22:1     [kernel.kallsyms]                                 [k] is_cpu_allowed
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c44668
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ef0d4e
     0.00%     0.00%  kworker/6:3      [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x000000000001779a
     0.00%     0.00%  kworker/23:0     [kernel.kallsyms]                                 [k] __free_one_page
     0.00%     0.00%  kworker/23:0     [kernel.kallsyms]                                 [k] drain_local_pages_wq
     0.00%     0.00%  kworker/23:0     [kernel.kallsyms]                                 [k] drain_pages_zone
     0.00%     0.00%  kworker/23:0     [kernel.kallsyms]                                 [k] free_pcppages_bulk
     0.00%     0.00%  kworker/18:2     [kernel.kallsyms]                                 [k] wake_up_bit
     0.00%     0.00%  kworker/0:2-dio  [kernel.kallsyms]                                 [k] refresh_cpu_vm_stats
     0.00%     0.00%  kworker/0:2-dio  [kernel.kallsyms]                                 [k] vmstat_update
     0.00%     0.00%  kworker/30:1H-k  [kernel.kallsyms]                                 [k] blk_mq_get_driver_tag
     0.00%     0.00%  kworker/7:0      [kernel.kallsyms]                                 [k] migrate_task_rq_fair
     0.00%     0.00%  kworker/7:0      [kernel.kallsyms]                                 [k] remove_entity_load_avg
     0.00%     0.00%  kworker/14:0     [kernel.kallsyms]                                 [k] ext4_convert_unwritten_extents_endio
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d74918
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] policydb_context_isvalid
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] __sock_create
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] __sys_socket
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] __x64_sys_socket
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] security_compute_sid.part.0
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] security_socket_create
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] security_transition_sid
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] selinux_socket_create
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]                                 [k] __irq_exit_rcu
     0.00%     0.00%  kworker/1:0      [kernel.kallsyms]                                 [k] put_prev_entity
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d121de
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca784b
     0.00%     0.00%  kworker/29:1     [kernel.kallsyms]                                 [k] idle_cpu
     0.00%     0.00%  kworker/29:1     [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/29:1     [kernel.kallsyms]                                 [k] update_sg_lb_stats
     0.00%     0.00%  kworker/31:1H-k  [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  tclsh8.6         libtcl8.6.so                                      [.] GetMonthDay
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c806f7
     0.00%     0.00%  kworker/26:2     [kernel.kallsyms]                                 [k] strscpy
     0.00%     0.00%  kworker/2:2-dio  [kernel.kallsyms]                                 [k] enqueue_entity
     0.00%     0.00%  kworker/22:3     [kernel.kallsyms]                                 [k] start_this_handle
     0.00%     0.00%  kworker/22:3     [kernel.kallsyms]                                 [k] __ext4_journal_start_sb
     0.00%     0.00%  kworker/22:3     [kernel.kallsyms]                                 [k] jbd2__journal_start
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000b867c3
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]                                 [k] crc_64
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x000000000002107d
     0.00%     0.00%  kworker/15:0     [kernel.kallsyms]                                 [k] __rdgsbase_inactive
     0.00%     0.00%  kworker/21:1-di  [kernel.kallsyms]                                 [k] _find_next_bit
     0.00%     0.00%  kworker/21:1-di  [kernel.kallsyms]                                 [k] cpumask_next_and
     0.00%     0.00%  kworker/21:1-di  [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  kworker/21:1-di  [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/21:1-di  [kernel.kallsyms]                                 [k] update_sg_lb_stats
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c80295
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c7a241
     0.00%     0.00%  kworker/31:0     [kernel.kallsyms]                                 [k] aio_complete_rw
     0.00%     0.00%  kworker/24:8     [kernel.kallsyms]                                 [k] wake_affine_weight
     0.00%     0.00%  kworker/24:8     [kernel.kallsyms]                                 [k] select_task_rq_fair
     0.00%     0.00%  kworker/24:8     [kernel.kallsyms]                                 [k] wake_affine
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d7a48c
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]                                 [k] xas_load
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]                                 [k] __ext4_get_inode_loc
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]                                 [k] __find_get_block_slow
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]                                 [k] ext4_get_inode_loc
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]                                 [k] ext4_reserve_inode_write
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]                                 [k] mapping_get_entry
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]                                 [k] pagecache_get_page
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca9d36
     0.00%     0.00%  kworker/11:4-di  [kernel.kallsyms]                                 [k] irqtime_account_irq
     0.00%     0.00%  kworker/11:4-di  [kernel.kallsyms]                                 [k] account_system_index_time
     0.00%     0.00%  kworker/11:4-di  [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/11:4-di  [kernel.kallsyms]                                 [k] __run_hrtimer
     0.00%     0.00%  kworker/11:4-di  [kernel.kallsyms]                                 [k] tick_sched_handle
     0.00%     0.00%  kworker/11:4-di  [kernel.kallsyms]                                 [k] tick_sched_timer
     0.00%     0.00%  kworker/11:4-di  [kernel.kallsyms]                                 [k] update_process_times
     0.00%     0.00%  kworker/11:0     [kernel.kallsyms]                                 [k] check_preempt_wakeup
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9f7ad
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ef070a
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca77b0
     0.00%     0.00%  kworker/7:0-dio  [kernel.kallsyms]                                 [k] iomap_dio_bio_end_io
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] __const_udelay
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] __run_hrtimer
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] amd_pmu_disable_all
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] amd_pmu_wait_on_overflow
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] hrtimer_interrupt
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] nvme_setup_rw
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] perf_adjust_freq_unthr_context
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] perf_event_task_tick
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] scheduler_tick
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] tick_sched_handle
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] tick_sched_timer
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] update_process_times
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000a997a9
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000079f6ab
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c8cd21
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000a99680
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x000000000002549b
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]                                 [k] ktime_get
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000da0097
     0.00%     0.00%  kworker/0:0      [kernel.kallsyms]                                 [k] put_reqs_available
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]                                 [k] ktime_get_ts64
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000798d47
     0.00%     0.00%  kworker/26:3     [kernel.kallsyms]                                 [k] update_rq_clock
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _Z15sp_cache_lookupPP8sp_cachePK23Database_qualified_name
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]                                 [k] prepare_task_switch
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d614f6
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d9d503
     0.00%     0.00%  kworker/9:1-dio  [kernel.kallsyms]                                 [k] _find_next_bit
     0.00%     0.00%  kworker/9:1-dio  [kernel.kallsyms]                                 [k] cpumask_next
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000b943f8
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ccf993
     0.00%     0.00%  kworker/u64:3    [kernel.kallsyms]                                 [k] __list_add_valid
     0.00%     0.00%  kworker/u64:3    [kernel.kallsyms]                                 [k] worker_enter_idle
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca5ab3
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000079f5b3
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c8069e
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d3414a
     0.00%     0.00%  kworker/21:0     [kernel.kallsyms]                                 [k] __irqentry_text_start
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]                                 [k] crc_55
     0.00%     0.00%  kworker/20:1     [kernel.kallsyms]                                 [k] __brelse
     0.00%     0.00%  kworker/20:1     [kernel.kallsyms]                                 [k] __ext4_mark_inode_dirty
     0.00%     0.00%  kworker/20:1     [kernel.kallsyms]                                 [k] ext4_do_update_inode.isra.0
     0.00%     0.00%  kworker/20:1     [kernel.kallsyms]                                 [k] ext4_mark_iloc_dirty
     0.00%     0.00%  kworker/u64:4    [kernel.kallsyms]                                 [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  kworker/u64:4    [kernel.kallsyms]                                 [k] cgroup_rstat_flush_irqsafe
     0.00%     0.00%  kworker/u64:4    [kernel.kallsyms]                                 [k] cgroup_rstat_flush_locked
     0.00%     0.00%  kworker/u64:4    [kernel.kallsyms]                                 [k] mem_cgroup_wb_stats
     0.00%     0.00%  kworker/u64:4    [kernel.kallsyms]                                 [k] wb_over_bg_thresh
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN13sp_instr_hpop7executeEP3THDPj
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000791c83
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] free_unref_page
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] d_splice_alias
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] inode_doinit_with_dentry
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] security_d_instantiate
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cb2af9
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c802de
     0.00%     0.00%  kworker/14:1H-k  [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/14:1H-k  [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  kworker/14:1H-k  [kernel.kallsyms]                                 [k] load_balance
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d74176
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000079fe62
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c48ebb
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d09474
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cacfd3
     0.00%     0.00%  kworker/3:0-eve  [kernel.kallsyms]                                 [k] __irq_exit_rcu
     0.00%     0.00%  kworker/25:1     [kernel.kallsyms]                                 [k] __cond_resched
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000daf6ac
     0.00%     0.00%  kworker/21:1-di  [kernel.kallsyms]                                 [k] cpus_share_cache
     0.00%     0.00%  kworker/1:0      [kernel.kallsyms]                                 [k] select_idle_core
     0.00%     0.00%  kworker/2:3      [kernel.kallsyms]                                 [k] crc32c_pcl_intel_update
     0.00%     0.00%  kworker/2:3      [kernel.kallsyms]                                 [k] ext4_inode_csum
     0.00%     0.00%  kworker/2:3      [kernel.kallsyms]                                 [k] ext4_inode_csum_set
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000db2187
     0.00%     0.00%  kworker/27:1H-k  [kernel.kallsyms]                                 [k] update_rq_clock_task
     0.00%     0.00%  kworker/27:1H-k  [kernel.kallsyms]                                 [k] __sysvec_call_function_single
     0.00%     0.00%  kworker/27:1H-k  [kernel.kallsyms]                                 [k] asm_sysvec_call_function_single
     0.00%     0.00%  kworker/27:1H-k  [kernel.kallsyms]                                 [k] blk_mq_do_dispatch_ctx
     0.00%     0.00%  kworker/27:1H-k  [kernel.kallsyms]                                 [k] sched_ttwu_pending
     0.00%     0.00%  kworker/27:1H-k  [kernel.kallsyms]                                 [k] sysvec_call_function_single
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x00000000006b8251
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca78d1
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x0000000000017ad1
     0.00%     0.00%  kworker/3:1      [kernel.kallsyms]                                 [k] worker_enter_idle
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]                                 [k] blkcg_iolatency_done_bio
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]                                 [k] __rq_qos_done_bio
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]                                 [k] bio_endio
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]                                 [k] blk_mq_end_request
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]                                 [k] blk_update_request
     0.00%     0.00%  kworker/19:0     [kernel.kallsyms]                                 [k] rcu_all_qs
     0.00%     0.00%  kworker/19:0     [kernel.kallsyms]                                 [k] __cond_resched
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]                                 [k] ext4_meta_trans_blocks
     0.00%     0.00%  kworker/2:2-dio  [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d146ae
     0.00%     0.00%  kworker/29:0     [kernel.kallsyms]                                 [k] lookup_bh_lru
     0.00%     0.00%  kworker/29:0     [kernel.kallsyms]                                 [k] __ext4_get_inode_loc
     0.00%     0.00%  kworker/29:0     [kernel.kallsyms]                                 [k] __find_get_block
     0.00%     0.00%  kworker/29:0     [kernel.kallsyms]                                 [k] __getblk_gfp
     0.00%     0.00%  kworker/29:0     [kernel.kallsyms]                                 [k] ext4_get_inode_loc
     0.00%     0.00%  kworker/29:0     [kernel.kallsyms]                                 [k] ext4_reserve_inode_write
     0.00%     0.00%  kworker/5:1H-kb  [kernel.kallsyms]                                 [k] read_tsc
     0.00%     0.00%  kworker/5:1H-kb  [kernel.kallsyms]                                 [k] ktime_get
     0.00%     0.00%  kworker/13:2     [kernel.kallsyms]                                 [k] update_cfs_rq_h_load
     0.00%     0.00%  kworker/13:2     [kernel.kallsyms]                                 [k] wake_affine_weight
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000aa6852
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] __mix_pool_bytes
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ce32b8
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d38615
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000dd2942
     0.00%     0.00%  kworker/11:0     [kernel.kallsyms]                                 [k] rcu_note_context_switch
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]                                 [k] down_read
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d79cbb
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c86181
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN13sp_lex_keeper30cursor_reset_lex_and_exec_coreEP3THDPjbP8sp_instr
     0.00%     0.00%  kworker/26:1H-k  [kernel.kallsyms]                                 [k] __cond_resched
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] ktime_get_update_offsets_now
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] hrtimer_interrupt
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  migration/17     [kernel.kallsyms]                                 [k] balance_rt
     0.00%     0.00%  migration/17     [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  migration/17     [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d12ff5
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d7743b
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000aa6eb6
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000798b7b
     0.00%     0.00%  kworker/27:2     [kernel.kallsyms]                                 [k] __irq_exit_rcu
     0.00%     0.00%  kworker/27:2     [kernel.kallsyms]                                 [k] irqtime_account_irq
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x0000000000023e83
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c2dd54
     0.00%     0.00%  kworker/18:1     [kernel.kallsyms]                                 [k] __update_load_avg_se
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c47be7
     0.00%     0.00%  kworker/19:1     [kernel.kallsyms]                                 [k] remove_entity_load_avg
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000de54da
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca7232
     0.00%     0.00%  kworker/19:2     [kernel.kallsyms]                                 [k] strnlen
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9f374
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cb168b
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cb4f27
     0.00%     0.00%  top              [kernel.kallsyms]                                 [k] rcu_read_unlock_strict
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000da1b14
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d72734
     0.00%     0.00%  kworker/24:1H-k  [kernel.kallsyms]                                 [k] set_next_entity
     0.00%     0.00%  kworker/27:1     [kernel.kallsyms]                                 [k] check_preempt_curr
     0.00%     0.00%  kworker/27:1     [kernel.kallsyms]                                 [k] ttwu_do_wakeup
     0.00%     0.00%  kworker/1:1-dio  [kernel.kallsyms]                                 [k] cpumask_next_wrap
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c7985b
     0.00%     0.00%  kworker/20:1H-k  [kernel.kallsyms]                                 [k] strnlen
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]                                 [k] flush_smp_call_function_queue
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]                                 [k] __sysvec_call_function
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]                                 [k] asm_sysvec_call_function
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]                                 [k] sysvec_call_function
     0.00%     0.00%  kworker/8:1      [kernel.kallsyms]                                 [k] __x86_indirect_thunk_rax
     0.00%     0.00%  kworker/19:1-di  [kernel.kallsyms]                                 [k] ext4_dio_write_end_io
     0.00%     0.00%  kworker/18:1H-k  [kernel.kallsyms]                                 [k] dma_direct_map_sg
     0.00%     0.00%  kworker/18:1H-k  [kernel.kallsyms]                                 [k] dma_map_sg_attrs
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000650ecf
     0.00%     0.00%  kworker/15:0     [kernel.kallsyms]                                 [k] crc_25
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x00000000007923bc
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x0000000000024748
     0.00%     0.00%  kworker/25:1-di  [kernel.kallsyms]                                 [k] __irqentry_text_start
     0.00%     0.00%  kworker/25:1-di  [kernel.kallsyms]                                 [k] __find_get_block
     0.00%     0.00%  kworker/25:1-di  [kernel.kallsyms]                                 [k] __getblk_gfp
     0.00%     0.00%  kworker/25:1-di  [kernel.kallsyms]                                 [k] __read_extent_tree_block
     0.00%     0.00%  kworker/25:1-di  [kernel.kallsyms]                                 [k] lookup_bh_lru
     0.00%     0.00%  kworker/31:0-di  [kernel.kallsyms]                                 [k] set_task_rq_fair
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9d134
     0.00%     0.00%  tclsh8.6         libtcl8.6.so                                      [.] Tcl_Sleep
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]                                 [k] crc_42
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]                                 [k] __ext4_ext_dirty
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]                                 [k] ext4_extent_block_csum_set
     0.00%     0.00%  kworker/18:1H-k  [kernel.kallsyms]                                 [k] read_tsc
     0.00%     0.00%  kworker/18:1H-k  [kernel.kallsyms]                                 [k] ktime_get
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] crc_90
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] __ext4_ext_dirty
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] crc32c_pcl_intel_update
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] ext4_convert_unwritten_extents
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] ext4_dio_write_end_io
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] ext4_ext_map_blocks
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] ext4_extent_block_csum_set
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] ext4_map_blocks
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] iomap_dio_complete
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] iomap_dio_complete_work
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d88add
     0.00%     0.00%  kworker/23:11-d  [kernel.kallsyms]                                 [k] ext4_can_extents_be_merged.constprop.0
     0.00%     0.00%  kworker/23:11-d  [kernel.kallsyms]                                 [k] ext4_convert_unwritten_extents_endio
     0.00%     0.00%  kworker/23:11-d  [kernel.kallsyms]                                 [k] ext4_ext_try_to_merge
     0.00%     0.00%  kworker/23:11-d  [kernel.kallsyms]                                 [k] ext4_ext_try_to_merge_right
     0.00%     0.00%  kworker/23:3     [kernel.kallsyms]                                 [k] rb_erase
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca55da
     0.00%     0.00%  kworker/10:1H-k  [kernel.kallsyms]                                 [k] update_min_vruntime
     0.00%     0.00%  kworker/0:1H-kb  [kernel.kallsyms]                                 [k] _find_next_bit
     0.00%     0.00%  kworker/0:1H-kb  [kernel.kallsyms]                                 [k] cpumask_next
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca5784
     0.00%     0.00%  kworker/28:0     [kernel.kallsyms]                                 [k] migrate_task_rq_fair
     0.00%     0.00%  kworker/28:0     [kernel.kallsyms]                                 [k] remove_entity_load_avg
     0.00%     0.00%  kworker/28:0     [kernel.kallsyms]                                 [k] set_task_cpu
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]                                 [k] nvme_complete_rq
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d7344d
     0.00%     0.00%  kworker/u64:3    [kernel.kallsyms]                                 [k] xas_find_marked
     0.00%     0.00%  kworker/u64:3    [kernel.kallsyms]                                 [k] find_get_pages_range_tag
     0.00%     0.00%  kworker/u64:3    [kernel.kallsyms]                                 [k] pagevec_lookup_range_tag
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]                                 [k] put_reqs_available
     0.00%     0.00%  top              [kernel.kallsyms]                                 [k] single_stop
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d77d8c
     0.00%     0.00%  kworker/5:1-dio  [kernel.kallsyms]                                 [k] ext4_chunk_trans_blocks
     0.00%     0.00%  mariadbd         mariadbd                                          [.] intern_filename
     0.00%     0.00%  kworker/9:1-dio  [kernel.kallsyms]                                 [k] __update_load_avg_blocked_se
     0.00%     0.00%  kworker/9:1-dio  [kernel.kallsyms]                                 [k] remove_entity_load_avg
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x0000000000024074
     0.00%     0.00%  kworker/18:1     [kernel.kallsyms]                                 [k] is_cpu_allowed
     0.00%     0.00%  kworker/3:0-eve  [kernel.kallsyms]                                 [k] memmove
     0.00%     0.00%  kworker/3:0-eve  [kernel.kallsyms]                                 [k] ext4_ext_try_to_merge
