# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 5815652043713
#
# Children      Self  Command          Shared Object            Symbol                                                                                                                                                                           
# ........  ........  ...............  .......................  .................................................................................................................................................................................
#
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c83685
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000793b96
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d184b9
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da0739
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d726db
     0.00%     0.00%  kworker/25:1-ev  [kernel.kallsyms]        [k] first_online_pgdat
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000006a5903
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] update_cpu_capacity
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d810ef
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9d595
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d708b1
     0.00%     0.00%  kworker/31:0-ev  [kernel.kallsyms]        [k] finish_task_switch.isra.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000007b3433
     0.00%     0.00%  kworker/27:2-ev  [kernel.kallsyms]        [k] put_prev_entity
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b89ed1
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cb16b6
     0.00%     0.00%  kworker/31:2     [kernel.kallsyms]        [k] __free_one_page
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] do_huge_pmd_anonymous_page
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccd24d
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]        [k] __list_del_entry_valid
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]        [k] __free_one_page
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a49244
     0.00%     0.00%  kworker/7:0-eve  [kernel.kallsyms]        [k] wq_worker_sleeping
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK23Type_handler_int_result13make_cmp_itemEP3THDPK15charset_info_st
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]        [k] ext4_mb_find_by_goal
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]        [k] ext4_new_meta_blocks
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ea90a4
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ce8225
     0.00%     0.00%  ksoftirqd/4      [kernel.kallsyms]        [k] __switch_to_asm
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c45ccc
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d61543
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d09949
     0.00%     0.00%  kworker/16:0     [kernel.kallsyms]        [k] remove_entity_load_avg
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cad3f8
     0.00%     0.00%  kworker/7:1-eve  [kernel.kallsyms]        [k] set_task_cpu
     0.00%     0.00%  ksoftirqd/19     [kernel.kallsyms]        [k] __update_load_avg_cfs_rq
     0.00%     0.00%  ksoftirqd/19     [kernel.kallsyms]        [k] __update_blocked_fair
     0.00%     0.00%  ksoftirqd/19     [kernel.kallsyms]        [k] run_rebalance_domains
     0.00%     0.00%  ksoftirqd/19     [kernel.kallsyms]        [k] update_blocked_averages
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c89c9c
     0.00%     0.00%  python3          [kernel.kallsyms]        [k] __percpu_down_read
     0.00%     0.00%  python3          [kernel.kallsyms]        [k] cgroup_can_fork
     0.00%     0.00%  python3          [kernel.kallsyms]        [k] cgroup_css_set_fork
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] switch_mm_irqs_off
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d70884
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ea8f81
     0.00%     0.00%  kworker/11:1H-k  [kernel.kallsyms]        [k] __wrgsbase_inactive
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9da4e
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000db0c56
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c80443
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c46668
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d72bc0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000085b2b4
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c462cd
     0.00%     0.00%  kworker/6:3      [kernel.kallsyms]        [k] __update_idle_core
     0.00%     0.00%  kworker/6:3      [kernel.kallsyms]        [k] pick_next_task_idle
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x00000000000245df
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK15Field_varstring7size_ofEv
     0.00%     0.00%  kworker/11:1-ev  [kernel.kallsyms]        [k] kthread_data
     0.00%     0.00%  kworker/11:1-ev  [kernel.kallsyms]        [k] wq_worker_sleeping
     0.00%     0.00%  kworker/25:1-ev  [kernel.kallsyms]        [k] update_cfs_rq_h_load
     0.00%     0.00%  kworker/25:1-ev  [kernel.kallsyms]        [k] wake_affine_weight
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c860b6
     0.00%     0.00%  kworker/10:0-ev  [kernel.kallsyms]        [k] __update_load_avg_cfs_rq
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] drain_local_pages_wq
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] drain_pages_zone
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] free_pcppages_bulk
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d14647
     0.00%     0.00%  kworker/12:1H    [kernel.kallsyms]        [k] wq_worker_running
     0.00%     0.00%  kworker/u64:37-  [kernel.kallsyms]        [k] kmem_cache_free
     0.00%     0.00%  kworker/u64:37-  [kernel.kallsyms]        [k] bio_endio
     0.00%     0.00%  kworker/u64:37-  [kernel.kallsyms]        [k] __percpu_counter_sum
     0.00%     0.00%  sshd             [kernel.kallsyms]        [k] ktime_get
     0.00%     0.00%  kworker/6:3      [kernel.kallsyms]        [k] native_smp_send_reschedule
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d78c1a
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] cubictcp_acked
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9f1b0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c44757
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000002601a
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a951e4
     0.00%     0.00%  kworker/7:1H-kb  [kernel.kallsyms]        [k] nvme_setup_cmd
     0.00%     0.00%  kworker/7:1H-kb  [kernel.kallsyms]        [k] nvme_queue_rq
     0.00%     0.00%  irqbalance       [kernel.kallsyms]        [k] __radix_tree_lookup
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN13Item_cond_and20copy_andor_structureEP3THD
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da0462
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]        [k] crc32c_pcl_intel_update
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]        [k] __ext4_mark_inode_dirty
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]        [k] __mark_inode_dirty
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]        [k] ext4_convert_unwritten_extents
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]        [k] ext4_convert_unwritten_extents_endio
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]        [k] ext4_convert_unwritten_io_end_vec
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]        [k] ext4_dirty_inode
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]        [k] ext4_do_update_inode.isra.0
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]        [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]        [k] ext4_free_blocks
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]        [k] ext4_inode_csum
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]        [k] ext4_inode_csum_set
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]        [k] ext4_mark_iloc_dirty
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9f2d3
     0.00%     0.00%  kworker/14:1-ev  [kernel.kallsyms]        [k] select_idle_core
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d2978c
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d92f70
     0.00%     0.00%  kworker/4:0-mm_  [kernel.kallsyms]        [k] send_call_function_single_ipi
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c478d4
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca6126
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c797d1
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d340e0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c84269
     0.00%     0.00%  kworker/23:0     [kernel.kallsyms]        [k] available_idle_cpu
     0.00%     0.00%  kworker/23:0     [kernel.kallsyms]        [k] select_task_rq_fair
     0.00%     0.00%  kworker/23:0     [kernel.kallsyms]        [k] wake_affine
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] Tcl_DeleteTimerHandler
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] putname
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c45685
     0.00%     0.00%  kworker/12:1-ev  [kernel.kallsyms]        [k] select_idle_core
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK22Type_handler_datetime225make_table_field_from_defEP11TABLE_SHAREP11st_mem_rootPK25st_mysql_const_lex_stringRK11Record_addrRK8Bit_addrPK28Column_definition_attributesj
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c315f1
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8495d
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d72924
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d33d23
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d4df91
     0.00%     0.00%  perf             [kernel.kallsyms]        [k] down_write
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] sync_mm_rss
     0.00%     0.00%  kworker/16:0     [kernel.kallsyms]        [k] lock_timer_base
     0.00%     0.00%  kworker/16:0     [kernel.kallsyms]        [k] add_timer_on
     0.00%     0.00%  kworker/16:0     [kernel.kallsyms]        [k] queue_delayed_work_on
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d726c9
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd04cd
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000024629
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccf2aa
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000085b2b8
     0.00%     0.00%  kworker/28:2-mm  [kernel.kallsyms]        [k] __es_tree_search.isra.0
     0.00%     0.00%  kworker/28:2-mm  [kernel.kallsyms]        [k] __es_remove_extent
     0.00%     0.00%  ksoftirqd/11     [kernel.kallsyms]        [k] schedule
     0.00%     0.00%  ksoftirqd/11     [kernel.kallsyms]        [k] kthread
     0.00%     0.00%  ksoftirqd/11     [kernel.kallsyms]        [k] ret_from_fork
     0.00%     0.00%  ksoftirqd/11     [kernel.kallsyms]        [k] smpboot_thread_fn
     0.00%     0.00%  kworker/18:1H-e  [kernel.kallsyms]        [k] prepare_task_switch
     0.00%     0.00%  kworker/u64:35-  [kernel.kallsyms]        [k] wbc_account_cgroup_owner
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d39ea7
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d73b09
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000079c194
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c478bb
     0.00%     0.00%  kworker/31:0-ev  [kernel.kallsyms]        [k] ext4_dio_write_end_io
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] x86_pmu_enable_all
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]        [k] x86_pmu_disable_all
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]        [k] amd_pmu_disable_all
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]        [k] perf_adjust_freq_unthr_context
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]        [k] perf_event_task_tick
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]        [k] scheduler_tick
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9e89f
     0.00%     0.00%  kworker/4:1-eve  [kernel.kallsyms]        [k] cpuacct_charge
     0.00%     0.00%  kworker/29:2-ev  [kernel.kallsyms]        [k] fold_diff
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d726de
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d8edd3
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000002523a
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b86a36
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca78a0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d93089
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c42d0a
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] __update_load_avg_se
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c3e6fe
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccd303
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9e11e
     0.00%     0.00%  kworker/11:1-ev  [kernel.kallsyms]        [k] __irqentry_text_start
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b93edc
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] security_file_fcntl
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] detach_tasks
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] load_balance
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c797d8
     0.00%     0.00%  NetworkManager   [kernel.kallsyms]        [k] __entry_text_start
     0.00%     0.00%  kworker/21:2-ev  [kernel.kallsyms]        [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/21:2-ev  [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  kworker/21:2-ev  [kernel.kallsyms]        [k] drain_local_pages_wq
     0.00%     0.00%  kworker/21:2-ev  [kernel.kallsyms]        [k] drain_pages_zone
     0.00%     0.00%  kworker/21:2-ev  [kernel.kallsyms]        [k] free_pcppages_bulk
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8443c
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a9520d
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c844f5
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]        [k] _find_next_bit
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]        [k] next_online_pgdat
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5b12
     0.00%     0.00%  kworker/27:2-ev  [kernel.kallsyms]        [k] cpumask_next_wrap
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d10d9c
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000007b9a03
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d92edc
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d70ec2
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000704653
     0.00%     0.00%  ksoftirqd/1      [kernel.kallsyms]        [k] __rdgsbase_inactive
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d6fc83
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000dd4400
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8e641
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]        [k] __wait_for_common
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]        [k] blk_execute_rq
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]        [k] io_schedule_timeout
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]        [k] schedule_timeout
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d33c11
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d3876f
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7060c
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN13st_join_table41keyuse_is_valid_for_access_in_chosen_planEP4JOINP8keyuse_t
     0.00%     0.00%  kworker/10:0-ev  [kernel.kallsyms]        [k] llist_add_batch
     0.00%     0.00%  kworker/10:0-ev  [kernel.kallsyms]        [k] __smp_call_single_queue
     0.00%     0.00%  kworker/u64:35-  [kernel.kallsyms]        [k] __list_del_entry_valid
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN7handler13ha_index_nextEPh
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5918
     0.00%     0.00%  kworker/4:1-eve  [kernel.kallsyms]        [k] __default_send_IPI_dest_field
     0.00%     0.00%  kworker/4:1-eve  [kernel.kallsyms]        [k] default_send_IPI_single_phys
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN11Update_plan24save_explain_update_dataEP11st_mem_rootP3THD
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000726f20
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d25c68
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ee81c9
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN10Item_equal8containsEP5Field
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]        [k] __update_load_avg_blocked_se
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] __rq_qos_issue
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] blk_mq_start_request
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000025f32
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d386d2
     0.00%     0.00%  kworker/18:1H-e  [kernel.kallsyms]        [k] strnlen
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da0196
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da1bdd
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7cb52
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c342bb
     0.00%     0.00%  kworker/12:1H    [kernel.kallsyms]        [k] blk_mq_do_dispatch_ctx
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]        [k] inc_node_page_state
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]        [k] test_clear_page_writeback
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ea8f16
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d34143
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d70674
     0.00%     0.00%  kworker/17:0     [kernel.kallsyms]        [k] _find_next_bit
     0.00%     0.00%  kworker/17:0     [kernel.kallsyms]        [k] cpumask_next
     0.00%     0.00%  kworker/17:0     [kernel.kallsyms]        [k] select_idle_core
     0.00%     0.00%  kworker/13:1-ev  [kernel.kallsyms]        [k] asm_sysvec_call_function_single
     0.00%     0.00%  top              [kernel.kallsyms]        [k] kthread_data
     0.00%     0.00%  top              [kernel.kallsyms]        [k] proc_task_name
     0.00%     0.00%  top              [kernel.kallsyms]        [k] wq_worker_comm
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca52a3
     0.00%     0.00%  kworker/4:1-eve  [kernel.kallsyms]        [k] desc_read
     0.00%     0.00%  kworker/4:1-eve  [kernel.kallsyms]        [k] _prb_read_valid
     0.00%     0.00%  kworker/4:1-eve  [kernel.kallsyms]        [k] console_unlock
     0.00%     0.00%  kworker/4:1-eve  [kernel.kallsyms]        [k] prb_read_valid
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000024758
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] iomap_dio_complete
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d1dd8d
     0.00%     0.00%  kworker/2:1-eve  [kernel.kallsyms]        [k] cpus_share_cache
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] DupDictInternalRep
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]        [k] _raw_spin_lock_irq
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] alloc_fd
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d79914
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d0992e
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d10c9d
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK10Sp_handler16add_used_routineEP17Query_tables_listP11Query_arenaPK23Database_qualified_name
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da1cf5
     0.00%     0.00%  kworker/3:0      [kernel.kallsyms]        [k] rb_erase
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da0125
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d77d0a
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] __cgroup_account_cputime
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d12a92
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd1aff
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d146c1
     0.00%     0.00%  kworker/3:0      [kernel.kallsyms]        [k] cpuacct_charge
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] TclCheckEmptyString
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca51af
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d8ee9d
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccb26c
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] ExprRandFunc.part.7
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd016e
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9d999
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d61930
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] wake_q_add
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] ext4_es_can_be_merged.isra.0
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] __es_insert_extent
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] ext4_es_insert_extent
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c839ce
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9d37d
     0.00%     0.00%  kworker/7:0-eve  [kernel.kallsyms]        [k] wake_up_bit
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000dd2942
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] ReadChars
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da071a
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000007690f9
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d384f0
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]        [k] wake_up_bit
     0.00%     0.00%  sshd             [kernel.kallsyms]        [k] nf_ct_get_tuple
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7cb30
     0.00%     0.00%  kworker/7:1-eve  [kernel.kallsyms]        [k] update_min_vruntime
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da014e
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9f91c
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]        [k] prepare_task_switch
     0.00%     0.00%  kworker/30:1H-k  [kernel.kallsyms]        [k] wq_worker_running
     0.00%     0.00%  kworker/10:1H-k  [kernel.kallsyms]        [k] finish_task_switch.isra.0
     0.00%     0.00%  kworker/31:1-mm  [kernel.kallsyms]        [k] llist_add_batch
     0.00%     0.00%  kworker/31:1-mm  [kernel.kallsyms]        [k] __smp_call_single_queue
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000001ab37
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd0f08
     0.00%     0.00%  kworker/4:7      [kernel.kallsyms]        [k] resched_curr
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cf95d6
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]        [k] attach_entity_load_avg
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]        [k] blkcg_iolatency_throttle
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]        [k] __rq_qos_throttle
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9da6f
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] avc_has_extended_perms
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] ioctl_has_perm.constprop.0.isra.0
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] security_file_ioctl
     0.00%     0.00%  perf             [kernel.kallsyms]        [k] get_obj_cgroup_from_current
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] __x64_sys_newlstat
     0.00%     0.00%  perf             [kernel.kallsyms]        [k] cpuacct_charge
     0.00%     0.00%  kworker/13:1-ev  [kernel.kallsyms]        [k] is_cpu_allowed
     0.00%     0.00%  ksoftirqd/1      [kernel.kallsyms]        [k] ksoftirqd_should_run
     0.00%     0.00%  kworker/28:1H-k  [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  kworker/28:1H-k  [kernel.kallsyms]        [k] blk_mq_request_bypass_insert
     0.00%     0.00%  kworker/28:1H-k  [kernel.kallsyms]        [k] blk_mq_sched_insert_request
     0.00%     0.00%  kworker/13:1-ev  [kernel.kallsyms]        [k] blk_account_io_done
     0.00%     0.00%  kworker/13:1-ev  [kernel.kallsyms]        [k] __check_block_validity.constprop.0
     0.00%     0.00%  kworker/13:1-ev  [kernel.kallsyms]        [k] ext4_inode_block_valid
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK3LEX13map_data_typeERK16Lex_ident_sys_stP17Lex_field_type_st
     0.00%     0.00%  kworker/10:0-ev  [kernel.kallsyms]        [k] bio_release_pages.part.0
     0.00%     0.00%  kworker/10:0-ev  [kernel.kallsyms]        [k] blk_mq_end_request
     0.00%     0.00%  kworker/10:0-ev  [kernel.kallsyms]        [k] blk_update_request
