# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 10490410651502
#
# Children      Self  Command          Shared Object               Symbol                                                                                                                                                                           
# ........  ........  ...............  ..........................  .................................................................................................................................................................................
#
     0.00%     0.00%  rhsmcertd-worke  [kernel.kallsyms]           [k] napi_complete_done
     0.00%     0.00%  rhsmcertd-worke  [kernel.kallsyms]           [k] net_rx_action
     0.00%     0.00%  rhsmcertd-worke  [kernel.kallsyms]           [k] netif_receive_skb_list_internal
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x00000000007bbb57
     0.00%     0.00%  kworker/17:2-di  [kernel.kallsyms]           [k] send_call_function_single_ipi
     0.00%     0.00%  kworker/24:3     [kernel.kallsyms]           [k] cpumask_next_wrap
     0.00%     0.00%  kworker/25:2     [kernel.kallsyms]           [k] find_busiest_queue
     0.00%     0.00%  kworker/25:2     [kernel.kallsyms]           [k] load_balance
     0.00%     0.00%  kworker/25:2     [kernel.kallsyms]           [k] newidle_balance
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cae2b9
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca6268
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ebcdc4
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ccc651
     0.00%     0.00%  kworker/7:1H-kb  [kernel.kallsyms]           [k] worker_enter_idle
     0.00%     0.00%  kworker/7:1H-kb  [kernel.kallsyms]           [k] kthread_data
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c3cf08
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x000000000002521d
     0.00%     0.00%  kworker/11:0     [kernel.kallsyms]           [k] migrate_task_rq_fair
     0.00%     0.00%  kworker/11:0     [kernel.kallsyms]           [k] set_task_cpu
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cf8b44
     0.00%     0.00%  kworker/4:1      [kernel.kallsyms]           [k] send_call_function_single_ipi
     0.00%     0.00%  kworker/14:1-di  [kernel.kallsyms]           [k] ext4_es_free_extent
     0.00%     0.00%  kworker/14:1-di  [kernel.kallsyms]           [k] __es_remove_extent
     0.00%     0.00%  kworker/14:1-di  [kernel.kallsyms]           [k] ext4_es_insert_extent
     0.00%     0.00%  kworker/4:1      [kernel.kallsyms]           [k] bio_release_pages.part.0
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000da0993
     0.00%     0.00%  kworker/5:0-eve  [kernel.kallsyms]           [k] crc_112
     0.00%     0.00%  kworker/5:0-eve  [kernel.kallsyms]           [k] __ext4_ext_dirty
     0.00%     0.00%  kworker/5:0-eve  [kernel.kallsyms]           [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  kworker/5:0-eve  [kernel.kallsyms]           [k] ext4_extent_block_csum_set
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ebcdcd
     0.00%     0.00%  kworker/31:1-di  [kernel.kallsyms]           [k] put_reqs_available
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000da0aa3
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ccf31e
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cada32
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x00000000007b3456
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000efbffa
     0.00%     0.00%  dnf              [kernel.kallsyms]           [k] udp_sendmsg
     0.00%     0.00%  dnf              [kernel.kallsyms]           [k] __sys_sendto
     0.00%     0.00%  dnf              [kernel.kallsyms]           [k] __x64_sys_sendto
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d6fe94
     0.00%     0.00%  top              libprocps.so.7.1.0          [.] readproc
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c36341
     0.00%     0.00%  kworker/3:0-dio  [kernel.kallsyms]           [k] send_call_function_single_ipi
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000da114c
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] ext4_init_block_bitmap
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca5f72
     0.00%     0.00%  kworker/8:2      [kernel.kallsyms]           [k] find_busiest_group
     0.00%     0.00%  kworker/8:2      [kernel.kallsyms]           [k] load_balance
     0.00%     0.00%  kworker/8:2      [kernel.kallsyms]           [k] newidle_balance
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d13f52
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d8e422
     0.00%     0.00%  kworker/17:1     [kernel.kallsyms]           [k] fput
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x0000000000023f05
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c4b158
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d77c9e
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]           [k] migrate_task_rq_fair
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]           [k] remove_entity_load_avg
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]           [k] set_task_cpu
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ce3a43
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d120c3
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d728f6
     0.00%     0.00%  kworker/6:1H-kb  [kernel.kallsyms]           [k] blk_mq_get_driver_tag
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c87a5c
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca042f
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d10ea4
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9f1f0
     0.00%     0.00%  kworker/23:2     [kernel.kallsyms]           [k] native_sched_clock
     0.00%     0.00%  kworker/23:2     [kernel.kallsyms]           [k] sched_clock_cpu
     0.00%     0.00%  kworker/23:2     [kernel.kallsyms]           [k] update_rq_clock
     0.00%     0.00%  kworker/24:1-di  [kernel.kallsyms]           [k] resched_curr
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] jbd2_log_start_commit
     0.00%     0.00%  kworker/22:3     [kernel.kallsyms]           [k] __lock_text_start
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d78a7d
     0.00%     0.00%  kworker/23:0     [kernel.kallsyms]           [k] wake_affine
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000740a94
     0.00%     0.00%  kworker/24:4     [kernel.kallsyms]           [k] kfree
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZN8MDL_lock19lf_hash_initializerEP10st_lf_hashPS_P7MDL_key
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c47d1e
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d297bd
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca5f31
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9c9cc
     0.00%     0.00%  kworker/22:0-di  [kernel.kallsyms]           [k] llist_add_batch
     0.00%     0.00%  kworker/22:0-di  [kernel.kallsyms]           [k] __smp_call_single_queue
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000db7c29
     0.00%     0.00%  irqbalance       [kernel.kallsyms]           [k] pointer
     0.00%     0.00%  irqbalance       [kernel.kallsyms]           [k] irq_affinity_proc_show
     0.00%     0.00%  irqbalance       [kernel.kallsyms]           [k] proc_reg_read
     0.00%     0.00%  irqbalance       [kernel.kallsyms]           [k] seq_read
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d933d1
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d343c6
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c44757
     0.00%     0.00%  kworker/25:2     [kernel.kallsyms]           [k] update_cfs_rq_h_load
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x000000000079be60
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d8f942
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]           [k] strscpy
     0.00%     0.00%  kworker/8:2      [kernel.kallsyms]           [k] worker_enter_idle
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]           [k] ext4_can_extents_be_merged.constprop.0
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]           [k] ext4_ext_try_to_merge
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]           [k] ext4_ext_try_to_merge_right
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cd0163
     0.00%     0.00%  kworker/0:1      [kernel.kallsyms]           [k] _raw_spin_lock_irqsave
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c4451e
     0.00%     0.00%  kworker/4:1      [kernel.kallsyms]           [k] cpuacct_charge
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c44730
     0.00%     0.00%  kworker/5:0-eve  [kernel.kallsyms]           [k] __pagevec_lru_add
     0.00%     0.00%  kworker/5:0-eve  [kernel.kallsyms]           [k] lru_add_drain_cpu
     0.00%     0.00%  kworker/5:0-eve  [kernel.kallsyms]           [k] lru_add_drain_per_cpu
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d79ab5
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000daf760
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ce7595
     0.00%     0.00%  kworker/4:1      [kernel.kallsyms]           [k] ww_mutex_lock_interruptible
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c478cd
     0.00%     0.00%  rhsmcertd-worke  [kernel.kallsyms]           [k] ext4_xattr_get
     0.00%     0.00%  rhsmcertd-worke  [kernel.kallsyms]           [k] __vfs_getxattr
     0.00%     0.00%  kworker/11:0     [kernel.kallsyms]           [k] put_reqs_available
     0.00%     0.00%  kworker/26:1H-k  [kernel.kallsyms]           [k] sg_next
     0.00%     0.00%  kworker/26:1H-k  [kernel.kallsyms]           [k] nvme_pci_setup_prps
     0.00%     0.00%  kworker/22:0-di  [kernel.kallsyms]           [k] sched_clock_cpu
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000792772
     0.00%     0.00%  kworker/31:1-di  [kernel.kallsyms]           [k] llist_reverse_order
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cad3c9
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x0000000000025496
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]           [k] fold_diff
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]           [k] refresh_cpu_vm_stats
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]           [k] vmstat_update
     0.00%     0.00%  kworker/22:0-di  [kernel.kallsyms]           [k] fput
     0.00%     0.00%  kworker/23:3     [kernel.kallsyms]           [k] update_rq_clock_task
     0.00%     0.00%  kworker/5:1-dio  [kernel.kallsyms]           [k] put_prev_entity
     0.00%     0.00%  irqbalance       [kernel.kallsyms]           [k] __list_del_entry_valid
     0.00%     0.00%  irqbalance       [kernel.kallsyms]           [k] __get_free_pages
     0.00%     0.00%  irqbalance       [kernel.kallsyms]           [k] rmqueue
     0.00%     0.00%  irqbalance       [kernel.kallsyms]           [k] rmqueue_bulk
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000a95171
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000da0a5d
     0.00%     0.00%  kworker/27:0     [kernel.kallsyms]           [k] __default_send_IPI_dest_field
     0.00%     0.00%  kworker/27:0     [kernel.kallsyms]           [k] default_send_IPI_single_phys
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c87126
     0.00%     0.00%  kworker/30:1H-k  [kernel.kallsyms]           [k] update_min_vruntime
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c8614a
     0.00%     0.00%  kworker/2:1H-kb  [kernel.kallsyms]           [k] put_prev_task_fair
     0.00%     0.00%  kworker/14:2     [kernel.kallsyms]           [k] ext4_inode_journal_mode
     0.00%     0.00%  kworker/14:2     [kernel.kallsyms]           [k] ext4_fc_track_inode
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x000000000001afcc
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d11337
     0.00%     0.00%  kworker/19:1     [kernel.kallsyms]           [k] amd_pmu_addr_offset
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ccccfe
     0.00%     0.00%  kswapd0          [kernel.kallsyms]           [k] wbt_track
     0.00%     0.00%  kswapd0          [kernel.kallsyms]           [k] __rq_qos_track
     0.00%     0.00%  kworker/4:1      [kernel.kallsyms]           [k] __switch_to
     0.00%     0.00%  kworker/23:3     [kernel.kallsyms]           [k] __switch_to
     0.00%     0.00%  kworker/11:1H-k  [kernel.kallsyms]           [k] cpuacct_charge
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] crc_62
     0.00%     0.00%  kworker/24:4     [kernel.kallsyms]           [k] __update_idle_core
     0.00%     0.00%  kworker/24:4     [kernel.kallsyms]           [k] pick_next_task_idle
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d130eb
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d78ec0
     0.00%     0.00%  kworker/22:3     [kernel.kallsyms]           [k] rb_next
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]           [k] has_bh_in_lru
     0.00%     0.00%  ksoftirqd/1      [kernel.kallsyms]           [k] run_rebalance_domains
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]           [k] __sysvec_call_function
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]           [k] asm_sysvec_call_function
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]           [k] flush_smp_call_function_queue
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]           [k] sysvec_call_function
     0.00%     0.00%  kworker/22:1H-k  [kernel.kallsyms]           [k] __update_blocked_fair
     0.00%     0.00%  kworker/21:2-di  [kernel.kallsyms]           [k] migrate_task_rq_fair
     0.00%     0.00%  kworker/21:2-di  [kernel.kallsyms]           [k] remove_entity_load_avg
     0.00%     0.00%  kworker/21:2-di  [kernel.kallsyms]           [k] set_task_cpu
     0.00%     0.00%  kworker/24:3     [kernel.kallsyms]           [k] check_preempt_wakeup
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d9f8c8
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000da088d
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]           [k] find_get_pages_range
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]           [k] pagevec_lookup_range
     0.00%     0.00%  irqbalance       libc-2.28.so                [.] _IO_getdelim
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d12208
     0.00%     0.00%  kworker/3:1H-kb  [kernel.kallsyms]           [k] strscpy
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9dc9a
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d7a363
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d79993
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d33e68
     0.00%     0.00%  kworker/0:0-dio  [kernel.kallsyms]           [k] ext4_meta_trans_blocks
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cf71b5
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000dade6e
     0.00%     0.00%  virt-what        bash                        [.] copy_word_list
     0.00%     0.00%  kworker/16:0-di  [kernel.kallsyms]           [k] worker_enter_idle
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000da0a67
     0.00%     0.00%  kworker/20:1H-k  [kernel.kallsyms]           [k] cpuacct_charge
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ccc173
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x0000000000020a31
     0.00%     0.00%  kworker/13:1H-k  [kernel.kallsyms]           [k] flush_busy_ctx
     0.00%     0.00%  kworker/u64:2    [kernel.kallsyms]           [k] percpu_counter_add_batch
     0.00%     0.00%  kworker/u64:2    [kernel.kallsyms]           [k] end_page_writeback
     0.00%     0.00%  kworker/u64:2    [kernel.kallsyms]           [k] ext4_do_flush_completed_IO.isra.0
     0.00%     0.00%  kworker/u64:2    [kernel.kallsyms]           [k] ext4_finish_bio
     0.00%     0.00%  kworker/u64:2    [kernel.kallsyms]           [k] ext4_release_io_end
     0.00%     0.00%  kworker/u64:2    [kernel.kallsyms]           [k] test_clear_page_writeback
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZN11sp_rcontext12alloc_arraysEP3THD
     0.00%     0.00%  swapper          [kernel.kallsyms]           [k] sock_def_write_space
     0.00%     0.00%  swapper          [kernel.kallsyms]           [k] napi_consume_skb
     0.00%     0.00%  swapper          [kernel.kallsyms]           [k] skb_release_head_state
     0.00%     0.00%  swapper          [kernel.kallsyms]           [k] sock_wfree
     0.00%     0.00%  rhsmcertd-worke  [kernel.kallsyms]           [k] switch_fpu_return
     0.00%     0.00%  kworker/21:1H-k  [kernel.kallsyms]           [k] kthread_data
     0.00%     0.00%  kworker/21:1H-k  [kernel.kallsyms]           [k] wq_worker_sleeping
     0.00%     0.00%  tclsh8.6         libthread2.8.5.so           [.] SvGetObjCmd
     0.00%     0.00%  kworker/9:1-dio  [kernel.kallsyms]           [k] update_cfs_rq_h_load
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d8f937
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZN13Protocol_text19store_item_metadataEP3THDP4Itemj
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9d500
     0.00%     0.00%  irqbalance       libc-2.28.so                [.] fclose@@GLIBC_2.2.5
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c839d3
     0.00%     0.00%  kworker/5:0-eve  [kernel.kallsyms]           [k] __switch_to_asm
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cf8fa0
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d92fec
     0.00%     0.00%  kworker/16:1H-k  [kernel.kallsyms]           [k] __switch_to_asm
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d9c0d9
     0.00%     0.00%  kworker/19:1     [kernel.kallsyms]           [k] put_reqs_available
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ce317b
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x0000000000022e10
     0.00%     0.00%  kworker/17:2     [kernel.kallsyms]           [k] asm_sysvec_call_function
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000733ad1
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]           [k] wq_worker_sleeping
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x00000000007930ac
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]           [k] rb_next
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZThn224_N3THD7get_thdEv
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c300e5
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d794e1
     0.00%     0.00%  kworker/22:1H-k  [kernel.kallsyms]           [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/22:1H-k  [kernel.kallsyms]           [k] _raw_spin_lock
     0.00%     0.00%  kworker/22:1H-k  [kernel.kallsyms]           [k] raw_spin_rq_lock_nested
     0.00%     0.00%  kworker/27:1-di  [kernel.kallsyms]           [k] cpus_share_cache
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d33e21
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d9284a
     0.00%     0.00%  kworker/7:0-eve  [kernel.kallsyms]           [k] ttwu_do_wakeup
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]           [k] I_BDEV
     0.00%     0.00%  irqbalance       [kernel.kallsyms]           [k] down_write
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]           [k] jbd2_journal_grab_journal_head
     0.00%     0.00%  kworker/1:1H-kb  [kernel.kallsyms]           [k] worker_enter_idle
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]           [k] tick_sched_do_timer
     0.00%     0.00%  kworker/23:0     [kernel.kallsyms]           [k] set_next_entity
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ce2f75
     0.00%     0.00%  kworker/28:0-di  [kernel.kallsyms]           [k] fput
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x000000000085a7a3
     0.00%     0.00%  kworker/17:2-di  [kernel.kallsyms]           [k] default_wake_function
     0.00%     0.00%  kworker/4:0      [kernel.kallsyms]           [k] kfree
     0.00%     0.00%  kworker/1:2-dio  [kernel.kallsyms]           [k] _find_next_bit
     0.00%     0.00%  kworker/1:2-dio  [kernel.kallsyms]           [k] cpumask_next
     0.00%     0.00%  kworker/1:1H-kb  [kernel.kallsyms]           [k] _raw_spin_lock_irq
     0.00%     0.00%  rhsmcertd-worke  [kernel.kallsyms]           [k] syscall_exit_work
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d1348a
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca70fd
     0.00%     0.00%  kworker/14:1H-k  [kernel.kallsyms]           [k] worker_enter_idle
     0.00%     0.00%  kworker/14:1H-k  [kernel.kallsyms]           [k] __list_del_entry_valid
     0.00%     0.00%  tclsh8.6         libtcl8.6.so                [.] ClockGetdatefieldsObjCmd
     0.00%     0.00%  top              [kernel.kallsyms]           [k] kstat_irqs
     0.00%     0.00%  top              [kernel.kallsyms]           [k] kstat_irqs_usr
     0.00%     0.00%  top              [kernel.kallsyms]           [k] show_all_irqs
     0.00%     0.00%  top              [kernel.kallsyms]           [k] vma_interval_tree_insert
     0.00%     0.00%  top              [kernel.kallsyms]           [k] __split_vma
     0.00%     0.00%  top              [kernel.kallsyms]           [k] __vma_adjust
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d725f5
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x00000000007b9b0c
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cb1470
     0.00%     0.00%  rhsmcertd-worke  [kernel.kallsyms]           [k] _find_first_bit
     0.00%     0.00%  rhsmcertd-worke  [kernel.kallsyms]           [k] policy_node
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d7a012
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9faab
     0.00%     0.00%  kworker/19:1     [kernel.kallsyms]           [k] blkcg_iolatency_done_bio
     0.00%     0.00%  kworker/19:1     [kernel.kallsyms]           [k] __rq_qos_done_bio
     0.00%     0.00%  kworker/19:1     [kernel.kallsyms]           [k] bio_endio
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c49263
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d726ee
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cacf24
     0.00%     0.00%  kworker/7:0-eve  [kernel.kallsyms]           [k] lookup_bh_lru
     0.00%     0.00%  kworker/7:0-eve  [kernel.kallsyms]           [k] __find_get_block
     0.00%     0.00%  kworker/7:0-eve  [kernel.kallsyms]           [k] __getblk_gfp
     0.00%     0.00%  kworker/7:0-eve  [kernel.kallsyms]           [k] __read_extent_tree_block
     0.00%     0.00%  kworker/7:0-eve  [kernel.kallsyms]           [k] ext4_convert_unwritten_extents
     0.00%     0.00%  kworker/7:0-eve  [kernel.kallsyms]           [k] ext4_dio_write_end_io
     0.00%     0.00%  kworker/7:0-eve  [kernel.kallsyms]           [k] ext4_ext_map_blocks
     0.00%     0.00%  kworker/7:0-eve  [kernel.kallsyms]           [k] ext4_find_extent
     0.00%     0.00%  kworker/7:0-eve  [kernel.kallsyms]           [k] ext4_map_blocks
     0.00%     0.00%  irqbalance       irqbalance                  [.] 0x0000000000004126
     0.00%     0.00%  kworker/28:2     [kernel.kallsyms]           [k] enqueue_timer
     0.00%     0.00%  kworker/28:2     [kernel.kallsyms]           [k] add_timer_on
     0.00%     0.00%  kworker/28:2     [kernel.kallsyms]           [k] queue_delayed_work_on
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c436ea
     0.00%     0.00%  kworker/26:1-di  [kernel.kallsyms]           [k] default_wake_function
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9edff
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca8941
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000799563
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9c9c7
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZN11sp_rcontext11pop_cursorsEP3THDm
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cb16c4
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d2cd39
     0.00%     0.00%  kworker/23:3-di  [kernel.kallsyms]           [k] ext4_can_extents_be_merged.constprop.0
     0.00%     0.00%  kworker/23:3-di  [kernel.kallsyms]           [k] ext4_convert_unwritten_extents_endio
     0.00%     0.00%  kworker/23:3-di  [kernel.kallsyms]           [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  kworker/23:3-di  [kernel.kallsyms]           [k] ext4_ext_map_blocks
     0.00%     0.00%  kworker/23:3-di  [kernel.kallsyms]           [k] ext4_ext_try_to_merge
     0.00%     0.00%  kworker/23:3-di  [kernel.kallsyms]           [k] ext4_ext_try_to_merge_right
     0.00%     0.00%  kworker/23:3-di  [kernel.kallsyms]           [k] ext4_map_blocks
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d09841
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000daf4a5
     0.00%     0.00%  kworker/1:2-dio  [kernel.kallsyms]           [k] __cond_resched
     0.00%     0.00%  kworker/15:1-di  [kernel.kallsyms]           [k] calc_global_load_tick
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000798755
     0.00%     0.00%  kworker/12:1-di  [kernel.kallsyms]           [k] calc_global_load_tick
     0.00%     0.00%  kworker/12:1-di  [kernel.kallsyms]           [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/12:1-di  [kernel.kallsyms]           [k] __run_hrtimer
     0.00%     0.00%  kworker/12:1-di  [kernel.kallsyms]           [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/12:1-di  [kernel.kallsyms]           [k] hrtimer_interrupt
     0.00%     0.00%  kworker/12:1-di  [kernel.kallsyms]           [k] scheduler_tick
     0.00%     0.00%  kworker/12:1-di  [kernel.kallsyms]           [k] tick_sched_handle
     0.00%     0.00%  kworker/12:1-di  [kernel.kallsyms]           [k] tick_sched_timer
     0.00%     0.00%  kworker/12:1-di  [kernel.kallsyms]           [k] update_process_times
     0.00%     0.00%  kworker/5:1-dio  [kernel.kallsyms]           [k] detach_tasks
     0.00%     0.00%  irqbalance       [kernel.kallsyms]           [k] __dentry_kill
     0.00%     0.00%  irqbalance       [kernel.kallsyms]           [k] dentry_kill
     0.00%     0.00%  irqbalance       [kernel.kallsyms]           [k] dput
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9e6d1
     0.00%     0.00%  rhsmcertd-worke  libc-2.28.so                [.] _int_free
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d77928
