# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 258K of event 'cycles'
# Event count (approx.): 8638099341560
#
# Children      Self  Command          Shared Object      Symbol                                             
# ........  ........  ...............  .................  ...................................................
#
     0.27%     0.06%  kworker/u96:0-e  [kernel.kallsyms]  [k] test_clear_page_writeback
     0.27%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] kthread
     0.27%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ret_from_fork
     0.27%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] worker_thread
     0.27%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] process_one_work
     0.26%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_end_io_rsv_work
     0.26%     0.00%  kswapd0          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.26%     0.00%  kcompactd0       [kernel.kallsyms]  [k] compact_zone
     0.26%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kcompactd
     0.26%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kthread
     0.26%     0.00%  kcompactd0       [kernel.kallsyms]  [k] proactive_compact_node
     0.26%     0.00%  kcompactd0       [kernel.kallsyms]  [k] ret_from_fork
     0.26%     0.05%  kworker/u98:3-f  [kernel.kallsyms]  [k] ext4_bio_write_page
     0.26%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_release_io_end
     0.26%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] lru_cache_add
     0.26%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] tlb_finish_mmu
     0.26%     0.04%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_list
     0.26%     0.25%  LocalJobRunner   [kernel.kallsyms]  [k] mem_cgroup_css_rstat_flush
     0.25%     0.05%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_finish_bio
     0.25%     0.01%  kcompactd0       [kernel.kallsyms]  [k] migrate_pages
     0.25%     0.04%  localfetcher#1   [kernel.kallsyms]  [k] release_pages
     0.25%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_journal_start_sb
     0.25%     0.03%  InMemoryMerger   [kernel.kallsyms]  [k] mark_buffer_dirty
     0.24%     0.00%  java             [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.24%     0.00%  java             [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.24%     0.04%  localfetcher#1   [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.23%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] mem_cgroup_charge_statistics.constprop.0
     0.23%     0.00%  java             [kernel.kallsyms]  [k] tlb_flush_mmu
     0.23%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] jbd2__journal_start
     0.23%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] mark_buffer_dirty
     0.23%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] free_pages_and_swap_cache
     0.23%     0.10%  pool-4-thread-1  [kernel.kallsyms]  [k] __pagevec_lru_add
     0.23%     0.18%  localfetcher#1   [kernel.kallsyms]  [k] try_charge_memcg
     0.23%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] mpage_submit_page
     0.22%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_da_get_block_prep
     0.22%     0.00%  java             [kernel.kallsyms]  [k] free_pages_and_swap_cache
     0.22%     0.09%  InMemoryMerger   [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.22%     0.04%  InMemoryMerger   [kernel.kallsyms]  [k] ext4_da_get_block_prep
     0.22%     0.04%  java             [kernel.kallsyms]  [k] release_pages
     0.21%     0.02%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.21%     0.07%  localfetcher#1   [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.21%     0.07%  InMemoryMerger   [kernel.kallsyms]  [k] balance_dirty_pages_ratelimited
     0.20%     0.11%  localfetcher#1   [kernel.kallsyms]  [k] _raw_spin_lock
     0.20%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] migrate_misplaced_page
