# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3285379816649
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                                                                         
# ........  ........  ...............  ................................................  ...............................................................................................................................................................................................................
#
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] default_send_IPI_single_phys
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f1508372
     0.00%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] generic_exec_single
     0.00%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] smp_call_function_single_async
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] plist_add
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] read_tsc
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]                                 [k] gc_worker
     0.00%     0.00%  GC Thread#0      libjvm.so                                         [.] _ZN31G1ScanObjsDuringUpdateRSClosure11do_oop_workIP7oopDescEEvPT_
     0.00%     0.00%  migration/25     [kernel.kallsyms]                                 [k] smpboot_thread_fn
     0.00%     0.00%  migration/25     [kernel.kallsyms]                                 [k] kthread
     0.00%     0.00%  migration/25     [kernel.kallsyms]                                 [k] ret_from_fork
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] __run_timers.part.0
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] run_timer_softirq
     0.00%     0.00%  Reference Handl  [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  Reference Handl  [kernel.kallsyms]                                 [k] futex_wait_queue_me
     0.00%     0.00%  Reference Handl  [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] profile_tick
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] acct_account_cputime
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] irq_exit_rcu
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0e7af3c
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f06f7efa
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ac5a99
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] swake_up_one
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f1305c33
     0.00%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] up_write
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] update_group_capacity
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] refill_obj_stock
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] _raw_spin_trylock
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] pick_next_task_idle
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] file_free_rcu
     0.00%     0.00%  G1 Refine#15     [kernel.kallsyms]                                 [k] put_prev_entity
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] __update_idle_core
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] pick_next_task_idle
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  task-result-get  ld-2.28.so                                        [.] __tls_get_addr
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0f52b78
     0.00%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] rcu_cblist_dequeue
     0.00%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] rcu_do_batch
     0.00%     0.00%  G1 Refine#8      libjvm.so                                         [.] _ZN10HeapRegion32oops_on_card_seq_iterate_carefulILb0E28G1ConcurrentRefineOopClosureEEb9MemRegionPT0_
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] attach_task
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] ext4_inode_bitmap
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] cpumask_next_and
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] acct_account_cputime
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] ttwu_queue_wakelist
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] mem_cgroup_charge_statistics.constprop.0
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] ext4_generic_delete_entry
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] vma_merge
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] native_flush_tlb_multi
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19e8870d41
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] prepare_task_switch
     0.00%     0.00%  GC Thread#12     libjvm.so                                         [.] _ZN24HeapRegionRemSetIterator13fine_has_nextERm
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] pvclock_gtod_notify
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] switch_mm_irqs_off
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] __update_blocked_others
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] get_futex_key
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f092cbd6
     0.00%     0.00%  migration/6      [kernel.kallsyms]                                 [k] _raw_spin_lock_irqsave
     0.00%     0.00%  migration/6      [kernel.kallsyms]                                 [k] complete
     0.00%     0.00%  migration/6      [kernel.kallsyms]                                 [k] softlockup_fn
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] _find_next_bit
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] swake_up_one
     0.00%     0.00%  Spark Context C  [kernel.kallsyms]                                 [k] cpuacct_charge
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] read_tsc
     0.00%     0.00%  dag-scheduler-e  [kernel.kallsyms]                                 [k] sched_slice
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] futex_wait_setup
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] pci_msi_domain_write_msg
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] __lock_text_start
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f1460719
     0.00%     0.00%  kworker/6:1-eve  [kernel.kallsyms]                                 [k] memcpy_toio
     0.00%     0.00%  Executor task l  libjava.so                                        [.] 0x000000000000ee50
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] __run_timers.part.0
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] call_timer_fn
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] __note_gp_changes
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] cgroup_rstat_updated
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] __mod_memcg_lruvec_state
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] __sys_recvfrom
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] __x64_sys_recvfrom
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] consume_skb
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] drain_obj_stock
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] kfree
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] refill_obj_stock
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] skb_release_data
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] unix_stream_read_generic
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] unix_stream_recvmsg
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0eeb99b
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] crc_112
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] __x64_sys_openat
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] add_dirent_to_buf
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] crc32c_pcl_intel_update
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] do_filp_open
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] do_sys_openat2
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] ext4_add_entry
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] ext4_add_nondir
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] ext4_create
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] ext4_handle_dirty_dirblock
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] lookup_open.isra.0
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] open_last_lookups
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] path_openat
     0.00%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] irqentry_enter
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] rb_erase
     0.00%     0.00%  G1 Refine#15     [kernel.kallsyms]                                 [k] acpi_os_read_memory
     0.00%     0.00%  G1 Refine#15     [kernel.kallsyms]                                 [k] apei_read
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19e8896eec
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] __update_blocked_fair
     0.00%     0.00%  G1 Refine#15     [kernel.kallsyms]                                 [k] irqentry_enter
     0.00%     0.00%  dag-scheduler-e  [JIT] tid 1540                                    [.] 0x00007f19f0ee56da
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0eeb942
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d758d4
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] release_pages
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] prepare_task_switch
     0.00%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] default_send_IPI_single_phys
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] update_irq_load_avg
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] update_rq_clock_task
     0.00%     0.00%  GC Thread#13     libjvm.so                                         [.] _ZN6Thread10muxAcquireEPVlPKc
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] enqueue_hrtimer
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f09f15da
     0.00%     0.00%  GC Thread#11     libjvm.so                                         [.] _ZN6Thread10muxAcquireEPVlPKc
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] cgroup_can_fork
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] select_idle_cpu
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] generic_exec_single
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] smp_call_function_single_async
     0.00%     0.00%  kworker/3:1-eve  [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.00%     0.00%  C2 CompilerThre  [vdso]                                            [.] 0x0000000000000788
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0752ff3
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] crc_76
     0.00%     0.00%  kworker/u64:0    [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  kworker/u64:0    [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] __update_blocked_others
     0.00%     0.00%  dispatcher-even  [kernel.kallsyms]                                 [k] wake_up_process
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0c6a227
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] cpumask_next_and
     0.00%     0.00%  GC Thread#22     [kernel.kallsyms]                                 [k] up_write
     0.00%     0.00%  GC Thread#11     libpthread-2.28.so                                [.] pthread_cond_wait@@GLIBC_2.3.2
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] mark_wake_futex
     0.00%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] acct_account_cputime
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] __count_memcg_events
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] cpumask_next_and
     0.00%     0.00%  kworker/31:1-ev  [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19e95c3d63
     0.00%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] __pci_write_msi_msg
     0.00%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] __irq_move_irq
     0.00%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] apic_ack_edge
     0.00%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] irq_do_set_affinity
     0.00%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] irq_move_masked_irq
     0.00%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] msi_set_affinity
     0.00%     0.00%  dispatcher-even  [kernel.kallsyms]                                 [k] ttwu_stat
     0.00%     0.00%  kworker/u64:37-  [kernel.kallsyms]                                 [k] move_expired_inodes
     0.00%     0.00%  kworker/u64:37-  [kernel.kallsyms]                                 [k] queue_io
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] tick_do_update_jiffies64.part.0
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] timerqueue_add
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] __bitmap_and
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] __sysvec_call_function
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] flush_smp_call_function_queue
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f14f9bb4
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] __bitmap_and
     0.00%     0.00%  G1 Refine#4      libpthread-2.28.so                                [.] __pthread_disable_asynccancel
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]                                 [k] cgroup_sk_free
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]                                 [k] __fput
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]                                 [k] __sk_destruct
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]                                 [k] __sock_release
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]                                 [k] exit_to_user_mode_loop
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]                                 [k] exit_to_user_mode_prepare
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]                                 [k] sock_close
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]                                 [k] syscall_exit_to_user_mode
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]                                 [k] task_work_run
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]                                 [k] unix_release
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]                                 [k] unix_release_sock
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] acct_account_cputime
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] scheduler_tick
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] prepare_task_switch
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] put_prev_entity
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19e8b3ff5a
     0.00%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] trigger_load_balance
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f14f9b35
     0.00%     0.00%  Executor task l  libjvm.so                                         [.] _ZN17JavaCallArguments10parametersEv
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] find_busiest_queue
     0.00%     0.00%  G1 Refine#3      libjvm.so                                         [.] _ZN2os12elapsedVTimeEv
     0.00%     0.00%  G1 Conc#3        libjvm.so                                         [.] _ZNK10G1CMBitMap20get_next_marked_addrEPK8HeapWordS2_
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] __note_gp_changes
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] hrtimer_forward
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ea8a5a
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] __lock_text_start
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] __page_set_anon_rmap
     0.00%     0.00%  dispatcher-even  libpthread-2.28.so                                [.] pthread_cond_signal@@GLIBC_2.3.2
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] __default_send_IPI_dest_field
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZN15SignatureStreamD1Ev
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] raise_softirq
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f127c21b
     0.00%     0.00%  task-result-get  libjvm.so                                         [.] _ZN13ObjectMonitor6EnterIEP6Thread
     0.00%     0.00%  process reaper   [kernel.kallsyms]                                 [k] dentry_unlink_inode
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ea8022
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] switch_mm_irqs_off
     0.00%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] set_next_buddy
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f06f5741
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] inode_init_owner
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] __update_blocked_fair
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] current_time
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]                                 [k] current_is_workqueue_rescuer
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] perf_event_task_output
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] perf_event_task
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f1460725
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] add_wait_queue
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] update_fast_timekeeper
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] perf_pmu_nop_void
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] up_read
     0.00%     0.00%  GC Thread#7      libjvm.so                                         [.] _ZN17G1RemSetScanState20G1ClearCardTableTask4workEj
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0c3dac0
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] asm_common_interrupt
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] common_interrupt
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ac82f7
     0.00%     0.00%  GC Thread#13     [kernel.kallsyms]                                 [k] cpumask_next_and
     0.00%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] nohz_balance_exit_idle
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d1c862
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] __update_blocked_fair
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f11f96fd
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] llist_add_batch
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f11f9143
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] expand_files
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] alloc_fd
     0.00%     0.00%  sshd             sshd                                              [.] 0x00000000000425e4
     0.00%     0.00%  GC Thread#4      libjvm.so                                         [.] _ZN9OopMapSet19update_register_mapEPK5frameP11RegisterMap
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] kmem_cache_alloc
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] __ext4_journal_start_sb
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] jbd2__journal_start
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f070d397
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0e86969
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f1305c3c
     0.00%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] kmem_cache_free
     0.00%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] rcu_do_batch
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZN5State12_sub_Op_ConLEPK4Node
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] do_anonymous_page
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f04d4460
     0.00%     0.00%  GC Thread#5      libjvm.so                                         [.] _ZN10HeapRegion32oops_on_card_seq_iterate_carefulILb1E29G1ScanObjsDuringScanRSClosureEEb9MemRegionPT0_
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] update_cfs_rq_h_load
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] set_task_cpu
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] crypto_shash_update
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] invoke_rcu_core.part.0
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f07eb13c
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] wake_affine_weight
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] native_flush_tlb_multi
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] __handle_irq_event_percpu
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] __udp_enqueue_schedule_skb
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] __udp_queue_rcv_skb
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] pollwake
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] sock_def_readable
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] udp_unicast_rcv_skb
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] mark_wake_futex
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] asm_sysvec_call_function_single
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] detach_tasks
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] __mod_memcg_lruvec_state
     0.00%     0.00%  executor-heartb  [kernel.kallsyms]                                 [k] d_hash_and_lookup
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f11f92a2
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ea898f
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] switch_mm_irqs_off
     0.00%     0.00%  G1 Refine#18     libjvm.so                                         [.] _ZN8G1RemSet24refine_card_concurrentlyEPaj
     0.00%     0.00%  refresh progres  [kernel.kallsyms]                                 [k] __list_add_valid
     0.00%     0.00%  refresh progres  [kernel.kallsyms]                                 [k] plist_add
     0.00%     0.00%  C1 CompilerThre  libjvm.so                                         [.] _ZN8ciMethod15liveness_at_bciEi
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] __mod_node_page_state
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] __mod_lruvec_state
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] mark_wake_futex
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d1c8d9
     0.00%     0.00%  kworker/13:1-ev  [kernel.kallsyms]                                 [k] cpuacct_charge
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f11eb9c8
     0.00%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] run_timer_softirq
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] irq_exit_rcu
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] rb_insert_color
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d203aa
     0.00%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] __get_vma_policy
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] rcu_do_batch
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] rcu_qs
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f12e8500
     0.00%     0.00%  G1 Refine#1      libjvm.so                                         [.] _ZN7Monitor28lock_without_safepoint_checkEv
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] __accumulate_pelt_segments
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f12b1a3f
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0481285
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ea8270
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]                                 [k] free_work
     0.00%     0.00%  dispatcher-even  [kernel.kallsyms]                                 [k] select_idle_core
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] lookup_bh_lru
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] __ext4_get_inode_loc
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] __ext4_mark_inode_dirty
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] __find_get_block
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] __getblk_gfp
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] __mark_inode_dirty
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] do_rmdir
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] evict
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] ext4_dirty_inode
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] ext4_evict_inode
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] ext4_ext_remove_space
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] ext4_ext_rm_leaf
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] ext4_ext_truncate
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] ext4_free_blocks
