# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 10K of event 'cycles'
# Event count (approx.): 166397942661
#
# Children      Self  Command          Shared Object        Symbol                                                                                                                  
# ........  ........  ...............  ...................  ........................................................................................................................
#
     0.97%     0.97%  tclsh8.6         [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath.part.0
     0.97%     0.21%  mariadbd         [kernel.kallsyms]    [k] syscall_exit_work
     0.96%     0.01%  mariadbd         [kernel.kallsyms]    [k] __x64_sys_recvfrom
     0.95%     0.01%  mariadbd         [kernel.kallsyms]    [k] __sys_recvfrom
     0.95%     0.24%  swapper          [kernel.kallsyms]    [k] pick_next_task_fair
     0.93%     0.08%  swapper          [kernel.kallsyms]    [k] flush_smp_call_function_from_idle
     0.93%     0.03%  mariadbd         [kernel.kallsyms]    [k] blk_mq_flush_plug_list
     0.92%     0.23%  kcompactd0       [kernel.kallsyms]    [k] smp_call_function_many_cond
     0.92%     0.00%  kcompactd0       [kernel.kallsyms]    [k] on_each_cpu_cond_mask
     0.90%     0.01%  swapper          [kernel.kallsyms]    [k] _nohz_idle_balance.constprop.0.isra.0
     0.90%     0.01%  swapper          [kernel.kallsyms]    [k] tick_sched_handle
     0.90%     0.02%  mariadbd         [kernel.kallsyms]    [k] blk_update_request
     0.90%     0.02%  mariadbd         [kernel.kallsyms]    [k] blk_mq_sched_insert_requests
     0.89%     0.03%  swapper          [kernel.kallsyms]    [k] update_process_times
     0.87%     0.11%  mariadbd         [kernel.kallsyms]    [k] __find_get_block_slow
     0.87%     0.87%  mariadbd         [kernel.kallsyms]    [k] __default_send_IPI_dest_field
     0.87%     0.11%  mariadbd         [kernel.kallsyms]    [k] perf_adjust_freq_unthr_context
     0.87%     0.00%  mariadbd         [kernel.kallsyms]    [k] perf_event_task_tick
     0.87%     0.02%  swapper          [kernel.kallsyms]    [k] try_to_wake_up
     0.86%     0.12%  tclsh8.6         [kernel.kallsyms]    [k] do_poll.constprop.0
     0.86%     0.07%  mariadbd         [kernel.kallsyms]    [k] unix_stream_read_generic
     0.86%     0.00%  mariadbd         [kernel.kallsyms]    [k] unix_stream_recvmsg
     0.86%     0.03%  swapper          [kernel.kallsyms]    [k] hrtimer_start_range_ns
     0.85%     0.00%  mariadbd         [kernel.kallsyms]    [k] schedule_hrtimeout_range_clock
