# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 261K of event 'cycles'
# Event count (approx.): 5041985941317
#
# Children      Self  Command          Shared Object                       Symbol                                           
# ........  ........  ...............  ..................................  .................................................
#
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] __entry_text_start
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] wake_page_function
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] wake_up_state
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] __do_sys_prctl
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] __set_task_comm
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] __x64_sys_prctl
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] credit_entropy_bits.constprop.0
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  Thread-70        [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  Thread-70        [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  Thread-70        [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  Thread-70        [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] save_fpregs_to_fpstate
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] mod_lruvec_state.constprop.0
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] timerqueue_add
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] enqueue_hrtimer
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] find_vma
     0.00%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] xas_store
     0.00%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] sync_regs
     0.00%     0.00%  Thread-87        [kernel.kallsyms]                   [k] native_apic_msr_eoi_write
     0.00%     0.00%  kworker/3:2-mm_  [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  kworker/3:2-mm_  [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] vmacache_find
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] find_vma
     0.00%     0.00%  Thread-20        [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] wake_page_function
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] wake_up_state
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.00%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] __blk_rq_map_sg
     0.00%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  Thread-80        [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  Thread-80        [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  Thread-139       [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  Thread-139       [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  Thread-139       [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  Thread-139       [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  Thread-139       [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  Thread-139       [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  Thread-139       [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  Thread-139       [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  Thread-139       [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  Thread-120       [kernel.kallsyms]                   [k] __cgroup_account_cputime
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] __blk_rq_map_sg
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] native_apic_msr_eoi_write
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] wake_page_function
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] wake_up_state
     0.00%     0.00%  Native-Transpor  [JIT] tid 2145                      [.] 0x00007f3e0b24a829
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] migrate_task_rq_fair
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] remove_entity_load_avg
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] set_task_cpu
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] xa_get_order
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] scheduler_tick
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] task_tick_fair
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] tick_sched_handle
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] tick_sched_timer
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] update_process_times
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] migrate_task_rq_fair
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] bio_associate_blkg_from_css
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] bio_associate_blkg
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] mutex_unlock
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] find_vma
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __sbq_wake_up
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  Thread-98        libc.so.6                           [.] 0x0000000000094ff7
     0.00%     0.00%  Thread-115       [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] xas_create
     0.00%     0.00%  Thread-123       [kernel.kallsyms]                   [k] put_prev_entity
     0.00%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  Thread-138       [kernel.kallsyms]                   [k] __calc_delta
     0.00%     0.00%  Thread-39        [kernel.kallsyms]                   [k] update_rq_clock
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] mem_cgroup_charge_statistics.constprop.0
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] charge_memcg
     0.00%     0.00%  Thread-80        [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  Thread-22        [kernel.kallsyms]                   [k] iterate_groups
     0.00%     0.00%  Thread-50        [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  Thread-50        [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-50        [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  Thread-50        [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] xas_find_conflict
     0.00%     0.00%  Thread-22        [kernel.kallsyms]                   [k] get_futex_key
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] __update_idle_core
     0.00%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  Native-Transpor  [JIT] tid 2145                      [.] 0x00007f3e0afa3dbc
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] tick_sched_handle
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] tick_sched_timer
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] update_process_times
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  MutationStage-7  [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] get_mem_cgroup_from_mm
     0.00%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] do_set_pte
     0.00%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] page_add_file_rmap
     0.00%     0.00%  Thread-63        [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  java             libjvm.so                           [.] 0x00000000005a223f
     0.00%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] add_mm_counter_fast
     0.00%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  Thread-56        [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  Thread-92        [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] bio_add_page
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] __blk_queue_split
     0.00%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] native_load_tls
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] wake_page_function
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] wake_up_state
     0.00%     0.00%  Thread-102       [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] pick_next_entity
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  Thread-64        [kernel.kallsyms]                   [k] __update_load_avg_se
     0.00%     0.00%  Thread-64        [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] __switch_to_asm
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] ext4_inode_csum
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] crypto_shash_update
     0.00%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] psi_task_change
     0.00%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  Thread-6         [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] bio_alloc_bioset
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] wake_page_function
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] wake_up_state
     0.00%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] fsnotify_perm.part.0
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] memcg_check_events
     0.00%     0.00%  Thread-101       [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  Thread-101       [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] __mod_node_page_state
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] x86_pmu_disable
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] rcu_all_qs
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  kworker/42:1-mm  [kernel.kallsyms]                   [k] drain_local_pages_wq
     0.00%     0.00%  kworker/42:1-mm  [kernel.kallsyms]                   [k] drain_pages_zone
     0.00%     0.00%  kworker/42:1-mm  [kernel.kallsyms]                   [k] free_pcppages_bulk
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
