# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3361217828671
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                           
# ........  ........  ...............  ................................................  .................................................................................................................................................................
#
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] do_nocb_deferred_wakeup.isra.0
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead204ae2
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] kthread_is_per_cpu
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead1468c4
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeace86628
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] rmqueue
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeac6ea2a4
     0.00%     0.00%  G1 Refine#2      libpthread-2.28.so                                [.] pthread_cond_wait@@GLIBC_2.3.2
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] plist_add
     0.00%     0.00%  Finalizer        libc-2.28.so                                      [.] _int_free
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] tcp_filter
     0.00%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] __pte_alloc
     0.00%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] pte_alloc_one
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faea5dfd97b
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] acct_account_cputime
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeac8f0c46
     0.00%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] nohz_balance_exit_idle
     0.00%     0.00%  GC Thread#7      libpthread-2.28.so                                [.] __condvar_confirm_wakeup
     0.00%     0.00%  G1 Refine#20     libjvm.so                                         [.] _ZN10HeapRegion32oops_on_card_seq_iterate_carefulILb0E28G1ConcurrentRefineOopClosureEEb9MemRegionPT0_
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] fold_vm_zone_numa_events
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] proc_reg_read_iter
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] seq_read_iter
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] vmstat_start
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] update_rt_rq_load_avg
     0.00%     0.00%  dag-scheduler-e  [JIT] tid 1526                                    [.] 0x00007faead1265fa
     0.00%     0.00%  java             [JIT] tid 1526                                    [.] 0x00007faea48961af
     0.00%     0.00%  GC Thread#18     libjvm.so                                         [.] _ZN30OopOopIterateBackwardsDispatchI25G1ScanEvacuatedObjClosureE5Table25oop_oop_iterate_backwardsI14TypeArrayKlassP7oopDescEEvPS0_S6_P5Klass
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeac4c4e69
     0.00%     0.00%  GC Thread#16     libpthread-2.28.so                                [.] pthread_testcancel
     0.00%     0.00%  sssd_be          [kernel.kallsyms]                                 [k] __fget_light
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead204b1d
     0.00%     0.00%  (sa1)            [kernel.kallsyms]                                 [k] do_syscall_64
     0.00%     0.00%  (sa1)            [kernel.kallsyms]                                 [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  sssd_be          [kernel.kallsyms]                                 [k] __cgroup_account_cputime
     0.00%     0.00%  Reference Handl  [kernel.kallsyms]                                 [k] acct_account_cputime
     0.00%     0.00%  Reference Handl  [JIT] tid 1526                                    [.] 0x00007faead35f526
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] flush_tlb_one_kernel
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] ghes_copy_tofrom_phys
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] native_set_fixmap
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] propagate_entity_cfs_rq
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] __update_idle_core
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] pick_next_task_idle
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] kfree
     0.00%     0.00%  GC Thread#16     libjvm.so                                         [.] _ZN15objArrayOopDesc17oop_iterate_rangeI25G1ScanEvacuatedObjClosureEEvPT_ii
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] should_fail_alloc_page
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead208661
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] pick_next_entity
     0.00%     0.00%  G1 Refine#6      libjvm.so                                         [.] _ZN22G1BlockOffsetTablePart16alloc_block_workEPP8HeapWordPmS1_S1_
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faea6307fe0
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] __msecs_to_jiffies
     0.00%     0.00%  RemoteBlock-tem  libjvm.so                                         [.] _ZN13ObjectMonitor4waitElbP6Thread
     0.00%     0.00%  GC Thread#9      libjvm.so                                         [.] _ZN24G1GCParPhaseTimesTrackerC1EP14G1GCPhaseTimesNS0_11GCParPhasesEj
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] _find_next_bit
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] cpumask_next_and
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] cursor_timer_handler
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] queue_work_on
     0.00%     0.00%  GC Thread#10     libjvm.so                                         [.] _ZN24G1ScanRSForRegionClosure18scan_rem_set_rootsEP10HeapRegion
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] generic_exec_single
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] smp_call_function_single_async
     0.00%     0.00%  GC Thread#3      libjvm.so                                         [.] _ZN10HeapRegion32oops_on_card_seq_iterate_carefulILb1E31G1ScanObjsDuringUpdateRSClosureEEb9MemRegionPT0_
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] wake_q_add_safe
     0.00%     0.00%  kworker/u64:32-  [kernel.kallsyms]                                 [k] mapping_get_entry
     0.00%     0.00%  kworker/u64:32-  [kernel.kallsyms]                                 [k] __ext4_get_inode_loc
     0.00%     0.00%  kworker/u64:32-  [kernel.kallsyms]                                 [k] __find_get_block
     0.00%     0.00%  kworker/u64:32-  [kernel.kallsyms]                                 [k] __find_get_block_slow
     0.00%     0.00%  kworker/u64:32-  [kernel.kallsyms]                                 [k] __getblk_gfp
     0.00%     0.00%  kworker/u64:32-  [kernel.kallsyms]                                 [k] pagecache_get_page
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] calc_global_load
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] __entry_text_start
     0.00%     0.00%  dispatcher-even  [JIT] tid 1526                                    [.] 0x00007faea4879ac3
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] futex_wait_setup
     0.00%     0.00%  C1 CompilerThre  libjvm.so                                         [.] _ZN9TraceTimeD1Ev
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead4c9914
     0.00%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] syscall_exit_to_user_mode_prepare
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] mem_cgroup_update_lru_size
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead1fcc90
     0.00%     0.00%  java             [JIT] tid 1526                                    [.] 0x00007faeac46f6e2
     0.00%     0.00%  G1 Refine#15     [kernel.kallsyms]                                 [k] check_preempt_wakeup
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] mem_cgroup_charge
     0.00%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] memcg_check_events
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacd6775d
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacd675d9
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead1fcb2e
     0.00%     0.00%  migration/4      [kernel.kallsyms]                                 [k] swake_up_locked
     0.00%     0.00%  migration/4      [kernel.kallsyms]                                 [k] complete
     0.00%     0.00%  migration/4      [kernel.kallsyms]                                 [k] softlockup_fn
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] rwsem_optimistic_spin
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] find_revoke_record
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] jbd2_journal_cancel_revoke
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] task_cputime
     0.00%     0.00%  G1 Refine#9      libjvm.so                                         [.] _ZN24G1ConcurrentRefineThread11run_serviceEv
     0.00%     0.00%  G1 Conc#2        ld-2.28.so                                        [.] __tls_get_addr
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] __napi_poll
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] ixgbe_poll
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] net_rx_action
     0.00%     0.00%  GC Thread#11     [kernel.kallsyms]                                 [k] update_dl_rq_load_avg
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead5166b9
     0.00%     0.00%  dag-scheduler-e  [kernel.kallsyms]                                 [k] __const_udelay
     0.00%     0.00%  dag-scheduler-e  [kernel.kallsyms]                                 [k] amd_pmu_wait_on_overflow
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] do_wait
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] do_wait_pid
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] kernel_wait4
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] wait_task_zombie
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] llist_reverse_order
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] page_mapping
     0.00%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] __update_idle_core
     0.00%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] pick_next_task_idle
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]                                 [k] update_irq_load_avg
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] perf_pmu_nop_void
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] clear_page_rep
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] kernel_init_free_pages.part.0
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] update_fast_timekeeper
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] put_prev_task_fair
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] tcp_rate_skb_delivered
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faea4896307
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] crc_5
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] __ghes_peek_estatus.isra.0
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] hrtimer_sleeper_start_expires
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] group_balance_cpu
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faea626d09c
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeace865e4
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] __audit_syscall_entry
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] rb_erase
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeac5e00ab
     0.00%     0.00%  Reference Handl  [kernel.kallsyms]                                 [k] update_min_vruntime
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] __irq_move_irq
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] apic_ack_edge
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] irq_do_set_affinity
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] irq_move_masked_irq
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] msi_set_affinity
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faea5b335e7
     0.00%     0.00%  G1 Main Marker   [kernel.kallsyms]                                 [k] __do_sys_getrusage
     0.00%     0.00%  G1 Main Marker   [kernel.kallsyms]                                 [k] getrusage
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] generic_exec_single
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] smp_call_function_single_async
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead1f14e0
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] rcu_core_si
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead1dbc4d
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] deactivate_task
     0.00%     0.00%  G1 Refine#15     [kernel.kallsyms]                                 [k] tick_do_update_jiffies64.part.0
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] profile_tick
     0.00%     0.00%  Executor task l  libjvm.so                                         [.] _ZN13G1AllocRegion23fill_up_remaining_spaceEP10HeapRegion
     0.00%     0.00%  GC Thread#21     libpthread-2.28.so                                [.] __pthread_mutex_unlock_usercnt
     0.00%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] __task_rq_lock
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] irq_chip_ack_parent
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] __common_interrupt
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] handle_edge_irq
     0.00%     0.00%  GC Thread#21     [kernel.kallsyms]                                 [k] pvclock_gtod_notify
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] mod_objcg_state
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] rcu_core
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] rcu_do_batch
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead1f5ea0
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] put_prev_entity
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] error_return
     0.00%     0.00%  kworker/11:1-ev  [kernel.kallsyms]                                 [k] __wrgsbase_inactive
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeac56d75f
     0.00%     0.00%  Finalizer        libjvm.so                                         [.] _ZN7Monitor6unlockEv
     0.00%     0.00%  java             [JIT] tid 1526                                    [.] 0x00007faeac45b9eb
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacb049c8
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faea4b3a877
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] cputime_adjust
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] __x86_indirect_thunk_r15
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] get_futex_key
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] update_cpu_capacity
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faea62690eb
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] available_idle_cpu
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] generic_exec_single
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] smp_call_function_single_async
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] change_p4d_range
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] resched_curr
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] syscall_enter_from_user_mode
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacec55b7
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZN7Compile21identify_useful_nodesER16Unique_Node_List
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] mark_wake_futex
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] osq_lock
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faea62fabee
     0.00%     0.00%  kworker/20:1-ev  [kernel.kallsyms]                                 [k] kmem_cache_free_bulk
     0.00%     0.00%  kworker/20:1-ev  [kernel.kallsyms]                                 [k] kfree_rcu_work
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacec5691
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacec4a42
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeac8940e4
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] __audit_syscall_entry
     0.00%     0.00%  kworker/31:1-mm  [kernel.kallsyms]                                 [k] kmem_cache_free_bulk
     0.00%     0.00%  kworker/31:1-mm  [kernel.kallsyms]                                 [k] kfree_rcu_work
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] __lookup_slow
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeac894069
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead2ddb32
     0.00%     0.00%  migration/8      [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  migration/8      [kernel.kallsyms]                                 [k] balance_fair
     0.00%     0.00%  migration/8      [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  migration/8      [kernel.kallsyms]                                 [k] load_balance
     0.00%     0.00%  migration/8      [kernel.kallsyms]                                 [k] newidle_balance
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faea5a35600
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] __bitmap_andnot
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] is_cpu_allowed
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] rwsem_optimistic_spin
     0.00%     0.00%  sh               [kernel.kallsyms]                                 [k] vm_area_alloc
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead2ddf5f
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] tick_sched_do_timer
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] timekeeping_advance
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] timekeeping_update
     0.00%     0.00%  GC Thread#13     [kernel.kallsyms]                                 [k] raise_softirq
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] mmput
     0.00%     0.00%  Finalizer        libc-2.28.so                                      [.] cfree@GLIBC_2.2.5
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead1f5cd0
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead2ddb10
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeac87d0b2
     0.00%     0.00%  java             libjvm.so                                         [.] _ZN21TieredThresholdPolicy14loop_predicateEii9CompLevelP6Method
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] may_expand_vm
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] entry_SYSCALL_64_safe_stack
     0.00%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] irqentry_exit_to_user_mode
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] profile_tick
     0.00%     0.00%  G1 Refine#15     [kernel.kallsyms]                                 [k] futex_wait_setup
     0.00%     0.00%  G1 Conc#4        libc-2.28.so                                      [.] sysmalloc
     0.00%     0.00%  GC Thread#9      libjvm.so                                         [.] _ZN24G1ScanRSForRegionClosure18scan_rem_set_rootsEP10HeapRegion
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] syscall_return_via_sysret
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacc11458
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead4fff1b
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead51611a
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeace9889a
     0.00%     0.00%  kworker/8:1-eve  [kernel.kallsyms]                                 [k] add_timer_on
     0.00%     0.00%  kworker/8:1-eve  [kernel.kallsyms]                                 [k] queue_delayed_work_on
     0.00%     0.00%  java             [JIT] tid 1526                                    [.] 0x00007faea4896620
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead5160d2
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] __cgroup_account_cputime
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeace9a69b
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] __count_memcg_events
     0.00%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] check_preempt_curr
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] calc_global_load
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] sched_slice
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacd25032
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] prepare_task_switch
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] kick_ilb
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] clear_page_rep
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] kernel_init_free_pages.part.0
     0.00%     0.00%  GC Thread#10     libjvm.so                                         [.] _ZNK15G1CollectionSet12iterate_fromEP17HeapRegionClosurejj
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] find_vma
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] page_mapping
     0.00%     0.00%  GC Thread#3      libjvm.so                                         [.] _ZN17G1RemSetScanState20G1ClearCardTableTask4workEj
     0.00%     0.00%  kworker/15:2-ev  [kernel.kallsyms]                                 [k] xfs_log_force
     0.00%     0.00%  kworker/15:2-ev  [kernel.kallsyms]                                 [k] xfs_log_worker
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacb04c97
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead1f57c5
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] acpi_os_read_memory
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] apei_read
     0.00%     0.00%  C1 CompilerThre  libjvm.so                                         [.] _ZN9BlockList15iterate_forwardEP12BlockClosure
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead4ee883
     0.00%     0.00%  GC Thread#6      [kernel.kallsyms]                                 [k] irq_work_run_list
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] udp_v4_early_demux
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] __lock_text_start
     0.00%     0.00%  GC Thread#22     [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] can_migrate_task.part.0
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] syscall_return_via_sysret
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] unroll_tree_refs
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] update_group_capacity
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] kfree
     0.00%     0.00%  Executor task l  libjvm.so                                         [.] _ZN14G1HotCardCache6insertEPa
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] __get_user_nocheck_4
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] calc_global_load
     0.00%     0.00%  run-parts        [kernel.kallsyms]                                 [k] __handle_mm_fault
     0.00%     0.00%  run-parts        [kernel.kallsyms]                                 [k] asm_exc_page_fault
     0.00%     0.00%  run-parts        [kernel.kallsyms]                                 [k] do_user_addr_fault
     0.00%     0.00%  run-parts        [kernel.kallsyms]                                 [k] exc_page_fault
     0.00%     0.00%  run-parts        [kernel.kallsyms]                                 [k] handle_mm_fault
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] hrtimer_run_queues
     0.00%     0.00%  dag-scheduler-e  [kernel.kallsyms]                                 [k] hrtick_update
     0.00%     0.00%  G1 Refine#21     libjvm.so                                         [.] _ZN22G1BlockOffsetTablePart16alloc_block_workEPP8HeapWordPmS1_S1_
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] detach_entity_cfs_rq
     0.00%     0.00%  migration/26     [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  migration/26     [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] cpus_share_cache
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] migrate_task_rq_fair
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] idle_cpu
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] irqentry_exit
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacb04c7a
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] mark_wake_futex
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeace865d4
     0.00%     0.00%  kworker/19:2-ev  [kernel.kallsyms]                                 [k] __update_idle_core
     0.00%     0.00%  kworker/19:2-ev  [kernel.kallsyms]                                 [k] pick_next_task_idle
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] prandom_u32
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] mce_rdmsrl
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] machine_check_poll
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] mce_timer_fn
     0.00%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] vma_merge
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead2ddda9
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] do_nocb_deferred_wakeup.isra.0
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacec4a80
     0.00%     0.00%  RemoteBlock-tem  [kernel.kallsyms]                                 [k] switch_fpu_return
     0.00%     0.00%  RemoteBlock-tem  [kernel.kallsyms]                                 [k] exit_to_user_mode_prepare
