# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3879925248322
#
# Children      Self  Command          Shared Object                        Symbol                                                                                                                                                                                                         
# ........  ........  ...............  ...................................  ...............................................................................................................................................................................................................
#
     0.32%     0.11%  kworker/u64:32-  [kernel.kallsyms]                    [k] ext4_finish_bio
     0.32%     0.01%  Executor task l  [kernel.kallsyms]                    [k] do_futex
     0.31%     0.06%  Executor task l  [kernel.kallsyms]                    [k] pick_next_task_fair
     0.31%     0.26%  Executor task l  [kernel.kallsyms]                    [k] sched_slice
     0.31%     0.13%  Executor task l  [kernel.kallsyms]                    [k] tick_sched_do_timer
     0.30%     0.15%  Executor task l  [kernel.kallsyms]                    [k] balance_dirty_pages_ratelimited
     0.30%     0.09%  Executor task l  [kernel.kallsyms]                    [k] xa_get_order
     0.30%     0.02%  Executor task l  [kernel.kallsyms]                    [k] mark_buffer_dirty
     0.30%     0.03%  Executor task l  [kernel.kallsyms]                    [k] ext4_map_blocks
     0.30%     0.16%  Executor task l  [kernel.kallsyms]                    [k] start_this_handle
     0.30%     0.30%  Executor task l  [kernel.kallsyms]                    [k] cpuacct_charge
     0.29%     0.04%  Executor task l  [kernel.kallsyms]                    [k] load_balance
     0.28%     0.28%  Executor task l  [kernel.kallsyms]                    [k] irqtime_account_process_tick
