# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 11547754522616
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                                           
# ........  ........  ...............  ................................................  .................................................................................................................................................................................
#
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000076904e
     0.00%     0.00%  kworker/29:2     [kernel.kallsyms]                                 [k] kmem_cache_free
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ee62f4
     0.00%     0.00%  kworker/0:3      [kernel.kallsyms]                                 [k] set_task_cpu
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000b94465
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] crc_22
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ee626a
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000062e067
     0.00%     0.00%  kworker/3:0      [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  kworker/9:4      [kernel.kallsyms]                                 [k] attach_entity_load_avg
     0.00%     0.00%  kworker/18:9     [kernel.kallsyms]                                 [k] ttwu_queue_wakelist
     0.00%     0.00%  kworker/11:0     [kernel.kallsyms]                                 [k] rcu_all_qs
     0.00%     0.00%  kworker/11:0     [kernel.kallsyms]                                 [k] __cond_resched
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cf8e70
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cb15bf
     0.00%     0.00%  kworker/28:0-di  [kernel.kallsyms]                                 [k] _find_next_bit
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d9c422
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN7handler25update_global_index_statsEv
     0.00%     0.00%  kworker/6:1H-kb  [kernel.kallsyms]                                 [k] strnlen
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d72764
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]                                 [k] default_send_IPI_single_phys
     0.00%     0.00%  kworker/22:0-di  [kernel.kallsyms]                                 [k] native_sched_clock
     0.00%     0.00%  kworker/22:0-di  [kernel.kallsyms]                                 [k] sched_clock_cpu
     0.00%     0.00%  kworker/22:0-di  [kernel.kallsyms]                                 [k] update_rq_clock
     0.00%     0.00%  kworker/10:2-di  [kernel.kallsyms]                                 [k] ext4_convert_unwritten_extents_endio
     0.00%     0.00%  kworker/10:2-di  [kernel.kallsyms]                                 [k] ext4_convert_unwritten_extents
     0.00%     0.00%  kworker/10:2-di  [kernel.kallsyms]                                 [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  kworker/10:2-di  [kernel.kallsyms]                                 [k] ext4_ext_map_blocks
     0.00%     0.00%  kworker/10:2-di  [kernel.kallsyms]                                 [k] ext4_map_blocks
     0.00%     0.00%  kworker/31:1H-k  [kernel.kallsyms]                                 [k] nvme_submit_cmd
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9dc5c
     0.00%     0.00%  kworker/27:0     [kernel.kallsyms]                                 [k] send_call_function_single_ipi
     0.00%     0.00%  kworker/28:0-di  [kernel.kallsyms]                                 [k] worker_enter_idle
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x0000000000024610
     0.00%     0.00%  kworker/26:1H-k  [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]                                 [k] __find_get_block_slow
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]                                 [k] __find_get_block
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]                                 [k] __getblk_gfp
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] crc_26
     0.00%     0.00%  kworker/7:0      [kernel.kallsyms]                                 [k] rb_erase
     0.00%     0.00%  kworker/1:2-dio  [kernel.kallsyms]                                 [k] select_idle_cpu
     0.00%     0.00%  kworker/1:2-dio  [kernel.kallsyms]                                 [k] select_idle_sibling
     0.00%     0.00%  kworker/21:2     [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  kworker/24:1-di  [kernel.kallsyms]                                 [k] ext4_fc_track_template
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d78bd0
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d9f8c8
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x000000000001a668
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cef184
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d3c501
     0.00%     0.00%  kworker/0:1      [kernel.kallsyms]                                 [k] __default_send_IPI_dest_field
     0.00%     0.00%  kworker/0:1      [kernel.kallsyms]                                 [k] default_send_IPI_single_phys
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000db0db7
     0.00%     0.00%  kworker/16:0-di  [kernel.kallsyms]                                 [k] ext4_ext_map_blocks
     0.00%     0.00%  kworker/25:3-di  [kernel.kallsyms]                                 [k] set_next_entity
     0.00%     0.00%  kworker/30:3-di  [kernel.kallsyms]                                 [k] bio_uninit
     0.00%     0.00%  kworker/30:3-di  [kernel.kallsyms]                                 [k] __common_interrupt
     0.00%     0.00%  kworker/30:3-di  [kernel.kallsyms]                                 [k] __handle_irq_event_percpu
     0.00%     0.00%  kworker/30:3-di  [kernel.kallsyms]                                 [k] asm_common_interrupt
     0.00%     0.00%  kworker/30:3-di  [kernel.kallsyms]                                 [k] bio_free
     0.00%     0.00%  kworker/30:3-di  [kernel.kallsyms]                                 [k] blk_mq_end_request
     0.00%     0.00%  kworker/30:3-di  [kernel.kallsyms]                                 [k] blk_update_request
     0.00%     0.00%  kworker/30:3-di  [kernel.kallsyms]                                 [k] common_interrupt
     0.00%     0.00%  kworker/30:3-di  [kernel.kallsyms]                                 [k] handle_edge_irq
     0.00%     0.00%  kworker/30:3-di  [kernel.kallsyms]                                 [k] handle_irq_event
     0.00%     0.00%  kworker/30:3-di  [kernel.kallsyms]                                 [k] nvme_irq
     0.00%     0.00%  kworker/30:3-di  [kernel.kallsyms]                                 [k] nvme_process_cq
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9d123
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ccdbc8
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]                                 [k] update_rq_clock_task
     0.00%     0.00%  kworker/28:1H-k  [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  kworker/28:1H-k  [kernel.kallsyms]                                 [k] nvme_submit_cmd
     0.00%     0.00%  kworker/6:0      [kernel.kallsyms]                                 [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  kworker/6:0      [kernel.kallsyms]                                 [k] ext4_ext_map_blocks
     0.00%     0.00%  kworker/6:0      [kernel.kallsyms]                                 [k] ext4_map_blocks
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ce74da
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9e6a7
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d79d93
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d8563f
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ef08d9
     0.00%     0.00%  top              [kernel.kallsyms]                                 [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/16:0-di  [kernel.kallsyms]                                 [k] common_interrupt
     0.00%     0.00%  kworker/26:1-di  [kernel.kallsyms]                                 [k] is_console_locked
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _Z19sp_add_used_routineP17Query_tables_listP11Query_arenaPK7MDL_keyPK10Sp_handlerP10TABLE_LIST
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN11select_sendD0Ev
     0.00%     0.00%  kworker/28:0     [kernel.kallsyms]                                 [k] _raw_spin_lock_irqsave
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d13dfa
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ec33df
     0.00%     0.00%  kworker/22:1-di  [kernel.kallsyms]                                 [k] set_next_entity
     0.00%     0.00%  kworker/17:1     [kernel.kallsyms]                                 [k] wq_worker_running
     0.00%     0.00%  kworker/3:1      [kernel.kallsyms]                                 [k] available_idle_cpu
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca7338
     0.00%     0.00%  kworker/29:0     [kernel.kallsyms]                                 [k] llist_add_batch
     0.00%     0.00%  kworker/29:0     [kernel.kallsyms]                                 [k] __smp_call_single_queue
     0.00%     0.00%  kworker/28:1H-k  [kernel.kallsyms]                                 [k] __blk_mq_delay_run_hw_queue
     0.00%     0.00%  kworker/7:1H-kb  [kernel.kallsyms]                                 [k] blk_mq_flush_busy_ctxs
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] rcu_segcblist_pend_cbs
     0.00%     0.00%  kworker/23:0-di  [kernel.kallsyms]                                 [k] migrate_task_rq_fair
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000085cd8b
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000079c194
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x000000000002465e
     0.00%     0.00%  kworker/23:0-di  [kernel.kallsyms]                                 [k] task_tick_fair
     0.00%     0.00%  kworker/23:0-di  [kernel.kallsyms]                                 [k] scheduler_tick
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ce395c
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000798ba4
     0.00%     0.00%  kworker/15:0-di  [kernel.kallsyms]                                 [k] flush_tlb_func
     0.00%     0.00%  kworker/15:0-di  [kernel.kallsyms]                                 [k] __sysvec_call_function
     0.00%     0.00%  kworker/15:0-di  [kernel.kallsyms]                                 [k] flush_smp_call_function_queue
     0.00%     0.00%  kworker/15:0-di  [kernel.kallsyms]                                 [k] sysvec_call_function
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d78e94
     0.00%     0.00%  kworker/27:2     [kernel.kallsyms]                                 [k] wq_worker_running
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]                                 [k] vfs_write
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d9bb67
     0.00%     0.00%  kworker/16:1     [kernel.kallsyms]                                 [k] __x86_indirect_thunk_rax
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]                                 [k] asm_common_interrupt
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]                                 [k] common_interrupt
     0.00%     0.00%  kworker/15:0-di  [kernel.kallsyms]                                 [k] fput
     0.00%     0.00%  kworker/23:1     [kernel.kallsyms]                                 [k] __rdgsbase_inactive
     0.00%     0.00%  kworker/27:0     [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.00%     0.00%  kworker/24:2     [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000824cbc
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] update_curr
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] dequeue_task_fair
     0.00%     0.00%  kworker/23:0     [kernel.kallsyms]                                 [k] iomap_dio_complete
     0.00%     0.00%  kworker/23:0     [kernel.kallsyms]                                 [k] iomap_dio_complete_work
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000da1f26
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c8290b
     0.00%     0.00%  migration/19     [kernel.kallsyms]                                 [k] kthread
     0.00%     0.00%  migration/19     [kernel.kallsyms]                                 [k] ret_from_fork
     0.00%     0.00%  migration/19     [kernel.kallsyms]                                 [k] smpboot_thread_fn
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d72787
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9f9f8
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN13st_select_lex12outer_selectEv
     0.00%     0.00%  kworker/11:2-di  [kernel.kallsyms]                                 [k] newidle_balance
     0.00%     0.00%  kworker/19:3     [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN13Item_str_func10fix_fieldsEP3THDPP4Item
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca59c1
     0.00%     0.00%  mariadbd         mariadbd                                          [.] lf_dynarray_iterate
     0.00%     0.00%  kworker/1:2      [kernel.kallsyms]                                 [k] cpuacct_charge
     0.00%     0.00%  kworker/1:2      [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  kworker/1:2      [kernel.kallsyms]                                 [k] dequeue_task_fair
     0.00%     0.00%  kworker/1:2      [kernel.kallsyms]                                 [k] update_curr
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000da0a50
     0.00%     0.00%  kworker/19:1H-k  [kernel.kallsyms]                                 [k] cpuacct_charge
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d131c5
     0.00%     0.00%  mariadbd         mariadbd                                          [.] my_bitmap_init
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c8393c
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c80346
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d39fc7
     0.00%     0.00%  kworker/0:3      [kernel.kallsyms]                                 [k] need_update
     0.00%     0.00%  kworker/4:0-dio  [kernel.kallsyms]                                 [k] update_rq_clock_task
     0.00%     0.00%  kworker/11:2-di  [kernel.kallsyms]                                 [k] ext4_do_update_inode.isra.0
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ccd1d2
     0.00%     0.00%  kworker/21:0     [kernel.kallsyms]                                 [k] native_sched_clock
     0.00%     0.00%  kworker/21:0     [kernel.kallsyms]                                 [k] sched_clock_cpu
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000dd2933
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000da1130
     0.00%     0.00%  :-1              [kernel.kallsyms]                                 [k] do_exit
     0.00%     0.00%  :-1              [kernel.kallsyms]                                 [k] exit_notify
     0.00%     0.00%  :-1              [kernel.kallsyms]                                 [k] release_task
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ccc1a2
     0.00%     0.00%  kworker/19:3     [kernel.kallsyms]                                 [k] select_idle_sibling
     0.00%     0.00%  kworker/4:1      [kernel.kallsyms]                                 [k] wake_affine_weight
     0.00%     0.00%  kworker/12:1     [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  kworker/15:1     [kernel.kallsyms]                                 [k] drain_local_pages_wq
     0.00%     0.00%  kworker/15:1     [kernel.kallsyms]                                 [k] drain_pages_zone
     0.00%     0.00%  kworker/15:1     [kernel.kallsyms]                                 [k] free_pcppages_bulk
     0.00%     0.00%  kworker/17:2     [kernel.kallsyms]                                 [k] default_send_IPI_single_phys
     0.00%     0.00%  kworker/17:2     [kernel.kallsyms]                                 [k] check_preempt_curr
     0.00%     0.00%  kworker/17:2     [kernel.kallsyms]                                 [k] ttwu_do_wakeup
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c84297
     0.00%     0.00%  kworker/1:3      [kernel.kallsyms]                                 [k] prepare_task_switch
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000793ba7
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c8abb6
     0.00%     0.00%  migration/3      [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  kworker/24:1-di  [kernel.kallsyms]                                 [k] update_rq_clock
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN22sp_instr_set_case_expr12get_psi_infoEv
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000da1760
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9f35d
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]                                 [k] jbd2_journal_stop
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]                                 [k] __ext4_journal_stop
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000085cdf5
     0.00%     0.00%  kworker/7:2-dio  [kernel.kallsyms]                                 [k] rcu_qs
     0.00%     0.00%  kworker/7:2-dio  [kernel.kallsyms]                                 [k] rcu_note_context_switch
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9f1fd
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  kworker/29:2     [kernel.kallsyms]                                 [k] ext4_es_insert_extent
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] hrtimer_reprogram
     0.00%     0.00%  kworker/6:0-dio  [kernel.kallsyms]                                 [k] __list_del_entry_valid
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]                                 [k] aio_complete
     0.00%     0.00%  kworker/30:0     [kernel.kallsyms]                                 [k] _raw_spin_lock_irq
     0.00%     0.00%  kworker/15:0-di  [kernel.kallsyms]                                 [k] __default_send_IPI_dest_field
     0.00%     0.00%  kworker/15:0-di  [kernel.kallsyms]                                 [k] default_send_IPI_single_phys
     0.00%     0.00%  kworker/16:2-di  [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.00%     0.00%  kworker/24:1-di  [kernel.kallsyms]                                 [k] asm_sysvec_call_function
     0.00%     0.00%  khugepaged       [kernel.kallsyms]                                 [k] clear_page_rep
     0.00%     0.00%  kworker/22:4     [kernel.kallsyms]                                 [k] resched_curr
     0.00%     0.00%  kworker/16:3     [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d39d48
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d3b97f
     0.00%     0.00%  kworker/9:0-dio  [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cd04db
     0.00%     0.00%  kworker/11:0     [kernel.kallsyms]                                 [k] wq_worker_sleeping
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9d16a
     0.00%     0.00%  kworker/12:6-di  [kernel.kallsyms]                                 [k] _raw_spin_lock_irq
     0.00%     0.00%  kworker/6:1      [kernel.kallsyms]                                 [k] update_cfs_rq_h_load
     0.00%     0.00%  kworker/6:1      [kernel.kallsyms]                                 [k] wake_affine_weight
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x000000000001c46a
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZNK5TABLE14fill_item_listEP4ListI4ItemE
     0.00%     0.00%  kworker/6:0      [kernel.kallsyms]                                 [k] enqueue_entity
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c8374b
     0.00%     0.00%  kworker/9:0-dio  [kernel.kallsyms]                                 [k] refresh_cpu_vm_stats
     0.00%     0.00%  kworker/9:0-dio  [kernel.kallsyms]                                 [k] vmstat_update
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000079935f
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN3THD19make_string_literalEPKcm17enum_repertoire_t
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]                                 [k] switch_mm_irqs_off
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cb2a6e
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c844d5
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c300c8
     0.00%     0.00%  kworker/21:1H-k  [kernel.kallsyms]                                 [k] blk_mq_do_dispatch_ctx
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000079bf54
     0.00%     0.00%  kworker/3:1      [kernel.kallsyms]                                 [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]                                 [k] mls_range_isvalid
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]                                 [k] d_splice_alias
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]                                 [k] inode_doinit_use_xattr
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]                                 [k] inode_doinit_with_dentry
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]                                 [k] mls_context_isvalid
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]                                 [k] policydb_context_isvalid
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]                                 [k] security_context_to_sid_core
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]                                 [k] security_context_to_sid_default
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]                                 [k] security_d_instantiate
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]                                 [k] string_to_context_struct
     0.00%     0.00%  kworker/6:0      [kernel.kallsyms]                                 [k] wq_worker_running
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]                                 [k] prepare_task_switch
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZNK28Type_handler_temporal_result8cmp_typeEv
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]                                 [k] submit_bio_checks
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca5598
     0.00%     0.00%  kworker/4:1      [kernel.kallsyms]                                 [k] wq_worker_sleeping
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca5a2e
     0.00%     0.00%  kworker/27:0     [kernel.kallsyms]                                 [k] ext4_convert_unwritten_extents_endio
     0.00%     0.00%  kworker/27:0     [kernel.kallsyms]                                 [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000da1825
     0.00%     0.00%  kworker/28:0-di  [kernel.kallsyms]                                 [k] select_idle_core
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d12b1c
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000798794
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x00000000006b8cd4
     0.00%     0.00%  kworker/29:2     [kernel.kallsyms]                                 [k] _raw_spin_lock_irq
     0.00%     0.00%  kworker/12:0     [kernel.kallsyms]                                 [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/12:0     [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  kworker/2:1      [kernel.kallsyms]                                 [k] __list_del_entry_valid
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d297bd
     0.00%     0.00%  kworker/23:2-di  [kernel.kallsyms]                                 [k] prepare_task_switch
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d117df
     0.00%     0.00%  kworker/5:2-dio  [kernel.kallsyms]                                 [k] wake_affine
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca5da2
     0.00%     0.00%  kworker/26:1-di  [kernel.kallsyms]                                 [k] cpus_share_cache
     0.00%     0.00%  kworker/10:2     [kernel.kallsyms]                                 [k] select_idle_sibling
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] __pagevec_lru_add_fn
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] __pagevec_lru_add
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] lru_cache_add
     0.00%     0.00%  kworker/7:2-dio  [kernel.kallsyms]                                 [k] sched_clock_cpu
     0.00%     0.00%  kworker/26:1-di  [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  kworker/12:0     [kernel.kallsyms]                                 [k] kthread_data
     0.00%     0.00%  kworker/6:1H-kb  [kernel.kallsyms]                                 [k] flush_busy_ctx
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d14214
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d618b9
     0.00%     0.00%  kworker/10:2-di  [kernel.kallsyms]                                 [k] ttwu_queue_wakelist
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d8e3a3
     0.00%     0.00%  kworker/6:1      [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  kworker/0:2-dio  [kernel.kallsyms]                                 [k] kmem_cache_free
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d9bc07
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x00000000000252d4
     0.00%     0.00%  kworker/13:1     [kernel.kallsyms]                                 [k] select_task_rq_fair
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000727404
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN13Item_func_mod6int_opEv
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cb1580
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c43183
     0.00%     0.00%  kworker/17:1     [kernel.kallsyms]                                 [k] put_prev_entity
     0.00%     0.00%  top              [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  kworker/14:0-di  [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  kworker/6:2-dio  [kernel.kallsyms]                                 [k] _raw_spin_lock_irqsave
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d9f468
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]                                 [k] cpuacct_charge
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ccf648
     0.00%     0.00%  kworker/28:2     [kernel.kallsyms]                                 [k] select_idle_sibling
     0.00%     0.00%  kworker/9:4      [kernel.kallsyms]                                 [k] llist_add_batch
     0.00%     0.00%  kworker/9:4      [kernel.kallsyms]                                 [k] __smp_call_single_queue
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000da0980
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]                                 [k] update_load_avg
     0.00%     0.00%  kworker/u64:1-f  [kernel.kallsyms]                                 [k] wb_over_bg_thresh
     0.00%     0.00%  kworker/16:1     [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.00%     0.00%  kworker/8:1-dio  [kernel.kallsyms]                                 [k] _find_next_bit
     0.00%     0.00%  kworker/6:0-dio  [kernel.kallsyms]                                 [k] strscpy
     0.00%     0.00%  tclsh8.6         libtcl8.6.so                                      [.] CompileExprTree
     0.00%     0.00%  kworker/1:1      [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]                                 [k] enqueue_task_fair
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]                                 [k] ttwu_do_activate
     0.00%     0.00%  kworker/22:0-di  [kernel.kallsyms]                                 [k] cpuacct_charge
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c446a7
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d70834
     0.00%     0.00%  tclsh8.6         libtcl8.6.so                                      [.] InvokeImportedNRCmd
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000a955d8
